"Listing"

"WFR Listing"
"Created 15 February 2022 21:19"


"CVN","IMO Number","Name","MMSI (Maritime Mobile Service Identity)","Ex Name","Flag State","Operator","Owner","Group Owner","Built Date","Keel Laid Date","Contract Date","LDT","Demo $/LDT","Demo Date","Dwt","Beam Mld (m)","Draught (m)","Gear Detail","Price (NB)","Currency (NB)","Main Engine Fuel Type","Main Consumption at Service Speed (tpd)
","Main Engine Detail","HP Total Propulsion","SOx Scrubber Status","Eco – Electronic Engine","Environmental Detail","Service Speed (knots)","Holds Total No","Grain Capacity (cu m)","Type","Main Global Zone (Last 12 Months %)","Est Crew No","LOA (m)","Ballast Speed (knots)","Laden Speed (knots)","Main Engine LNG Ready","Owner Nationality/Region","Builder"
16264157,9720225,"African Buzzard",352861000,,"Panama",,"Nissen Kaiun","Nissen Kaiun","01-Sep-2014","12-Dec-2011","01-Jun-2013",,,,66652,36,12.93," 4 x Crane (Centreline) SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50ME-B9.3 - 2-stroke 7-cyl. 500mm x2214mm bore/stroke 12,460mkW total at 117rpm",16941,"Pending","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx (Pending) - Feen Marine Inc. Open - 2022 installation year, 1 x BWTS - Ballast Water Treatment System - 2019 installation year",14.5,5,83102,"Bulk Carrier","South East Asia (24.4 %)",20,199.99,,,,"Japan","Mitsui SB (Tamano)"
16300327,9688219,"African Bateleur",372848000,,"Panama","MUR Shipping BV","Nissen Kaiun","Nissen Kaiun","01-Mar-2015","12-Dec-2011","01-Feb-2011",,,,66643,36,12.92," 4 x Crane (Centreline) SWL 30 tons",,,"IFO 380",,"1 x Diesel - MAN B. & W. 7S50ME-B9.3 - 2-stroke 7-cyl. 500mm x2214mm bore/stroke 8,470mkW total at 99rpm",11516,"Fitted","Eco – Electronic Engine","1 x Exhaust Scrubber - SOx - Feen Marine Inc. Open - 2020 installation year, 1 x BWTS - Ballast Water Treatment System - 2020 installation year",,5,83102,"Bulk Carrier","East Asia (24.4 %)",20,199.99,,,,"Japan","Mitsui SB (Tamano)"
16300330,9688221,"African Blackbird",373317000,,"Panama","MUR Shipping BV","Nissen Kaiun","Nissen Kaiun","01-May-2015","12-Dec-2011","01-Feb-2013",,,,66637,36,12.92," 4 x Crane (Centreline) SWL 30 tons",,,"IFO 380",,"1 x Diesel - MAN B. & W. 7S50ME-B9.3 - 2-stroke 7-cyl. 500mm x2214mm bore/stroke 8,470mkW total at 99rpm",11516,"Fitted","Eco – Electronic Engine Modern","1 x Exhaust Scrubber - SOx - Feen Marine Inc. Open - 2020 installation year, 1 x BWTS - Ballast Water Treatment System - 2020 installation year",,5,83102,"Bulk Carrier","East Coast South America (24.1 %)",20,199.99,,,,"Japan","Mitsui SB (Tamano)"
16426010,9950648,"N/B Oshima Shipbuilding Saikai 11038",,,"Unknown",,"Unknown","Unknown","01-Feb-2023",,"01-May-2021",,,,64400,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-C9.6 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 10,680mkW total at 117rpm",14521,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System",,5,,"Bulk Carrier",,20,,,,,"Unknown","Oshima Shipbuilding"
16401262,9919357,"Dyna Fortune",,,"Hong Kong",,"Unknown Japanese","Unknown Japanese","01-Mar-2022",,"01-Dec-2019",,,,64400,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-C9.6 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 10,680mkW total at 117rpm",14521,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - TechCross ECS-1000 - Electro-Cleen™ at 1000cu.m/hr, 1 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr",,5,,"Bulk Carrier",,20,,,,,"Japan","Oshima Shipbuilding"
16406504,9926001,"Tai Stride",,,"Unknown",,"Taiwan Navigation","Taiwan Navigation","01-Jun-2022",,"01-May-2020",,,,64400,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-C9.6 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 7,220mkW total at 92rpm",9816,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - Sunrui BC-2000 at 2000cu.m/hr",,5,,"Bulk Carrier",,20,,,,,"Taiwan","Oshima Shipbuilding"
16269044,9723459,"Yu De",414223000,,"China P.R.","Jimei University","Jimei University","Jimei University","01-Sep-2015","27-Oct-2014","27-Nov-2013",,,,57719,32.26,12.5,,240,"RMBm","VLS IFO",,"1 x Diesel - MAN B. & W.2-stroke 5-cyl. 600mm x2400mm bore/stroke 8,050mkW total at 89rpm",10944,,,,14,5,,"Bulk Carrier","East Asia (100.0 %)",20,199.9,,,,"China P.R.","CIC (Jiangsu)"
16314308,9781683,"NC Crystal",431110000,,"Japan","Watanabe Print","Watanabe Print","Watanabe Print","01-Jun-2017","08-Dec-2015","01-Mar-2015",,,,66560,36,12.92," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50ME-B9.3 - 2-stroke 7-cyl. 500mm x2214mm bore/stroke 8,470mkW total at 99rpm",11516,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr",,5,83017.3,"Bulk Carrier","South East Asia (72.5 %)",20,199.99,,,,"Japan","Mitsui SB (Tamano)"
16314311,9781695,"NC Sapphire",431721000,,"Japan","K Line RORO & Bulk","K Line RORO & Bulk","K-Line","01-Dec-2017","08-Dec-2015","01-Mar-2015",,,,66485,36,12.92," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 7S50ME-B9.3 - 2-stroke 7-cyl. 500mm x2214mm bore/stroke 8,470mkW total at 99rpm",11516,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr",,5,83017,"Bulk Carrier","South East Asia (73.6 %)",20,199.99,,,,"Japan","Mitsui SB (Tamano)"
16411461,9951654,"N/B Nantong COSCO KHI Nantong NE402",,,"Unknown",,"Unknown Japanese","Unknown Japanese","01-Jan-2022",,"07-Apr-2021",,,,64000,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W.2-stroke ",,,,"1 x EGR Exhaust Gas Recirculation - NOx, 4 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr",,5,,"Bulk Carrier",,20,,,,,"Japan","Nantong COSCO KHI"
16429316,,"N/B Nantong COSCO KHI",,,"Unknown",,"Huaxia Financial","Huaxia Financial","01-Oct-2023",,"17-Dec-2021",,,,64000,,,,,,"VLS IFO",,"1 x Diesel - MAN B. & W.2-stroke ",,,,,,5,,"Bulk Carrier",,20,,,,,"China P.R.","Nantong COSCO KHI"
16429329,,"N/B Nantong COSCO KHI",,,"Unknown",,"Huaxia Financial","Huaxia Financial","01-Dec-2023",,"17-Dec-2021",,,,64000,,,,,,"VLS IFO",,"1 x Diesel - MAN B. & W.2-stroke ",,,,,,5,,"Bulk Carrier",,20,,,,,"China P.R.","Nantong COSCO KHI"
16403587,9934199,"N/B Nantong COSCO KHI Nantong NE380",,,"Unknown",,"Jiangsu Ocean Shpg","Jiangsu Port Group","01-Aug-2022","27-Jan-2022","08-Dec-2020",,,,64000,32.24,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W.2-stroke ",,,,"4 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr",,5,,"Bulk Carrier",,20,199.9,,,,"China P.R.","Nantong COSCO KHI"
16403590,9934204,"N/B Nantong COSCO KHI Nantong NE381",,,"Unknown",,"Jiangsu Ocean Shpg","Jiangsu Port Group","01-Nov-2022",,"08-Dec-2020",,,,64000,32.24,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W.2-stroke ",,,,"4 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr",,5,,"Bulk Carrier",,20,199.9,,,,"China P.R.","Nantong COSCO KHI"
16426573,,"N/B Imabari SB (Imabari)",,,"Unknown",,"Wisdom Marine Group","Wisdom Marine Group","01-Jan-2024",,"29-Oct-2021",,,,64000,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-C9.6 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 7,560mkW total at 99rpm",10278,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System",,5,,"Bulk Carrier",,20,,,,,"Taiwan","Imabari SB (Imabari)"
16426586,,"N/B Imabari SB (Imabari)",,,"Unknown",,"Wisdom Marine Group","Wisdom Marine Group","01-Jan-2024",,"29-Oct-2021",,,,64000,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-C9.6 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 7,560mkW total at 99rpm",10278,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System",,5,,"Bulk Carrier",,20,,,,,"Taiwan","Imabari SB (Imabari)"
16405099,,"N/B Oshima Shipbuilding",,,"Unknown",,"Kumiai Navigation","Kumiai Senpaku","01-Jan-2023",,"01-Dec-2020",,,,64000,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-C9.6 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 10,680mkW total at 117rpm",14521,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System",,5,,"Bulk Carrier",,20,,,,,"Japan","Oshima Shipbuilding"
16417421,,"N/B Chengxi Shipyard",,,"Unknown","Nine Dragons Paper","BoCom Leasing","BoCom","01-Jan-2023",,"25-Jun-2021",,,,64000,37,,,,,"VLS IFO",,"1 x Diesel - WinGD 6X52 - 2-stroke 6-cyl. 520mm x2315mm bore/stroke 10,860mkW total at 105rpm",14765,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Sunrui BC-1000 at 1000cu.m/hr",,,,"Chip Carrier",,20,210,,,,"China P.R.","Chengxi Shipyard"
16417434,,"N/B Chengxi Shipyard",,,"Unknown","Nine Dragons Paper","BoCom Leasing","BoCom","01-Jan-2023",,"25-Jun-2021",,,,64000,37,,,,,"VLS IFO",,"1 x Diesel - WinGD 6X52 - 2-stroke 6-cyl. 520mm x2315mm bore/stroke 10,860mkW total at 105rpm",14765,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Sunrui BC-1000 at 1000cu.m/hr",,,,"Chip Carrier",,20,210,,,,"China P.R.","Chengxi Shipyard"
16417447,,"N/B Chengxi Shipyard",,,"Unknown","Nine Dragons Paper","BoCom Leasing","BoCom","01-Jan-2023",,"25-Jun-2021",,,,64000,37,,,,,"VLS IFO",,"1 x Diesel - WinGD 6X52 - 2-stroke 6-cyl. 520mm x2315mm bore/stroke 10,860mkW total at 105rpm",14765,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Sunrui BC-1000 at 1000cu.m/hr",,,,"Chip Carrier",,20,210,,,,"China P.R.","Chengxi Shipyard"
16417450,,"N/B Chengxi Shipyard",,,"Unknown","Nine Dragons Paper","BoCom Leasing","BoCom","01-Jan-2024",,"25-Jun-2021",,,,64000,37,,,,,"VLS IFO",,"1 x Diesel - WinGD 6X52 - 2-stroke 6-cyl. 520mm x2315mm bore/stroke 10,860mkW total at 105rpm",14765,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Sunrui BC-1000 at 1000cu.m/hr",,,,"Chip Carrier",,20,210,,,,"China P.R.","Chengxi Shipyard"
16417463,,"N/B Chengxi Shipyard",,,"Unknown","Nine Dragons Paper","BoCom Leasing","BoCom","01-Jan-2024",,"25-Jun-2021",,,,64000,37,,,,,"VLS IFO",,"1 x Diesel - WinGD 6X52 - 2-stroke 6-cyl. 520mm x2315mm bore/stroke 10,860mkW total at 105rpm",14765,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Sunrui BC-1000 at 1000cu.m/hr",,,,"Chip Carrier",,20,210,,,,"China P.R.","Chengxi Shipyard"
16417476,,"N/B Chengxi Shipyard",,,"Unknown","Nine Dragons Paper","BoCom Leasing","BoCom","01-Jan-2024",,"25-Jun-2021",,,,64000,37,,,,,"VLS IFO",,"1 x Diesel - WinGD 6X52 - 2-stroke 6-cyl. 520mm x2315mm bore/stroke 10,860mkW total at 105rpm",14765,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Sunrui BC-1000 at 1000cu.m/hr",,,,"Chip Carrier",,20,210,,,,"China P.R.","Chengxi Shipyard"
16424353,,"N/B Dalian COSCO KHI",,,"Unknown",,"Yasa Shipping","Yasa Shipping","01-Jan-2023",,"01-Jun-2021",,,,64000,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W.2-stroke ",,,,"1 x BWTS - Ballast Water Treatment System",,5,,"Bulk Carrier",,20,,,,,"Turkey","Dalian COSCO KHI"
16424366,,"N/B Dalian COSCO KHI",,,"Unknown",,"Yasa Shipping","Yasa Shipping","01-Jan-2023",,"01-Jun-2021",,,,64000,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W.2-stroke ",,,,"1 x BWTS - Ballast Water Treatment System",,5,,"Bulk Carrier",,20,,,,,"Turkey","Dalian COSCO KHI"
16403608,9934175,"N/B Dalian COSCO KHI Dalian DE115",,,"Unknown",,"Jiangsu Ocean Shpg","Jiangsu Port Group","01-Aug-2022",,"08-Dec-2020",,,,64000,32.24,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W.2-stroke ",,,,"4 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr",,5,,"Bulk Carrier",,20,199.9,,,,"China P.R.","Dalian COSCO KHI"
16403611,9934187,"N/B Dalian COSCO KHI Dalian DE116",,,"Unknown",,"Jiangsu Ocean Shpg","Jiangsu Port Group","01-Nov-2022",,"08-Dec-2020",,,,64000,32.24,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W.2-stroke ",,,,"4 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr",,5,,"Bulk Carrier",,20,199.9,,,,"China P.R.","Dalian COSCO KHI"
16412271,9933195,"N/B SKS Mizushima Kurashiki 1384",,,"Unknown",,"Unknown Japanese","Unknown Japanese","01-Aug-2022",,"01-May-2020",,,,64000,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-C9.6 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 10,680mkW total at 117rpm",14521,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr, 1 x BWTS - Ballast Water Treatment System - TechCross ECS-150 - Electro-Cleen™ at 150cu.m/hr",,5,,"Bulk Carrier",,20,,,,,"Japan","SKS Mizushima"
16425950,9952220,"N/B SKS Mizushima Kurashiki 1386",,,"Unknown",,"Unknown Japanese","Unknown Japanese","01-Jan-2023",,"01-Jan-2021",,,,63900,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-C9.6 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 10,680mkW total at 117rpm",14521,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr, 1 x BWTS - Ballast Water Treatment System - TechCross ECS-150 - Electro-Cleen™ at 150cu.m/hr",,5,,"Bulk Carrier",,20,,,,,"Japan","SKS Mizushima"
16425963,9952232,"N/B SKS Mizushima Kurashiki 1387",,,"Unknown",,"Unknown Japanese","Unknown Japanese","01-Mar-2023",,"01-Jan-2021",,,,63900,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-C9.6 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 10,680mkW total at 117rpm",14521,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr, 1 x BWTS - Ballast Water Treatment System - TechCross ECS-150 - Electro-Cleen™ at 150cu.m/hr",,5,,"Bulk Carrier",,20,,,,,"Japan","SKS Mizushima"
16419988,9942861,"N/B SKS Mizushima Kurashiki 1383",,,"Unknown",,"Unknown Japanese","Unknown Japanese","01-Nov-2022",,"01-May-2020",,,,63900,,,,,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-C9.6 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 10,680mkW total at 117rpm",14521,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System",,,,"Bulk Carrier",,20,,,,,"Japan","SKS Mizushima"
16406520,9926477,"N/B SKS Mizushima Kurashiki 1379",,,"Unknown",,"Unknown Japanese","Unknown Japanese","01-Apr-2022",,"01-Jan-2020",,,,63900,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-C9.6 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 10,680mkW total at 117rpm",14521,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System - TechCross ECS-600 - Electro-Cleen™ at 600cu.m/hr, 1 x BWTS - Ballast Water Treatment System - TechCross ECS-150 - Electro-Cleen™ at 150cu.m/hr",,5,,"Bulk Carrier",,20,,,,,"Japan","SKS Mizushima"
16410851,9931537,"Ellan Manx",,,"Unknown",,"MX Bulk Mgmt","MX Bulk Mgmt","01-Aug-2022",,"01-Feb-2021",,,,63878,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-B9.5 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 10,680mkW total at 117rpm",14520,,"Eco – Electronic Engine Modern","4 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr",,5,,"Bulk Carrier",,20,,,,,"Norway","Tsuneishi Zhoushan"
16410864,9931549,"Maye Manx",,,"Unknown",,"MX Bulk Mgmt","MX Bulk Mgmt","01-Sep-2022",,"01-Feb-2021",,,,63878,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-B9.5 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 10,680mkW total at 117rpm",14520,,"Eco – Electronic Engine Modern","4 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr",,5,,"Bulk Carrier",,20,,,,,"Norway","Tsuneishi Zhoushan"
16410877,9934450,"Greeba Manx",,,"Unknown",,"MX Bulk Mgmt","MX Bulk Mgmt","01-Nov-2022",,"01-Feb-2021",,,,63878,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-B9.5 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 10,680mkW total at 117rpm",14520,,"Eco – Electronic Engine Modern","4 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr",,5,,"Bulk Carrier",,20,,,,,"Norway","Tsuneishi Zhoushan"
16410880,9934462,"Kirry Manx",,,"Unknown",,"MX Bulk Mgmt","MX Bulk Mgmt","01-Nov-2022",,"01-Feb-2021",,,,63878,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-B9.5 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 10,680mkW total at 117rpm",14520,,"Eco – Electronic Engine Modern","4 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr",,5,,"Bulk Carrier",,20,,,,,"Norway","Tsuneishi Zhoushan"
16417647,9942811,"N/B Shin Kurushima Imabari 6148",,,"Unknown",,"Unknown Japanese","Unknown Japanese","01-Aug-2022",,"01-Aug-2020",,,,63800,,," 4 x Crane SWL 30 tons, 1 x Davit, Liferaft",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-C9.6 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 7,390mkW total at 101rpm",10047,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System, 1 x EGR Exhaust Gas Recirculation - NOx - MAN B. & W., 3 x Selective Catalytic Reduction - NOx - Unknown",,5,,"Bulk Carrier",,20,,,,,"Japan","Shin Kurushima"
16429208,9950313,"N/B Shin Kurushima Imabari 6172",,,"Unknown",,"Unknown Japanese","Unknown Japanese","01-Feb-2023",,"01-May-2021",,,,63800,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-C9.6 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 7,390mkW total at 101rpm",1047,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System, 1 x EGR Exhaust Gas Recirculation - NOx - MAN B. & W., 3 x Selective Catalytic Reduction - NOx - Unknown",,5,,"Bulk Carrier",,20,,,,,"Japan","Shin Kurushima"
16429253,9950296,"N/B Shin Kurushima Imabari 6156",,,"Unknown",,"Unknown Japanese","Unknown Japanese","01-Oct-2022",,"01-May-2020",,,,63800,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-C9.6 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 7,390mkW total at 101rpm",1047,,"Eco – Electronic Engine Modern","1 x BWTS - Ballast Water Treatment System, 1 x EGR Exhaust Gas Recirculation - NOx - MAN B. & W., 3 x Selective Catalytic Reduction - NOx - Unknown",,5,,"Bulk Carrier",,20,,,,,"Japan","Shin Kurushima"
16417405,,"N/B Chengxi Shipyard",,,"Unknown","Nine Dragons Paper","BoCom Leasing","BoCom","01-Jan-2023",,"25-Jun-2021",,,,70000,37,,,,,"VLS IFO",,"1 x Diesel - WinGD 6X52 - 2-stroke 6-cyl. 520mm x2315mm bore/stroke 10,860mkW total at 105rpm",14765,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-800",,,,"Chip Carrier",,20,215,,,,"China P.R.","Chengxi Shipyard"
16417418,,"N/B Chengxi Shipyard",,,"Unknown","Nine Dragons Paper","BoCom Leasing","BoCom","01-Jan-2024",,"25-Jun-2021",,,,70000,37,,,,,"VLS IFO",,"1 x Diesel - WinGD 6X52 - 2-stroke 6-cyl. 520mm x2315mm bore/stroke 10,860mkW total at 105rpm",14765,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Qingdao Headway HMT-800",,,,"Chip Carrier",,20,215,,,,"China P.R.","Chengxi Shipyard"
16411661,,"N/B Chengxi Shipyard",,,"Unknown",,"Asia Pulp & Paper","Sinar Mas","01-Jan-2023",,"01-Feb-2021",,,,70000,,,,,,"VLS IFO",,"1 x Diesel - WinGD 6X52 - 2-stroke 6-cyl. 520mm x2315mm bore/stroke 10,860mkW total at 105rpm",14765,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Sunrui BC-1000 at 1000cu.m/hr",,,,"Chip Carrier",,20,,,,,"Indonesia","Chengxi Shipyard"
16411674,,"N/B Chengxi Shipyard",,,"Unknown",,"Asia Pulp & Paper","Sinar Mas","01-Jan-2023",,"01-Feb-2021",,,,70000,,,,,,"VLS IFO",,"1 x Diesel - WinGD 6X52 - 2-stroke 6-cyl. 520mm x2315mm bore/stroke 10,860mkW total at 105rpm",14765,,"Eco – Electronic Engine Modern","2 x BWTS - Ballast Water Treatment System - Sunrui BC-1000 at 1000cu.m/hr",,,,"Chip Carrier",,20,,,,,"Indonesia","Chengxi Shipyard"
16421194,9959735,"N/B Oshima Shipbuilding Saikai 11030",,,"Unknown",,"Asia Pulp & Paper","Sinar Mas","01-Jan-2022",,"01-May-2021",,,,70000,,,,,,"VLS IFO",,"1 x Diesel - 2-stroke ",,,,"1 x BWTS - Ballast Water Treatment System",,,,"Chip Carrier",,20,,,,,"Indonesia","Oshima Shipbuilding"
16421202,9959747,"N/B Oshima Shipbuilding Saikai 11031",,,"Unknown",,"Asia Pulp & Paper","Sinar Mas","01-Jan-2023",,"01-May-2021",,,,70000,,,,,,"VLS IFO",,"1 x Diesel - 2-stroke ",,,,"1 x BWTS - Ballast Water Treatment System",,,,"Chip Carrier",,20,,,,,"Indonesia","Oshima Shipbuilding"
16421215,,"N/B Oshima Shipbuilding",,,"Unknown",,"Asia Pulp & Paper","Sinar Mas","01-Jan-2023",,"01-May-2021",,,,70000,,,,,,"VLS IFO",,"1 x Diesel - 2-stroke ",,,,"1 x BWTS - Ballast Water Treatment System",,,,"Chip Carrier",,20,,,,,"Indonesia","Oshima Shipbuilding"
16421228,,"N/B Oshima Shipbuilding",,,"Unknown",,"Asia Pulp & Paper","Sinar Mas","01-Jan-2023",,"01-May-2021",,,,70000,,,,,,"VLS IFO",,"1 x Diesel - 2-stroke ",,,,"1 x BWTS - Ballast Water Treatment System",,,,"Chip Carrier",,20,,,,,"Indonesia","Oshima Shipbuilding"
16402977,9917749,"N/B Tsuneishi Cebu Balamban SC-383",,,"Unknown",,"Unknown Japanese","Unknown Japanese","01-Apr-2022",,"01-Jun-2020",,,,63600,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-C9.5 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 10,680mkW total at 117rpm",14521,,"Eco – Electronic Engine Modern","4 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr",,5,,"Bulk Carrier",,20,,,,,"Japan","Tsuneishi Cebu"
16408687,9929352,"N/B Tsuneishi Cebu Balamban SC-388",,,"Unknown",,"Unknown Japanese","Unknown Japanese","01-Jan-2023",,"01-Nov-2020",,,,63600,,," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-C9.5 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 10,680mkW total at 117rpm",14521,,"Eco – Electronic Engine Modern","4 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr",,5,,"Bulk Carrier",,20,,,,,"Japan","Tsuneishi Cebu"
16395110,9905289,"N/B Tsuneishi Cebu Balamban SC-368",,,"Unknown",,"Unknown","Unknown","01-Mar-2022",,"01-Nov-2019",,,,63600,32.26,13.33," 4 x Crane SWL 30 tons",,,"VLS IFO",,"1 x Diesel - MAN B. & W. 6S50ME-C9.7 - 2-stroke 6-cyl. 500mm x2214mm bore/stroke 7,360mkW total at 99rpm",10007,,"Eco – Electronic Engine Modern","4 x BWTS - Ballast Water Treatment System - TechCross ECS-450 - Electro-Cleen™ at 450cu.m/hr, 1 x EGR Exhaust Gas Recirculation - NOx, 3 x Selective Catalytic Reduction - NOx - Unknown",,7,79019,"Bulk Carrier",,20,199.9,,,,"Unknown","Tsuneishi Cebu"
