"Listing"

"WFR Listing"
"Created 16 February 2022 05:01"


"CVN","Age Scrapped","Fleet Type","Bale Capacity (cu m)","Sister Vessel Code","Owner Size","Post Panamax (Ind)","Post Panamax Old Locks (Ind)","SOx Scrubber 1 Retrofit Indicator","Demo Buyer","Stock Exchange","Panama NT","Suez NT","P and I Club
","Air Draft From Keel","Last Hull Survey Date","EST Number (Energy Saving Technologies)","EST Detail (Energy Saving Technologies)","Hull Survey Due Date","Consumption (tpd)","Deballast Cap (cu m/h)","CGT","LBP (m)","Gear (Ind)","Log fitted (Ind)","ConBulk","Pool Operator","Manager","Manager Country/Region","Operator Group","Operator Nationality/Region","Eco-Speed - Ballast (knots)","Eco-Speed - Laden (knots)","Main Consumption at Laden Speed (tpd)","Main Consumption at Ballast Speed (tpd)","Main Consumption at Eco-Speed Ballast (tpd)","Main Consumption at Eco-Speed Laden (tpd)","Australia Fitted Ind","Builder Country/Region","Operator Country/Region"
16258572,,"Bulkers",,,"Small (6-10) ",,,,,,,,"West of England P&I",,"26-Dec-2019",1,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","23-Oct-2024",,,19525.43,226.17,"N",,,,"Hydroussa Navigation","Greece","N. J. Goulandris","Greece",,,,,,,,"Japan","Greece"
16247055,,"Bulkers",,78460,"Medium (11-20)",,"N",,,,,,"UK P&I Club",,"02-Apr-2019",1,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","24-Apr-2024",,,19525.43,226.15,"N",,,,"Angelakos Hellas SA","Greece","Angelakos Hellas SA","Greece",,,,,,,,"Japan","Greece"
16247068,,"Bulkers",,78460,"Medium (11-20)",,,,,,,,"UK P&I Club",,"12-Sep-2019",1,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","26-May-2024",,,19525.43,226.15,"N",,,,"Angelakos Hellas SA","Greece","Angelakos Hellas SA","Greece",,,20,,,,,"Japan","Greece"
16247871,,"Bulkers",,78478,"Very Large (51-100)",,"Y","Y",,"Oslo",,90581,"Skuld",,"12-Feb-2020",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®","15-Jan-2025",,,31177.90,288.4,"N",,,,"Golden Ocean Group","Bermuda","Fredriksen Group","Norway",,,,,,,,"Japan","Bermuda"
16247884,,"Bulkers",,78478,"Very Large (51-100)",,"Y","Y",,"Oslo",,90581,"Gard P&I",,"23-Apr-2020",3,"1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","29-Jun-2025",,,31177.90,288.4,"N",,,,"Seateam Management","Singapore","Fredriksen Group","Norway",,,,,,,,"Japan","Bermuda"
16249062,,"Bulkers",,78505,"Medium (11-20)",,"N",,,,,,"Britannia P&I",,"11-Sep-2019",1,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","18-Jun-2024",,,19525.43,226.15,"N",,,,"Sandigan Ship Mgmt","Singapore","Mitsubishi Corp","Japan",,,,,,,,"Japan","Singapore"
16249075,,"Bulkers",,78505,"Small (6-10) ",,"N",,,,,,"West of England P&I",,"05-Jun-2019",1,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","13-Jul-2024",,,19525.43,226.15,"N",,,,"Hydroussa Navigation","Greece","N. J. Goulandris","Greece",,,,,,,,"Japan","Greece"
16255692,,"Bulkers",,78663,"Medium (11-20)",,"Y",,,,,,"Steamship Mutual P&I",57.44,"16-Mar-2021",3,"1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","12-Jan-2026",,,31190.14,288.4,"N",,,,"Anglo-Eastern HK","Hong Kong","Global Meridian","Bermuda",,,,,,,,"Japan","Bermuda"
16255700,,"Bulkers",,78663,"Medium (11-20)",,"Y",,,,,,"Britannia P&I",57.44,"27-Apr-2021",3,"1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","19-Apr-2026",,,31190.14,288.4,"N",,,,"Tai Chong (Shanghai)","China P.R.","Tai Chong Cheang","Hong Kong",,,,,,,,"Japan","Hong Kong"
16255689,,"Bulkers",,78663,"Medium (11-20)",,"Y",,,,,,"Gard P&I",57.44,"05-Mar-2020",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","26-Mar-2025",29,,31188.10,288.4,"N",,,,"Anglo-Eastern S/Mngt","Hong Kong",,,12.5,11,,,30,29,,"Japan"
16249370,,"Bulkers",,78514,"Extra Large (100+)",,"Y","Y",,"NASDAQ",,,"Gard P&I",,"31-May-2019",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","21-Jul-2024",,,31190.14,288.4,"N",,,,"Star Bulk Carriers","Greece","Star Bulk Carriers","Greece",,,,,,,,"Japan","Greece"
16249383,,"Bulkers",,78514,"Extra Large (100+)",,"Y","Y",,"NASDAQ",,,"Gard P&I",,"13-Jul-2019",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","18-Sep-2024",,,31190.14,288.4,"N",,,,"Star Bulk Carriers","Greece","Star Bulk Carriers","Greece",,,,,,,,"Japan","Greece"
16249396,,"Bulkers",218211,78613,"Very Large (51-100)",,"Y","Y",,,,103622,"Gard P&I",,"07-May-2020",3,"1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","23-Mar-2025",,,33914.58,296,"N",,,,"Formosa Plastics Co","Taiwan","Formosa Plastics","Taiwan",,,,,,,,"Japan","Taiwan"
16249404,,"Bulkers",218211,78613,"Very Large (51-100)",,"Y","Y",,,,103622,"Gard P&I",,"26-Aug-2020",3,"1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","05-Aug-2025",,,33914.58,296,"N",,,,"Formosa Plastics Co","Taiwan","Formosa Plastics","Taiwan",,,,,,,,"Japan","Taiwan"
16263947,,"Bulkers",,93344,"Medium (11-20)",,"Y",,,,,90823,"Gard P&I",,"08-Nov-2019",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","04-Jan-2025",,,31179.53,288.4,"N",,,,"Anglo-Eastern HK","Hong Kong","Global Meridian","Bermuda",,,,,,,,"Japan","Bermuda"
16263950,,"Bulkers",,93344,"Small (6-10) ",,"Y",,,,,90823,"Steamship Mutual P&I",,"04-Apr-2020",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","29-Jan-2025",,,31179.53,288.4,"N",,,,"Anglo-Eastern HK","Hong Kong","C Transport Maritime","Greece",,,,,,,,"Japan","Monaco"
16263963,,"Bulkers",,93345,"Very Large (51-100)",,"Y","Y",,,,,"UK P&I Club",,"09-May-2020",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®","06-Apr-2025",,,31190.14,288.4,"N",,,,"Eastern Med","Greece","Eastern Med","Greece",,,,,,,,"Japan","Greece"
16263976,,"Bulkers",,93345,"Very Large (51-100)",,"Y",,,,,,"UK P&I Club",,"07-Sep-2020",3,"1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","26-May-2025",,,31190.14,288.4,"N",,,,"Eastern Med","Greece","Eastern Med","Greece",,,,,,,,"Japan","Greece"
16263989,,"Bulkers",,93346,"Large (21-50)",,"Y","Y",,,,89619,"Gard P&I",57.87,"19-Dec-2020",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","15-Feb-2026",41.5,,31187.89,288.4,"N",,,,"Anglo-Eastern HK","Hong Kong","Oceonix Services Ltd","United Kingdom",,,41.5,37,,,"Y","Japan","United Kingdom"
16263992,,"Bulkers",,93346,"Large (21-50)",,"Y","Y",,,,89619,"Gard P&I",57.87,"17-Sep-2021",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","26-Apr-2026",41.5,,31187.89,288.4,"N",,,,"Anglo-Eastern HK","Hong Kong","Oceonix Services Ltd","United Kingdom",,,41.5,37,,,"Y","Japan","United Kingdom"
16264007,,"Bulkers",,93347,"Large (21-50)",,"Y",,,,,103690,"Gard P&I",,,4,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x PBCF - Propeller Boss Cap Fin, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)",,,,33924.05,296,"N",,,,"China Steel Express","Taiwan","China Steel Express","Taiwan",,,,,,,,"Japan","Taiwan"
16264010,,"Bulkers",,93347,"Large (21-50)",,"Y",,,,,103690,"Britannia P&I",,"27-Sep-2021",4,"1 x PBCF - Propeller Boss Cap Fin, 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","05-Sep-2026",,,33917.09,296,"N",,,,"China Steel Express","Taiwan","China Steel Express","Taiwan",,,,,,,,"Japan","Taiwan"
16264081,,"Bulkers",,,"Large (21-50)",,"Y",,,,,,"Britannia P&I",,"04-Apr-2021",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","17-Mar-2026",,,31179.53,288.4,"N",,,,"Hsin Chien Marine","Taiwan","New Spirit Line","Taiwan",,,,,,,,"Japan","Taiwan"
16246432,,"Bulkers",,78450,"Extra Large (100+)",,"Y","Y",,,,,"Gard P&I",,"20-May-2021",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®","25-Jan-2026",,,31187.89,288.4,"N",,,,"Eastern Pacific Shpg","Singapore",,,,,,,,,"Y","Japan"
16124697,,"Bulkers",218211,78613,"Extra Large (100+)",,"Y",,,"Tokyo",,,"Japan P&I",,"27-Mar-2019",2,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Waste Heat Recover System (WHRS)","07-May-2024",,,33919.99,296,"N",,,,"K Line RORO & Bulk","Japan",,,,,,,,,,"Japan"
16224814,,"Bulkers",218211,78613,"Extra Large (100+)",,"Y",,,"Tokyo",,,"Japan P&I",,"12-Apr-2019",3,"1 x PBCF - Propeller Boss Cap Fin - MOL Techno-Trade, 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Waste Heat Recover System (WHRS)","09-Jun-2024",,,33919.41,296,"N",,,,"Magsaysay MOL","Philippines",,,,,,,,,,"Japan"
16299225,,"Bulkers",,79369,"Very Small (1-5) ",,"Y","Y",,,,,"Japan P&I",,"16-Feb-2018",4,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Hull Fin - Japan Marine United A.L.V. Fin®","15-Feb-2023",,,33919.80,296,"N",,,,"Mizuho Sangyo","Japan","Fomento Resources","India",,,,,,,,"Japan","India"
16299238,,"Bulkers",,79369,"Very Small (1-5) ",,"Y","Y",,,,,"Standard Club P&I",,"15-Jun-2018",4,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Hull Fin - Japan Marine United A.L.V. Fin®","14-Jun-2023",,,33919.80,296,"N",,,,"Mizuho Sangyo","Japan","Fomento Resources","India",,,,,,,,"Japan","India"
16429174,,"Bulkers",,,,,"Y",,,,,,,,,3,"1 x Bow Enhancement - Japan Marine United AX-BOW®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®",,,,31314.99,,"N",,,,,,,,,,,,,,,"Japan"
16427633,,"Bulkers",,82190,"Medium (11-20)",,"Y",,,,,,,,,3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®",,,,31209.91,,"N",,,,"Samos Steamship","Greece",,,,,,,,,,"Japan"
16427646,,"Bulkers",,82190,"Medium (11-20)",,"Y",,,,,,,,,3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®",,,,31209.91,,"N",,,,"Samos Steamship","Greece",,,,,,,,,,"Japan"
16387278,,"Bulkers",,,"Extra Large (100+)",,"Y","N",,"Tokyo",,,,,,4,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Hull Fin - Japan Marine United L.V. Fin®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)",,,,34275.60,,"N",,,,"K-Line","Japan","JFE Holdings","Japan",,,,,,,,"Japan","Japan"
16352834,,"Bulkers",,,"Large (21-50)","Y","Y","N",,"Tokyo",,,"Britannia P&I",,"29-Sep-2020",2,"1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","28-Sep-2025",,,49275.48,356,"N",,,,"NS United KK","Japan","NS United KK","Japan",,,,,,,,"Japan","Japan"
16340073,,"Bulkers",,,"Large (21-50)","Y","Y","N",,"Tokyo",,,"Standard Club P&I",,"02-Dec-2020",2,"1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","01-Dec-2025",,,49275.48,356,"N",,,,"NS United KK","Japan","NS United KK","Japan",,,,,,,,"Japan","Japan"
16334469,,"Bulkers",,,"Large (21-50)","Y","Y","N",,"Tokyo",,,"Japan P&I",,"26-Dec-2019",2,"1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®","25-Dec-2024",,,49275.48,356,"N",,,,"NS United KK","Japan","Vale","Brazil",,,,,,,,"Japan","Brazil"
16353460,,"Bulkers",,80581,"Extra Large (100+)",,,,,"Taiwan",,,"Britannia P&I",,"27-Mar-2020",4,"1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Hull Fin - Japan Marine United A.L.V. Fin®, 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","26-Mar-2025",,,19805.60,226.15,"N",,,,"Wisdom Marine Group","Taiwan","Wisdom Marine Group","Taiwan",,,,,,,,"Japan","Taiwan"
16353473,,"Bulkers",,80581,"Extra Large (100+)",,,,,"Taiwan",,,"The Swedish Club P&I",,"26-Jun-2020",4,"1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Hull Fin - Japan Marine United A.L.V. Fin®, 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","25-Jun-2025",,,19805.60,226.15,"N",,,,"Wisdom Marine Intl","Taiwan","Wisdom Marine Group","Taiwan",,,,,,,,"Japan","Taiwan"
16361652,,"Bulkers",,80778,"Small (6-10) ",,,"N",,,,,"Japan P&I",,"13-Mar-2019",3,"1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","13-Mar-2024",,,19587.82,226.15,"N",,,,"Synergy Ocean","Philippines","Goodwill Maritime","Singapore",,,,,,,,"Japan","Singapore"
16361665,,"Bulkers",,80778,"Small (6-10) ",,,"N",,,,,"Japan P&I",,"30-May-2019",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®","30-May-2024",,,19587.82,226.15,"N",,,,"Synergy Ocean","Philippines","Goodwill Maritime","Singapore",,,,,,,,"Japan","Singapore"
16361678,,"Bulkers",,80778,"Small (6-10) ",,,"N",,,,,"Gard P&I",,"21-Jan-2020",3,"1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","21-Jan-2025",,,19587.82,226.15,"N",,,,"Synergy Ocean","Philippines","Goodwill Maritime","Singapore",,,,,,,,"Japan","Singapore"
16385429,,"Bulkers",,80581,"Extra Large (100+)",,,,,"Taiwan",,,"Skuld",,"25-Mar-2021",4,"1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Hull Fin - Japan Marine United A.L.V. Fin®, 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","25-Mar-2026",,,19806.42,226.15,"N",,,,"Wisdom Marine Intl","Taiwan","Wisdom Marine Group","Taiwan",,,,,,,,"Japan","Taiwan"
16385432,,"Bulkers",,80581,"Extra Large (100+)",,,,,"Taiwan",,,"Skuld",,"26-May-2021",4,"1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Hull Fin - Japan Marine United A.L.V. Fin®, 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","26-May-2026",,,19806.42,226.15,"N",,,,"Wisdom Marine Intl","Taiwan","Wisdom Marine Group","Taiwan",,,,,,,,"Japan","Taiwan"
16365339,,"Bulkers",,80858,"Small (6-10) ",,,,,,,,"Skuld",,"15-Oct-2020",4,"1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Hull Fin - Japan Marine United A.L.V. Fin®","15-Oct-2025",,,19787.87,226.15,"N",,,,"OSM Bergen Dry","Norway","K. G. Jebsen (KGJS)","Norway",,,,,,,,"Japan","Norway"
16365342,,"Bulkers",,80858,"Small (6-10) ",,,,,,,,"Skuld",,"15-Jan-2021",4,"1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Hull Fin - Japan Marine United A.L.V. Fin®, 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","15-Jan-2026",,,19787.87,226.15,"N",,,,"OSM Bergen Dry","Norway","K. G. Jebsen (KGJS)","Norway",,,,,,,,"Japan","Norway"
16298628,,"Bulkers",,79350,"Extra Large (100+)",,,,,"Taiwan",,,"Skuld",,"17-Jul-2021",1,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","09-Aug-2026",,,19525.43,226.15,"N",,,,"Wisdom Marine Group","Taiwan","Wisdom Marine Group","Taiwan",,,,,,,,"Japan","Taiwan"
16298631,,"Bulkers",,79350,"Extra Large (100+)",,,,,"Taiwan",,,"Skuld",,"07-Oct-2021",1,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","20-Oct-2026",,,19525.43,226.15,"N",,,,"Wisdom Marine Intl","Taiwan","Wisdom Marine Group","Taiwan",,,,,,,,"Japan","Taiwan"
16308602,,"Bulkers",,79350,"Very Small (1-5) ",,,,,,,,"UK P&I Club",,"03-Oct-2017",1,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","03-Oct-2022",,,19525.43,226.15,"N",,,,"Chronos Shipping","Greece","Chronos Shipping","Greece",,,,,,,,"Japan","Greece"
16318719,,"Bulkers",,79350,"Extra Large (100+)",,,,,"Taiwan",,,"Britannia P&I",,"17-Jan-2018",3,"1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","17-Jan-2023",,,19508.92,226.15,"N",,,,"Wisdom Marine Intl","Taiwan","Wisdom Marine Group","Taiwan",,,,,,,,"Japan","Taiwan"
16325483,,"Bulkers",,79987,"Medium (11-20)",,,,,,,,"The Swedish Club P&I",,"10-Feb-2017",1,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","09-May-2022",,,19525.43,226,"N",,,,"Laurel Ship Man","Singapore","Mitsubishi Corp","Japan",,,,,,,,"Japan","Singapore"
16325496,,"Bulkers",,79987,"Medium (11-20)",,,,,,,,"Standard Club P&I",,"13-Apr-2017",1,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","12-Apr-2022",31.2,,19525.43,226.15,"N",,,,"Laurel Ship Man","Singapore",,,,,31.2,31.2,,,,"Japan"
16325504,,"Bulkers",,79987,"Medium (11-20)",,,,,,,,"Standard Club P&I",,"03-Jul-2017",1,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","02-Jul-2022",,,19525.43,226.17,"N",,,,"Laurel Ship Man","Singapore","Mitsubishi Corp","Japan",,,,,,,,"Japan","Singapore"
16289789,,"Bulkers",,79131,"Small (6-10) ",,,,,,,,"Britannia P&I",,"12-Jun-2021",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®","02-Jun-2026",,,19521.85,226.15,"N",,,,"RB British Pvt","India","RB Shipping","United Kingdom",,,,,,,,"Japan","United Kingdom"
16289792,,"Bulkers",,79131,"Small (6-10) ",,,,,,,,"Britannia P&I",,"25-Jun-2021",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®","14-Jun-2026",,,19521.85,226.15,"N",,,,"RB British Pvt","India","RB Shipping","United Kingdom",,,,,,,,"Japan","United Kingdom"
16270503,,"Bulkers",,78410,"Small (6-10) ",,"N",,,,,,"Skuld",,"09-Jan-2021",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","17-Feb-2026",,,19508.36,226.15,"N",,,,"OSM Bergen Dry","Norway","K. G. Jebsen (KGJS)","Norway",,,,,,,,"Japan","Norway"
16270516,,"Bulkers",,78410,"Large (21-50)",,"N",,,,,,"Britannia P&I",,"06-Apr-2021",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®","11-Jan-2026",,,19508.36,226.15,"N",,,,"Neda Maritime Agency","Greece","Neda Maritime Agency","Greece",,,,,,,,"Japan","Greece"
16270529,,"Bulkers",,78410,"Small (6-10) ",,"N",,,,,,"Skuld",,"05-Mar-2021",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®","30-Mar-2026",,,19508.36,226.15,"N",,,,"OSM Bergen Dry","Norway","K. G. Jebsen (KGJS)","Norway",,,,,,,,"Japan","Norway"
16155783,,"Bulkers",,75708,"Medium (11-20)",,,,,"Taiwan",35267,40698,"Standard Club P&I",,"21-Mar-2019",3,"1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","24-Mar-2024",40.3,,19362.12,222,"N",,,,"Kuang Ming Shpg.","Taiwan","Yang Ming Marine","Taiwan",,,,,,,,"Japan","Taiwan"
16258585,,"Bulkers",,78734,"Medium (11-20)",,,"Y",,"Tokyo",,,"Standard Club P&I",,"07-Dec-2019",3,"1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","14-Jan-2025",,,19508.36,226.15,"N",,,,"Alassia Newships","Greece","ITOCHU Corp","Japan",,,,,,,,"Japan","Japan"
16258598,,"Bulkers",,78734,"Medium (11-20)",,,,,,,,"Standard Club P&I",,"16-Mar-2020",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","15-Mar-2025",18,,19508.36,226.15,"N",,,,"Alassia Newships","Greece","Alassia Newships","Greece",,,18,14,,,,"Japan","Greece"
16258606,,"Bulkers",,,"Extra Large (100+)",,,"Y",,"NASDAQ",,,"Steamship Mutual P&I",,"03-Mar-2020",1,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®","14-May-2025",,,19521.85,226.15,"N",,,,"Augustea Tech","Malta","Star Bulk Carriers","Greece",,,,,,,,"Japan","Greece"
16256723,,"Bulkers",,78410,"Small (6-10) ",,"N",,,,,,"Skuld",,"31-Jul-2020",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD), 1 x Rudder Bulb - Japan Marine United Surf-Bulb®","30-Jul-2025",,,19508.36,226.15,"N",,,,"OSM Bergen Dry","Norway","K. G. Jebsen (KGJS)","Norway",,,,,,,,"Japan","Norway"
16256736,,"Bulkers",,78410,"Small (6-10) ",,"N",,,,,,"Gard P&I",,"10-Sep-2020",3,"1 x Bow Enhancement - Japan Marine United LEADGE-BOW ®, 1 x Rudder Bulb - Japan Marine United Surf-Bulb®, 1 x Propeller Duct - Japan Marine United Super Stream Duct (SSD)","15-Oct-2025",,,19508.36,226.15,"N",,,,"OSM (Singapore)","Singapore",,,,,,,,,,"Japan"
16258477,,"Bulkers",66792,,"Medium (11-20)",,,,,,,,"Britannia P&I",,"31-Jul-2019",2,"1 x Hull Fin - Japan Marine United L.V. Fin®, 1 x Rudder Fin - Japan Marine United AT-Fin","14-Jul-2024",,1700,16094.85,185,"Y","N",,,"Byzantine Maritime","Greece","Byzantine Maritime","Greece",,,,,,,,"Japan","Greece"
