"Listing"

"WFR Listing"
"Created 09 March 2022 19:29"


"CVN","Builder","GT","Year Rebuilt Convert","Old Type","Main Bunker Capacity (m3)","TEU","FEU Total Cap","Launch Date","Operational Speed (knots)","TPC","NT","Owner Main Vessel Type","SOx Scrubber 1 Retrofit Date","Max TEU in Holds","Max TEU on Deck","Alternative Name","Ballast Cap (cu m)","Propulsor Detail","Crew Total No","Public Listed Company","Financial Lessor Owner","Alternative Fuel Types","Cargo Interests Company","State Interests Company","Private Equity Company","Joint Venture Company (Owner)","Hull No","Registered Owner Company","Group Owner Country/Region","Great Lakes Only","Call Sign","Age Scrapped","Fleet Type","Sister Vessel Code","Owner Size","Group Owner Nationality/Region"
13259691,"Aker MTW Werft",25305,,,,2468,,"07-Jul-2001",14.13,48,12733,"Post-Panamax Container",,,,"APL Cairo",9773,"1 x FP Propeller (Aft Centre) (mechanical), 97rpm",20,,,,,,,,"010","CMA CGM Asia Pacific Liner Pte. Ltd.","France",,"S6HU3",,"Containerships",70063,"Large (21-50)","France"
13259725,"Aker MTW Werft",25305,,,,2468,,,13.89,48,12733,"Post-Panamax Container",,,,"APL Jeddah",9726,"1 x FP Propeller (Aft Centre) (mechanical), 97rpm",,,,,,,,,"011","CMA CGM Asia Pacific Liner Pte. Ltd.","France",,"S6HU4",,"Containerships",70063,"Large (21-50)","France"
13259859,"Aker MTW Werft",25305,,,,2468,,"19-Mar-2002",14.17,,12733,"Post-Panamax Container",,,,"APL Pusan",9773,"1 x FP Propeller (Aft Centre) (mechanical), 97rpm",,,,,,,,,"012","CMA CGM Asia Pacific Liner Pte. Ltd.","France",,"S6HU5",,"Containerships",70063,"Large (21-50)","France"
13259983,"Aker MTW Werft",25305,,,,2468,,"13-Jul-2002",13.75,,12733,"Sub-Panamax Container",,,,"Mercosul Guarani",9773,"1 x FP Propeller (Aft Centre) (mechanical), 97rpm",24,,,,,,,,"013","CMA CGM Asia Pacific Liner Pte. Ltd.","France",,"PPXT",,"Containerships",70063,"Very Small (1-5) ","France"
13260039,"Daewoo (DSME)",27800,,,,2456,,"18-Aug-2001",14.06,,12275,"Container",,,,"MSC Radiant III",9852,"1 x FP Propeller (Aft Centre) (mechanical), 97rpm",,,,,,,,,"4080","BOMAR C LLC","Switzerland",,"A8HA7",,"Containerships",,"Extra Large (100+)","Italy"
13260613,"Hyundai Mipo",27779,,,,2824,,"09-Apr-2002",13.91,,14769,"Container","26-Aug-2019",1026,1798,"MSC Aditi",11340,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 104rpm",,,,,,,,,"0034","Solomon Seaways Inc","Switzerland",,"D5OA6",,"Containerships",71249,"Extra Large (100+)","Italy"
13260747,"Hyundai Mipo",27779,,,,2824,,"17-Jul-2002",14.81,,14769,"Sub-Panamax Container",,1026,1798,"Cimbria",11340,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 104rpm",19,"Y",,,,,,,"0035","CIMBRIA MARINE CORPORATION","Germany",,"A8HJ4",,"Containerships",71249,"Very Large (51-100)","Germany"
13261081,"Santierul Naval",9850,,,,1102,,"26-Apr-2002",12.75,,4703,"Sub-Panamax Container",,,,"He Sheng",4684,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion",,,,,,,,,"556","Hong Kong He He International Shipping Co. Ltd.","China P.R.",,"3EPO4",,"Containerships",,"Very Small (1-5) ","China P.R."
13261249,"Santierul Naval",9800,,,,1100,,"21-Nov-2002",11.83,,4703,"Container",,,,"MSC Juanita F",4684,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 131rpm",18,,,,,,,,"557","Ocean Hub Ltd.","Switzerland",,"D5LK7",,"Containerships",,"Extra Large (100+)","Italy"
13261373,"Mutzelfeldt",9528,,,,1096,529,"02-Jun-2003",12.72,,4703,"Container",,,,"MSC Vera F",4684,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 131rpm",,,,,,,,,"242","Ocean Gem Ltd.","Switzerland",,"D5LP3",,"Containerships",,"Extra Large (100+)","Italy"
13261407,"Mutzelfeldt",9528,,,,1096,,"28-Aug-2003",12.42,,4703,"Sub-Panamax Container",,,,"Contship Pro",4684,"1 x CP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 131rpm",,,,,,,,,"243","Rosehill Shipholding Inc.","Greece",,"5BAY5",,"Containerships",,"Large (21-50)","Greece"
13261665,"Shin Kurushima",18872,,,2692,1728,819,"15-Jan-2002",15.48,,8518,"Sub-Panamax Container",,,,"Wan Hai 266",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,"Y",,,,,,,"5115","WAN HAI LINES (S) PTE. LTD.","Taiwan",,"9VDB5",,"Containerships",76574,"Very Large (51-100)","Taiwan"
13261799,"Shin Kurushima",18872,,,2692,1728,819,"19-Mar-2002",15.63,,8518,"Sub-Panamax Container",,,,"Wan Hai 267",,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,"Y",,,,,,,"5116","WAN HAI LINES (S) PTE. LTD.","Taiwan",,"9VDB6",,"Containerships",76574,"Very Large (51-100)","Taiwan"
13261823,"J. J. Sietas",9981,,,,868,394,"16-Oct-2001",13.55,,6006,"Sub-Panamax Container","28-Apr-2022",,,"WEC Vermeer",4033,"1 x CP Propeller (Aft Centre) (mechanical), 130rpm",11,,,,,,,,"1193","Holland Maas Scheepvaartbeheer III B.V","Netherlands",,"5BLR3",,"Containerships",71235,"Very Small (1-5) ","Netherlands"
13261957,"J. J. Sietas",9990,,,,868,,"08-Sep-2001",14.3,,6006,"Sub-Panamax Container",,601,267,"Moveon",3935,"1 x CP Propeller (Aft) (mechanical)",12,,,,,,,,"1194","MS "MOVEON" Schiffahrtsgesellschaft mbH & Co. KG","Germany",,"CQBR",,"Containerships",71235,"Medium (11-20)","Germany"
13262741,"Stocznia Gdynia",51364,,,,4444,,,14.5,,27298,"Sub-Panamax Container",,,,"Amaranta",18406,"1 x FP Propeller (Aft Centre) (mechanical), 100rpm",,,,,,,,,"8234/2","Oceanus Shipping AS","China P.R.",,"A8XT4",,"Containerships",,"Very Small (1-5) ","China P.R."
13263669,"Aker MTW Werft",25305,,,,2468,,"07-Sep-2002",14.11,,12733,"Container",,,,"Buxlink",9716,"1 x FP Propeller (Aft Centre) (mechanical), 97rpm",14,,,,,,,,"014","Buxlink (Liberia) Shipping Ltd.","Germany",,"A8SW3",,"Containerships",70063,"Medium (11-20)","Germany"
13263793,"Aker MTW Werft",25305,,,,2468,,"01-Nov-2002",12.87,,12733,"Container",,,,"Buxcontact",9716,"1 x FP Propeller (Aft Centre) (mechanical), 99rpm",16,,,,,,,,"015","Buxcontact Schiffahrtsgesellschaft mbH & Co. KG","Germany",,"CQIN5",,"Containerships",70063,"Medium (11-20)","Germany"
13263827,"Samsung HI",39941,,,,4253,,,14.4,,24458,"Diverse",,,,"Qingdao Tower",,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,,,,,,,,"1386","Skopun Navigation Inc.","United Kingdom",,"D5DN9",,"Containerships",77092,"Extra Large (100+)","United Kingdom"
13263951,"Samsung HI",39941,,,,4253,,,15.28,,24458,"Diverse",,,,"Nagoya Tower",,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,,,,,,,,"1387","Kalsoy Navigation Inc.","United Kingdom",,"D5DG5",,"Containerships",77092,"Extra Large (100+)","United Kingdom"
13264037,"Samsung HI",39941,,,,4253,,,15.35,,24458,"Diverse",,,,"Holsatia",,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,,,,,,,,"1388","Pacific Leasing Ltd","United Kingdom",,"VQIV9",,"Containerships",77092,"Extra Large (100+)","United Kingdom"
13264745,"HHIC (Yeongdo)",43575,,,,4340,,"01-Aug-2001",15.73,,25945,"Container",,,,"MSC Alyssa",14723,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 102rpm",,,,,,,,,"N-095","Alyssa Maritime Inc.","Switzerland",,"H9MW",,"Containerships",,"Extra Large (100+)","Italy"
13264903,"Hyundai HI (Ulsan)",67500,,,,5551,,"27-Jul-2002",,,34078,,,,,"Othen",14136,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,,"Y",,,,,,"1408","Compass Shipping & Trading Ltd","Unknown",,,16.17,"Containerships",,,"Unknown"
13265405,"J. J. Sietas",9981,,,,868,394,"19-Jun-2001",13.25,,6006,"Sub-Panamax Container",,,,"Aurora",4033,"1 x Propeller (Aft Centre) (mechanical)",15,,,,,,,,"1128","Aurora Rudolf Schepers","Germany",,"V2GS9",,"Containerships",71235,"Very Small (1-5) ","Germany"
13265539,"J. J. Sietas",9981,,,,868,394,"01-Aug-2001",14.2,,6006,"Sub-Panamax Container",,,,"Jork",3932,"1 x CP Propeller (Aft Centre) (mechanical), Escher Wyss, 130rpm, Ø0.38m",11,,,,,,,,"1192","ms "Jork" Meyer Bereederungs GmbH & Co KG","Germany",,"P3CJ9",,"Containerships",71235,"Medium (11-20)","Germany"
13266165,"Hyundai HI (Ulsan)",50698,,,6012,4658,,,15.32,,29558,"Post-Panamax Container",,,,"Maersk Virginia",,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,,,,,,,,"1409","Moller Singapore AP Pte Ltd","Denmark",,"VRMD3",,"Containerships",76443,"Extra Large (100+)","Denmark"
13266299,"Hyundai HI (Ulsan)",50698,,,6012,4544,,,14.63,,29707,"Post-Panamax Container",,,,"Maersk Gateshead",,"1 x FP Propeller (Aft Centre) (mechanical) (Ni-Al Bronze (Cu3)), HHI-EMD (HiMSEN), 104rpm",,,,,,,,,"1410","Moller Singapore AP Pte Ltd","Denmark",,"9V6210",,"Containerships",76443,"Extra Large (100+)","Denmark"
13266323,"Hyundai HI (Ulsan)",50698,,,6012,4544,,,14.84,,27543,"Post-Panamax Container",,,,"Maersk Gironde",,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 104rpm",,,,,,,,,"1411","Moller Singapore AP Pte Ltd","Denmark",,"9V6212",,"Containerships",76443,"Extra Large (100+)","Denmark"
13266457,"Hyundai HI (Ulsan)",50698,,,6012,4544,,,14.96,,29558,"Post-Panamax Container",,,,"Maersk Gairloch",,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 104rpm",28,,,,,,,,"1412","Moller Singapore AP Pte Ltd","Denmark",,"9V6221",,"Containerships",76443,"Extra Large (100+)","Denmark"
13266581,"Hyundai HI (Ulsan)",50698,,,6012,4544,,,14.89,,27543,"Post-Panamax Container",,,,"Maersk Garonne",,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 104rpm",,,,,,,,,"1413","Moller Singapore AP Pte Ltd","Denmark",,"9V6222",,"Containerships",76443,"Extra Large (100+)","Denmark"
13266873,"MHI Shimonoseki",9661,,,,928,,"22-Aug-2001",13.55,,4207,"Sub-Panamax Container",,,,"Methi Bhum",,"1 x Propeller (Aft Centre) (mechanical), 158rpm",,"Y",,,,,,,"1076","Regional Container Lines Pte Ltd","Thailand",,"9VBE4",,"Containerships",,"Large (21-50)","Thailand"
13266907,"MHI Shimonoseki",9661,,,,928,,"10-Oct-2001",13.14,,4207,"Sub-Panamax Container",,,,"Nithi Bhum",,"1 x Propeller (Aft Centre) (mechanical), 158rpm",,"Y",,,,,,,"1077","REGIONAL CONTAINER LINES PTE LTD","Thailand",,"9VBE5",,"Containerships",,"Large (21-50)","Thailand"
13267083,"Thyssen Nordsee",25499,,,,2452,1192,"31-Aug-2001",14.02,,12450,"Sub-Panamax Container",,986,1466,"Marina Jade",10345,"1 x FP Propeller (Aft Centre) (mechanical), 108rpm",,,,,,,,,"530","Maratus Line PT","Indonesia",,"D5UB5",,"Containerships",,"Very Large (51-100)","Indonesia"
13267241,"Warnowwerft",25705,,,,2524,,,11.8,,12028,"Container","19-Dec-2019",,,"MSC Elbe",,"1 x FP Propeller (Aft Centre) (mechanical), Stone Marine, 108rpm",,,,,,,,,"24","NEVIS SHIPPING CORPORATION","Switzerland",,"CQIC6",,"Containerships",,"Extra Large (100+)","Italy"
13267375,"Warnowwerft",25705,,,,2524,,,13.83,,12028,"Container","21-Jan-2020",,,"MSC Weser",11691,"1 x FP Propeller (Aft Centre) (mechanical), Stone Marine, 108rpm",20,,,,,,,,"25","ARROW SHIPPING CORPORATION","Switzerland",,"CQIC7",,"Containerships",,"Extra Large (100+)","Italy"
13267409,"Szczecin Shipyard",16802,,,,1728,825,"29-Apr-2003",12.23,,8672,"Container",,,,"MSC Emily II",7836,"1 x FP Propeller (Aft Centre) (mechanical), 113rpm",,,,,,,,,"B170/315",,"Switzerland",,"5LDV5",,"Containerships",,"Extra Large (100+)","Italy"
13268451,"Sedef Gemi (Tuzla)",10308,,,,1150,,,13.96,,5016,"Diverse",,,,"SC Phoenix",4624,"1 x Propeller (Aft Centre) (mechanical), Rolls-Royce Marine, 127rpm",15,,,,,,,,"120","S&C 10 Shipping Inc","Germany",,"5LAC4",,"Containerships",,"Large (21-50)","Germany"
13268585,"Sedef Gemi (Tuzla)",10308,,,,1200,,"09-Mar-2002",12.71,,5016,"Diverse",,,,"SC Potomac",4620,"1 x Propeller (Aft Centre) (mechanical), Rolls-Royce Marine, 127rpm",14,,,,,,,,"121","S&C 9 Shipping Inc.","Germany",,"5LAC3",,"Containerships",,"Large (21-50)","Germany"
13268619,"Sedef Gemi (Tuzla)",10308,,,,1155,559,"02-Sep-2002",13.21,,5016,"Sub-Panamax Container",,348,807,"Pan GG",4620,"1 x Propeller (Aft Centre) (mechanical), 127rpm",16,,,,,,,,"122","Pan Marine Shipping Co. SAE","Egypt",,"6BCI",,"Containerships",,"Very Small (1-5) ","Egypt"
13268743,"Guangzhou Wenchong",18160,,,,1718,,"03-Dec-2001",13.83,,10239,"Sub-Panamax Container",,,,"MSC Makoto II",7865,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,,,,,,,"289","Onda Shipping Pte. Ltd.","China P.R.",,"3FPK6",,"Containerships",,"Large (21-50)","China P.R."
13268877,"Guangzhou Wenchong",18335,,,1700,1740,,"28-Mar-2002",14.69,,10744,"Container",,,,"MSC Reet II",7804,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",20,,,,,,,,"290","Anne Shipping & Trading Ltd.","Switzerland",,"D5NO2",,"Containerships",76569,"Extra Large (100+)","Italy"
13269111,"CSBC (Keelung)",25836,,,2952,2200,,,16.12,,11708,"Sub-Panamax Container",,,,"Wan Hai 306",8407,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 91rpm",,"Y",,,,,,,"785","WAN HAI LINES (SINGAPORE) PTE LTD","Taiwan",,"S6DT7",,"Containerships",77020,"Very Large (51-100)","Taiwan"
13269245,"CSBC (Keelung)",25836,,,2952,2200,,"30-Aug-2002",15.93,,11708,"Sub-Panamax Container",,,,"Wan Hai 307",,"1 x FP Propeller (Aft Centre) (mechanical), Nakashima, 91rpm",17,"Y",,,,,,,"786","WAN HAI LINES (SINGAPORE) PTE LTD","Taiwan",,"S6DT8",,"Containerships",77020,"Very Large (51-100)","Taiwan"
13269379,"Stocznia Gdansk",14240,,,,1121,,"27-Jul-2001",13.41,,6367,"Diverse",,436,685,"Talisker",7556,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm, Ø5.74m",,,,,,,,,"8125/11","Pioneer Line Pte. Ltd.","Singapore",,"D5ZG3",,"Containerships",,"Very Small (1-5) ","Singapore"
13269403,"Stocznia Gdansk",14240,,,,1121,,"04-Jan-2002",12.41,,6363,"Sub-Panamax Container",,436,685,"Atlantic North",5169,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"8125/12","ONE SILVER S.A.","Singapore",,"9HA4188",,"Containerships",,"Large (21-50)","Singapore"
13269537,"Dentas Shipyard",6500,,,,606,,,12.25,,2701,"Diverse",,,,"Akhisar",154,"1 x FP Propeller (Aft Centre) (mechanical), 173rpm",,,,,,,,,"65D","AKHISAR DENIZCILIK VE GEMI ISLETMECILIGI TIC. A.S.","Turkey",,"TCRB",,"Containerships",,"Medium (11-20)","Turkey"
13270391,"Jiangsu Yangzijiang",15150,,,,1201,567,"29-Apr-2002",14.31,,6440,"Diverse",,,,"Corona J",6239,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",18,,,,,,,,"610-C33","Euphonia Schiffahrtsgesellschaft UG (haftungsbeschränkt) & Co. KG","Germany",,"V2BG1",,"Containerships",79614,"Large (21-50)","Germany"
13270425,"Jiangsu Yangzijiang",15150,,,,1209,567,"12-Jul-2002",14.86,,6440,"Sub-Panamax Container",,556,653,"Crux J",6087,"1 x Propeller (Aft Centre) (mechanical), MMG, 127rpm",,,,,,,,,"610-C34","S&C 1 Shipping Inc","Greece",,"5LDF3",,"Containerships",79614,"Medium (11-20)","Greece"
13270975,"Hanjin HI (Ulsan)",17167,,,,1638,,"10-Jan-2002",15.01,,7683,"Diverse",,,,"APL Saipan",6649,"1 x FP Propeller (Aft Centre) (mechanical), 105rpm",,,"Y",,,,,,"N-652","American President Lines, LLC","United States",,"5LDK7",,"Containerships",76576,"Very Small (1-5) ","United States"
13271051,"Hanjin HI (Ulsan)",17167,,,,1638,,"09-Apr-2002",14.49,,7683,"Sub-Panamax Container",,,,"Flora Delmas",,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 105rpm",,,,,,,,,"653","Containerships -CMA CGM GmbH","France",,"CQEZ",,"Containerships",76576,"Very Small (1-5) ","France"
13271185,"Hanjin HI (Ulsan)",17167,,,,1638,,"15-Jul-2002",12.57,,7683,"Sub-Panamax Container",,,,"APL Gulf Express",6649,"1 x FP Propeller (Aft Centre) (mechanical), HHI-EMD (HiMSEN), 105rpm",,,,,,,,,"N-654","WILMINGTON TRUST COMPANY","France",,"WDJ4009",,"Containerships",76576,"Very Small (1-5) ","France"
13271477,"Thyssen Nordsee",26200,,,,2452,,,14.15,,13160,"Container",,,,"MSC Sandy III",10268,"1 x FP Propeller (Aft Centre) (mechanical), 108rpm",,,,,,,,,"532","Milan Trader Shipping Ltd","Switzerland",,"3E2076",,"Containerships",,"Extra Large (100+)","Italy"
13271501,"Thyssen Nordsee",25587,,,,2452,,"28-Jun-2002",13.14,,12454,"Sub-Panamax Container",,,,"Miami Trader",10345,"1 x FP Propeller (Aft Centre) (mechanical), 110rpm",20,,,,,,,,"535","Miami Trader Maritime Ltd.","United Kingdom",,"5LBZ4",,"Containerships",,"Very Large (51-100)","Greece"
13271927,"Hyundai Samho HI",40300,,,,4132,,"14-Jul-2002",15.29,,24680,"Container","24-Jun-2021",,,"MSC Donata",12237,"1 x FP Propeller (Aft Centre) (mechanical), 102rpm",,,,,,,,,"S151","Compania Naviera Donata S.A.","Switzerland",,"3EOS8",,"Containerships",,"Extra Large (100+)","Italy"
13272261,"J. J. Sietas",17189,,,,1719,,,14.39,,9038,"Container",,,,"MSC Vanquish II",,"1 x FP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 108rpm",18,,,,,,,,"1200","Vanquish Shipping Ltd","Switzerland",,"D5PX5",,"Containerships",,"Extra Large (100+)","Italy"
13272395,"J. J. Sietas",17189,,,,1719,,,15.02,,9038,"Container",,,,"MSC Kayla",,"1 x FP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 108rpm",18,,,,,,,,"1201","Valour Shipping & Trading Ltd","Switzerland",,"D5PX6",,"Containerships",,"Extra Large (100+)","Italy"
13272429,"J. J. Sietas",17189,,,,1719,,,11.65,,9038,,,,,"Victory",,"1 x FP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 108rpm",18,,"Y",,,,,,"1202",,"Unknown",,"V4DQ4",18.33,"Containerships",,,"Unknown"
13272553,"J. J. Sietas",17189,,,,1719,,,14.98,,9038,"Container","07-Jun-2020",,,"MSC Amy",,"1 x FP Propeller (Aft Centre) (mechanical), Wartsila Propulsion, 108rpm",18,,,,,,,,"1203","Serpens Shipping Corporation","Switzerland",,"CQIV7",,"Containerships",,"Extra Large (100+)","Italy"
13273189,"Shin Kochi Jyuko",13497,,,1666,1080,,"19-Jun-2001",12.25,,7314,"Container",,,,"Kota Hakim",6145,"1 x Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"7141","PACIFIC INTERNATIONAL LINES (PRIVATE) LIMITED","Singapore",,"9V8257",,"Containerships",,"Very Large (51-100)","Singapore"
13273213,"Shin Kochi Jyuko",13497,,,1666,1080,,"26-Sep-2001",12.43,,7314,"Container",,,,"Kota Halus",,"1 x Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"7142","PACIFIC INTERNATIONAL LINES (PRIVATE) LIMITED","Singapore",,"9V8258",,"Containerships",,"Very Large (51-100)","Singapore"
13273347,"Shin Kochi Jyuko",13497,,,1666,1080,,"20-Dec-2001",11.98,,7314,"Container",,,,"Kota Hapas",,"1 x Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"7143","PACIFIC INTERNATIONAL LINES (PRIVATE) LIMITED","Singapore",,"9V8259",,"Containerships",,"Very Large (51-100)","Singapore"
13273471,"Shin Kochi Jyuko",13497,,,1666,1080,,"28-Mar-2002",12.65,,7314,"Container",,,,"Kota Harum",,"1 x Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"7145","PACIFIC INTERNATIONAL LINES (PRIVATE) LIMITED","Singapore",,"9VFF8",,"Containerships",,"Very Large (51-100)","Singapore"
13273763,"Hyundai HI (Ulsan)",74661,,,,6644,,"26-Oct-2002",16.08,,41411,"Post-Panamax Container",,,,"Maersk Kolkata",18867,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,"Y",,,,,,,"1426","Kalamata Shipping Corp.","Greece",,"VROW3",,"Containerships",,"Extra Large (100+)","Greece"
13273897,"Hyundai HI (Ulsan)",74661,,,,6644,,"28-Feb-2003",15.09,,41411,"Post-Panamax Container",,,,"Maersk Kingston",18867,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,"Y",,,,,,,"1427","Navarino Maritime Corporation","Greece",,"VRPE9",,"Containerships",,"Extra Large (100+)","Greece"
13273921,"Hyundai HI (Ulsan)",74661,,,,6644,,"13-Apr-2003",15.44,,41411,"Post-Panamax Container",,,,"Maersk Kalamata",18867,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,"Y",,,,,,,"1428","Merten Shipping Co.","Greece",,"VRPE8",,"Containerships",,"Extra Large (100+)","Greece"
13274265,"SSW Fahr",27322,,,,2490,1182,"07-Nov-2001",12.66,,12616,"Bulker",,,,"TG Athena",10076,"1 x FP Propeller (Aft Centre) (mechanical), 99rpm",,,,,,,,,"2002","PRIME SEA MARINE LTD.","Greece",,"D5IQ8",,"Containerships",,"Large (21-50)","Greece"
13274399,"SSW Fahr",27322,,,,2496,,"23-Feb-2002",11.88,,12616,"Sub-Panamax Container",,,,"SSL Krishna",11183,"1 x FP Propeller (Aft Centre) (mechanical), 99rpm",18,"Y",,,,,,,"2003","Shreyas Shipping & Logistics Ltd.","U.A.E.",,"AWYQ",,"Containerships",,"Medium (11-20)","U.A.E."
13274423,"SSW Fahr",27322,,,,2496,,"05-Mar-2002",11.98,,12616,"Container",,,,"MSC Pamira III",11183,"1 x FP Propeller (Aft Centre) (mechanical), 99rpm",,,,,,,,,"2004","Pamira Shipping Ltd.","Switzerland",,"5LCZ6",,"Containerships",,"Extra Large (100+)","Italy"
13274557,"SSW Fahr",27322,,,,2490,,"17-Aug-2002",14.47,,12616,"Sub-Panamax Container",,,,"Groton",10076,"1 x FP Propeller (Aft Centre) (mechanical), 99rpm",18,,,,,,,,"2005","GW Groton Holdings LLC","Greece",,"ELZY3",,"Containerships",,"Medium (11-20)","Greece"
13274681,"SSW Fahr",27322,,,,2490,1182,"06-Jul-2002",14.08,,12616,"Diverse",,,,"SL Tweety",10077,"1 x FP Propeller (Aft Centre) (mechanical), 99rpm",18,,,,,,,,"2006","Credential Shipping Inc.","U.A.E.",,"3EZH8",,"Containerships",,"Small (6-10) ","U.A.E."
13274849,"Peene Werft",14193,,,,1208,,,12.86,,4960,"Sub-Panamax Container",,476,732,"Daniel A",6758,"1 x CP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"432","Limar Liman Ve Gemi Isletmeleri AS","Turkey",,"TCLA",,"Containerships",,"Large (21-50)","Turkey"
13274973,"Peene Werft",14193,,,,1208,,"17-Jul-2001",13,,4960,"Sub-Panamax Container",,476,732,"Yigitcan A",6758,"1 x CP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"433","MEGREZ SHIPPING COMPANY LIMITED","Turkey",,"9HA5108",,"Containerships",,"Large (21-50)","Turkey"
13275183,"Peene Werft",14062,,,,1157,,"04-Oct-2001",10.73,,4958,"Sub-Panamax Container",,,,"Kaptan Aytac A",6375,"1 x FP Propeller (Aft Centre) (mechanical), 127rpm",,,,,,,,,"473","Arkas Konteyner Tasimacilik AS","Turkey",,"TCA3737",,"Containerships",,"Large (21-50)","Turkey"
13275217,"Peene Werft",14062,,,,1157,,"06-Dec-2001",13.16,,4958,"General Cargo",,,,"Horizon",6375,"1 x CP Propeller (Aft Centre) (mechanical), 127rpm",19,,,,,,,,"474","MS "ANTALA" GmbH & Co. KG","Germany",,"V2BF8",,"Containerships",,"Large (21-50)","Germany"
13275341,"Samsung HI",39941,,,6357.6,4253,,,15.29,,24458,"Post-Panamax Container",,1584,,"CMA CGM Algeciras",11652,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,,,,,,,,"1393","CMA CGM SA","France",,"9HA5462",,"Containerships",77092,"Extra Large (100+)","France"
13275475,"Samsung HI",39941,,,,4253,,,14.92,,24458,"Diverse",,1584,,"Chesapeake Bay",,"1 x FP Propeller (Aft Centre) (mechanical), 104rpm",,,,,,,,,"1394","Pacific Leasing Ltd.","Singapore",,"D5EG7",,"Containerships",77092,"Extra Large (100+)","Singapore"
13275509,"Samsung HI",39941,,,,4253,,,15.51,,24458,"Container",,,,"Alexander Bay",,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 104rpm",,,,,,,,,"1395","Sea 240 Leasing Co Ltd","Israel",,"D5DJ5",,"Containerships",77092,"Large (21-50)","Israel"
13275633,"Samsung HI",39941,,,,4250,,,14.8,,24458,"Sub-Panamax Container",,,,"MSC Manu",11652,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 104rpm",,,,,,,,,"1396","Fair Wind Marshall SA","Belgium",,"A8CF3",,"Containerships",,"Medium (11-20)","Belgium"
13275767,"Samsung HI",39800,,,,4250,,,14.81,,24458,"Tanker",,,,"Celsius Nairobi",11625,"1 x FP Propeller (Aft Centre) (mechanical), MMG, 104rpm",23,,,,,,,,"1397","Feeder 3 LLC","Denmark",,"V7A4943",,"Containerships",,"Large (21-50)","Denmark"
