"Listing"

"WFR Listing"
"Created 16 February 2022 17:55"


"CVN","IMO Number","MMSI (Maritime Mobile Service Identity)","Type at Sale","Name at Sale","Dwt","Built","Builder","En. Bloc.","En. Bloc. No.","Sale Date","Currency","Price (Sale)","Buyers","Buyer Country/Region","Sellers","Seller Country/Region","Old Type","Demo Location","Year Rebuilt Convert","LDT","Demo $/LDT","Contract Date","Demo Date","Price (NB)","Currency (NB)","Gear (Ind)","Holds Total No","Hatches Total No","Strengthened for Ore","Grain Capacity (cu m)","Great Lakes Fitted","Great Lakes Only","Demo Buyer","Sale Teu Total Cap","Capacity (cu m)","Sale Dwt Tonnes","Sale Gt","Vessel Age At Sale"
16079162,9441348,538003974,"Bulk","N/B RESALE HULL DY3022",57809,2010,"Sinopacific Dayang","#",1793.14,"26-Jul-2007",,,"Clients of Eagle Bulk","United States","Anemi Maritime","Greece",,,,11150,,"02-Apr-2007",,35,"$m","Y",5,5,,71549,,"N",,,,58000,,-3
16079188,9441362,538004193,"Bulk","N/B RESALE HULL DY3035",57809,2011,"Sinopacific Dayang","#",1793.16,"26-Jul-2007",,,"Clients of Eagle Bulk","United States","Anemi Maritime","Greece",,,,11150,,"02-Apr-2007",,35,"$m","Y",5,5,,71549,,"N",,,,58000,,-3
16079212,9441398,538004338,"Bulk","N/B RESALE HULL DY3039",57809,2011,"Sinopacific Dayang","#",1793.19,"26-Jul-2007",,,"Clients of Eagle Bulk","United States","Anemi Maritime","Greece",,,,11150,,"02-Apr-2007",,35,"$m","Y",5,5,,71549,,"N",,,,58000,,-4
16079238,9441415,538004340,"Bulk","N/B RESALE HULL DY3045",57809,2011,"Sinopacific Dayang","#",1793.21,"26-Jul-2007",,,"Clients of Eagle Bulk","United States","Anemi Maritime","Greece",,,,11150,,"02-Apr-2007",,35,"$m","Y",5,5,,71549,,"N",,,,58000,,-4
16061183,9347906,525100856,"Bulk","N/B RESALE HULL",53348,2008,"Sinopacific Dayang",,1793.01,"26-Jul-2007","USD",1160,"Clients of Eagle Bulk","United States","Anemi Maritime","Greece",,,,10086,,"17-Nov-2006",,35,"$m","Y",5,5,,65045,,,,,,53000,,-1
16061217,9347932,538003788,"Bulk","N/B RESALE HULL DY118",53360,2010,"Sinopacific Dayang","#",1793.04,"26-Jul-2007",,,"Clients of Eagle Bulk","United States","Anemi Maritime","Greece",,,,10086,,"17-Nov-2006",,35,"$m","Y",5,5,,65045,,,,,,53000,,-2
16079083,9441269,538003710,"Bulk","N/B RESALE HULL DY3007",57809,2009,"Sinopacific Dayang","#",1793.06,"26-Jul-2007",,,"Clients of Eagle Bulk","United States","Anemi Maritime","Greece",,,,11150,,"02-Apr-2007",,35,"$m","Y",5,5,,71549,,"N",,,,58000,,-2
16079117,9441295,538003818,"Bulk","N/B RESALE HULL DY3012",57809,2010,"Sinopacific Dayang","#",1793.09,"26-Jul-2007",,,"Clients of Eagle Bulk","United States","Anemi Maritime","Greece",,,,11150,,"02-Apr-2007",,35,"$m","Y",5,5,,71549,,"N",,,,58000,,-2
16079133,9441312,538003905,"Bulk","N/B RESALE HULL DY3016",57809,2010,"Sinopacific Dayang","#",1793.11,"26-Jul-2007",,,"Clients of Eagle Bulk","United States","Anemi Maritime","Greece",,,,11150,,"02-Apr-2007",,35,"$m","Y",5,5,,71549,,"N",,,,58000,,-2
16079159,9441336,538003972,"Bulk","N/B RESALE HULL DY3020",57809,2010,"Sinopacific Dayang","#",1793.13,"26-Jul-2007",,,"Clients of Eagle Bulk","United States","Anemi Maritime","Greece",,,,11150,,"02-Apr-2007",,35,"$m","Y",5,5,,71549,,"N",,,,58000,,-3
16079175,9441350,538003973,"Bulk","N/B RESALE HULL DY3024",57809,2010,"Sinopacific Dayang","#",1793.15,"26-Jul-2007",,,"Clients of Eagle Bulk","United States","Anemi Maritime","Greece",,,,11150,,"02-Apr-2007",,35,"$m","Y",5,5,,71549,,"N",,,,58000,,-3
16079191,9441374,538004303,"Bulk","N/B RESALE HULL DY3040",57809,2011,"Sinopacific Dayang","#",1793.17,"26-Jul-2007",,,"Clients of Eagle Bulk","United States","Anemi Maritime","Greece",,,,11150,,"02-Apr-2007",,35,"$m","Y",5,5,,71549,,"N",,,,58000,,-3
16079209,9441386,538004337,"Bulk","N/B RESALE HULL DY3042",57809,2011,"Sinopacific Dayang","#",1793.18,"26-Jul-2007",,,"Clients of Eagle Bulk","United States","Anemi Maritime","Greece",,,,11150,,"02-Apr-2007",,35,"$m","Y",5,5,,71549,,"N",,,,58000,,-4
16079225,9441403,538004339,"Bulk","N/B RESALE HULL DY3044",57809,2011,"Sinopacific Dayang","#",1793.2,"26-Jul-2007",,,"Clients of Eagle Bulk","United States","Anemi Maritime","Greece",,,,11150,,"02-Apr-2007",,35,"$m","Y",5,5,,71549,,"N",,,,58000,,-4
16079241,9441427,538004341,"Bulk","N/B RESALE HULL DY3047",57809,2011,"Sinopacific Dayang","#",1793.22,"26-Jul-2007",,,"Clients of Eagle Bulk","United States","Anemi Maritime","Greece",,,,11150,,"02-Apr-2007",,35,"$m","Y",5,5,,71549,,"N",,,,58000,,-4
15757535,9310616,477013600,"Bulk","Matariki Forest*",28709,2007,"Shin Kochi Jyuko",,1792.01,"25-Jul-2007","USD",90,"Clients of Eagle Holdings","Japan","Pacific Basin Shpg.","Hong Kong",,,,,,"01-Mar-2004",,,,"Y",5,5,,39052,,,,,,28300,17500,0
16030026,9370147,477478500,"Bulk","Crescent Harbour HULL 491*",32256,2007,"Kanda Zosensho","#",1792.03,"25-Jul-2007",,,"Clients of Eagle Holdings","Japan","Pacific Basin Shpg.","Hong Kong",,,,7422,,"01-Jan-2005",,,,"Y",5,5,,42595,,"N",,,,32000,,0
12632237,9161041,477047300,"Bulk","Captain D. Gregos*",69091,1997,"Koyo Dock","#",1791.02,"23-Jul-2007",,,"Chinese interests","China P.R.","Tsakos Shpg. & Trad.","Greece",,,,,,"31-Oct-1995",,,,"N",7,7,,82025,,"N",,,,69091,35905,10
12486175,9061576,413335000,"Bulk","Yerotsakos*",68220,1993,"Imabari SB Marugame",,1791.01,"23-Jul-2007","USD",94,"Chinese interests","China P.R.","Tsakos Shpg. & Trad.","Greece",,,,9543,,,,,,"N",7,7,"Y",82025,"N","N",,,,69220,35874,13
11364979,9042685,351649000,"Tanker","Okinoshima",258079,1993,"Unknown China",,,"20-Jul-2007","USD",48,"Clients of HOSCO","China P.R.","Idemitsu Tanker Co.","Japan","Tanker","Bangladesh",2008,37980,480,,"12-Apr-2019",,,"N",10,10,,125521,,,"Bangladesh",,,258079,147665,13
12570483,9127681,374342000,"Bulk","Filia",27908,1996,"Naikai Zosen Setoda",,,"20-Jul-2007","USD",33,"Undisclosed interests","Greece","Pitiousa Shipping","Greece",,,,,,"23-Jun-1995",,,,"Y",5,5,,36254,,,,,,27908,18112,11
12499775,9077305,355814000,"Bulk","Union Leader",44809,1995,"Halla Eng.",,,"20-Jul-2007","USD",39,"Greek interests","Greece","Union Marine Ent.","Greece",,,,7692,,,,,,"Y",5,5,,54744,,,,,,44809,25725,12
15909273,9339777,,"Bulk","Sibulk Dedication*",53206,2005,"Imabari SB (Imabari)","#",1788.02,"18-Jul-2007","USD",63,"Clients of Excel Maritime","Greece","Shoei Kisen K.K.","Japan",,,,,,"01-Dec-2003",,,,"Y",5,5,,68826,"N","N",,0,,53500,30018,2
15753111,9272448,538006998,"Bulk","Sibulk Integrity*",55567,2005,"Oshima Shipbuilding",,1788.01,"18-Jul-2007","USD",63,"Clients of Excel Maritime","Greece","Nagashiki Kisen K.K.","Japan",,,,,,"01-Jul-2003",,,,"Y",5,5,,69872,"N","N",,0,,55567,30662,2
12688739,9214123,525074440,"Bulk","Athina Zafirakis",74204,2002,"Oshima Shipbuilding",,,"13-Jul-2007","USD",65,"Undisclosed interests","Greece","Livanos Group","Greece",,,,10088,,"18-Dec-1998",,2.62,"JPYbn","N",7,7,,89375,"N","N",,,,74204,38727,5
12360561,8312100,372202000,"Bulk","Island Gem",28005,1984,"Hitachi Zosen",,,"13-Jul-2007","USD",16,"Clients of Armada","Denmark","Siomar Enterprises","Greece",,,,6684,,,,,,"Y",5,5,"Y",34734,"Y",,,380,,28005,17065,22
16059580,9374181,538003234,"Bulk","Nicole",77096,2007,"Namura Shipbuilding",,,"13-Jul-2007","USD",75,"Undisclosed interests","Greece","Unknown Owner","Unknown",,,,10686,,"01-Jan-2005",,,,"N",7,7,,92128,"N","N",,,,77000,40700,0
15344399,9284300,538006683,"Bulk","Star Phoenix",56042,2004,"Mitsui SB (Tamano)",,,"13-Jul-2007","USD",61,"Croatian interests","Croatia","Sanzo Enterprise Co.","Japan",,,,8515,,"15-Nov-2002",,,,"Y",5,5,,70810,,"N",,0,,56042,31500,2
16061170,9464168,538002977,"Bulk","N/B RESALE HULL",53627,2007,"Sinopacific Dayang",,,"13-Jul-2007","USD",57,"Clients of Globus Maritime","Greece","Neda Maritime Agency","Greece",,,,10086,,"17-Nov-2006",,35,"$m","Y",5,5,,65751,,,,,,53000,,0
12453793,8913540,354175000,"Bulk","Prabhu Mihika",43469,1991,"Tsuneishi Zosen",,,"13-Jul-2007","USD",33,"Undisclosed interests","India","Tolani Group of Shpg","India",,"Pakistan",,8211,340,,"17-Jul-2020",,,"Y",5,5,,53598,,,"Pakistan",1082,,43469,25905,16
12623769,9177636,371874000,"Bulk","Pacific Future*",29534,1998,"Dalian Shipyard",,1777.01,"10-Jul-2007","USD",32,"European interests","United Kingdom","Clipper Group","Denmark",,,,8005,,"24-Sep-1996",,,,"Y",5,5,"N",36311,,"N",,1130,,29534,19354,8
12597219,9149677,667001522,"Bulk","Clipper Faith*",29534,1998,"Dalian Shipyard","#",1777.02,"10-Jul-2007","USD",32,"European interests","Unknown","Dockendale Shpg Co.","Bahamas",,,,8005,,"28-May-1996",,,,"Y",5,5,"N",36311,,"N",,1130,,29534,19345,9
12623927,9157428,,"Bulk","Elsa Oldendorff",24021,1998,"Kanda Zosensho",,,"10-Jul-2007","USD",29,"Clients of TBS Shipping","United States","Egon Oldendorff","Germany",,"Turkey",,,,"19-Jun-1996","11-Aug-2021",,,"Y",4,4,,31101,,"N","Turkey",0,,24021,14397,9
12718737,9221334,636016322,"Bulk","Mega Wisdom",76397,2001,"Tsuneishi Zosen",,,"06-Jul-2007","USD",49.5,"Clients of Ocean Bulk Carriers","Greece","TMT Co. Ltd.","Taiwan",,,,,,"01-Sep-1999",,,,"N",7,7,"Y",91357,"N","N",,,,76397,40008,6
15317177,9244817,563124700,"Bulk","Patya Bulker",75926,2004,"Tsuneishi Zosen",,,"04-Jul-2007","USD",67,"Clients of Tolani Group","India","Mitsubishi Ore Tpt.","Japan",,,,,,"20-Sep-2002",,,,"N",7,7,,91311,"N","N",,0,,75926,40030,2
12739011,9248526,249111000,"Bulk","Gran Trader",172579,2001,"NKK (Tsu)",,,"03-Jul-2007","USD",110,"Clients of Allseas","Greece","Seafarers Shpg Inc.","Philippines",,,,,,"31-Jan-2000",,,,"N",9,9,,191720,"N","N",,,,172579,87390,5
12528147,9107033,370006000,"Bulk","Yasmin O.",22056,1995,"Saiki Hvy. Ind.",,,"29-Jun-2007","USD",22.5,"Greek interests","Greece","Opielok Reederei","Germany",,,,,,"13-May-1994",,,,"Y",4,4,"Y",29254,,,,,,22056,13695,11
16024591,9373618,256761000,"Bulk","Nord Mariner",53393,2006,"Shanghai Chengxi",,,"28-Jun-2007","USD",52.7,"Clients of Akmar Shpg.","Turkey","Norden D/S A/S","Denmark",,,,,,"14-Oct-2005",,31.5,"$m","Y",5,5,,65752,,"N",,,,53500,32474,0
12507155,9085936,538003042,"Bulk","Giovanni Bottiglieri",75473,1995,"Burmeister & Wain",,,"28-Jun-2007","USD",47,"Clients of Ocean Freight","Greece","Bottiglieri, Rizzo","Italy",,,,11585,,,,31.5,"$m","N",7,7,,85185,"N","N",,0,,75265,39385,12
12568093,9075682,671181100,"Bulk","Spar Vega",73350,1995,"Hyundai HI (Ulsan)",,,"25-Jun-2007","USD",45,"Clients of NYK","Japan","Spar Shipping A/S","Norway",,"Bangladesh",,10642,415,,"12-Jul-2019",,,"Y",7,7,,86002,"N","N","Bangladesh",,,73350,38779,12
16032109,9363754,538003023,"Bulk","Sider Black",18957,2007,"Yamanishi Zosen",,,"22-Jun-2007","USD",26,"Clients of G' Bros","Greece","Unknown Owner","Unknown",,,,,,"01-Aug-2005",,,,"Y",4,4,,23160,"N",,,,,18500,11700,0
12735147,9222613,414425000,"Bulk","Tarsus",52183,2001,"Daedong S.B.",,,"21-Jun-2007","USD",55,"Clients of Great Eastern","India","Geden Line","Turkey",,,,8935,,"01-Dec-1999",,,,"Y",5,5,,66731,,"N",,,,52180,30447,5
12510463,9086320,636020176,"Bulk","Clipper Lis",26411,1996,"GSI Liwan",,,"21-Jun-2007","USD",24.75,"Undisclosed interests","Germany","Clipper Bulk","United States",,,,6371,,"19-Nov-1993",,19.75,"$m","Y",5,5,"Y",33858,,,,,,26411,16041,10
14950269,9176187,667001943,"Bulk","Evangelia",11042,1998,"Miura Zosensho",,,"21-Jun-2007","USD",14.2,"Undisclosed interests","South Korea","Derna Carriers","Greece",,,,2909,,"01-Oct-1996",,,,"Y",2,2,,14066,,"N",,,,10363,6804,8
12544055,9115080,355214000,"Bulk","Rubin Stella",28379,1995,"Imabari SB (Imabari)",,,"15-Jun-2007","USD",31,"South Korean interests","South Korea","Sato Steamship","Japan",,"Pakistan",,6064,,"04-Nov-1994","25-Sep-2020",,,"Y",5,5,"Y",37523,,"N","Pakistan",,,28379,16769,12
12237809,7625081,372881000,"Bulk","Valentini H.",61418,1980,"A.E.S.A.",,,"15-Jun-2007","USD",13,"Undisclosed interests","Unknown","Ilios Shipping Co.","Greece",,,,,,,,,,"N",7,7,,74249,"N","N",,,,61418,31609,26
12505869,9076387,511100210,"Bulk","Aonoble",27308,1994,"MHI Shimonoseki",,,"15-Jun-2007","USD",27.5,"Undisclosed interests","China P.R.","COSHIPMAN","China P.R.",,,,5964,,,,,,"Y",5,5,,34810,,,,,,27308,16446,13
12419557,8604515,525018064,"Bulk","Sider Red*",26841,1986,"Usuki Zosensho","#",1760.02,"14-Jun-2007",,,"Clients of Minimed","Cyprus","Sider Navi S.p.A.","Italy",,,,6454,,,,,,"Y",5,5,,37407,,,,,,26841,17264,20
11377861,9041198,441296000,"Tanker","Ardeshir H. Bhiwandiwalla",265816,1992,"Unknown China",,,"13-Jun-2007","USD",47,"Clients of Sinokor","South Korea","Great Eastern Shpg.","India","Tanker","Bangladesh",2009,38705,433,,"30-Dec-2020",,,"N",10,10,,141332,,,"Bangladesh",,,264301,146541,14
15820277,9329411,374540000,"Bulk","N/B RESALE HULL 1162*",37426,2007,"Saiki Hvy. Ind.","#",1749.02,"08-Jun-2007","USD",40,"Japanese interests","Japan","Egon Oldendorff","Germany",,,,,,"18-Feb-2005",,,,"Y",5,5,,46030,,,,,,37000,22800,0
15820301,9329423,538007692,"Bulk","N/B RESALE HULL 1163*",37406,2007,"Saiki Hvy. Ind.",,1749.01,"08-Jun-2007","USD",40,"Japanese interests","Japan","Egon Oldendorff","Germany",,,,,,"18-Feb-2005",,,,"Y",5,5,,46030,,,,,,37000,22800,0
16087183,9385233,468395000,"Bulk","N/B RESALE HULL 1054*",18908,2009,"Yamanishi Zosen","#",1751.02,"08-Jun-2007","USD",26,"Clients of G Bros","Greece","Sider Navi S.p.A.","Italy",,,,,,"01-Jun-2006",,,,"Y",4,4,,23161,"N",,,,,18500,,-1
16087170,9385221,538008685,"Bulk","N/B RESALE HULL 1053*",18673,2008,"Yamanishi Zosen",,1751.01,"08-Jun-2007","USD",26,"Clients of G Bros","Greece","Sider Navi S.p.A.","Italy",,,,,,"01-Jun-2006",,,,"Y",4,4,,23161,"N",,,,,18500,,-1
12723173,9227857,371202000,"Bulk","Edwine Oldendorff*",18320,2000,"Shikoku Dock.","#",1748.05,"08-Jun-2007","USD",22,"Undisclosed interests","Germany","Singa Star Pte. Ltd.","Japan",,,,,,"30-Sep-1999",,,,"Y",4,4,,23212,"Y","N",,0,,18320,11194,6
12558607,9122679,356761000,"Bulk","Barbara*",73317,1997,"Halla Eng.",,1746.01,"07-Jun-2007","USD",36.5,"Clients of KGAL","Norway","Quintana Management","Greece",,,,10670,,"17-Feb-1995",,28,"$m","N",7,7,,86082,"N","N",,,,73390,38995,10
12548053,9118678,229421000,"Bulk","King Coal*",72873,1997,"CSBC (Keelung)","#",1746.03,"07-Jun-2007","USD",36.5,"Clients of KGAL","Germany","Quintana Management","Greece",,,,,,"02-Dec-1994",,28,"$m","N",7,7,,87021,"N","N",,,,72873,38852,9
12638947,9168269,574483000,"Bulk","Adria",42717,1997,"I.H.I. (Tokyo)",,,"07-Jun-2007","USD",38.5,"Vietnamese interests","Venezuela","DT-Bereederungs","Germany",,,,7586,,"01-Mar-1996",,,,"Y",5,5,,53826,,,,,,42717,24953,9
12594139,9161742,414212000,"Bulk","Coal Age*",72824,1997,"Hyundai HI (Ulsan)","#",1746.05,"07-Jun-2007","USD",36.5,"Clients of KGAL","Germany","Quintana Management","Greece",,,,11205,,"13-Dec-1995",,,,"N",7,7,"Y",85966,"N","N",,,,72824,38878,9
15958697,9399557,212910000,"Bulk","CMB Fabienne HULL H2346",76444,2008,"Jiangnan Shipyard",,,"07-Jun-2007","USD",65.5,"Clients of Order Shipping","Greece","Bocimar N.V.","Belgium",,,,12509,,"28-Jan-2005",,,,"N",7,7,,90100,"N","N",,,,76000,,-1
12731699,9233507,373895000,"Bulk","H Duckling",74242,2001,"Sasebo HI",,,"07-Jun-2007","USD",55,"Clients of Order Shipping","Greece","TMT Co. Ltd.","Taiwan",,,,,,"30-Oct-1999",,,,"N",7,7,,87590,,"N",,,,74242,38928,6
12593187,9117600,351331000,"Bulk","Pacific Fantasy*",29538,1996,"Dalian Shipyard","#",1744.02,"06-Jun-2007",,,"Clients of Oldendorff","Germany","Dockendale Shpg Co.","Bahamas",,,,8005,,"16-Dec-1994",,,,"Y",5,5,"N",36311.3,,"N",,1130,,29538,19354,11
12581797,9168154,375825000,"Bulk","Fiesta*",29516,1997,"Dalian Shipyard","#",1744.04,"06-Jun-2007",,,"Clients of Oldendorff","Germany","Dockendale Shpg Co.","Bahamas",,,,8005,,"05-Jul-1995",,,,"Y",5,5,"N",36311,,"N",,1130,,29516,19354,10
12623635,9177624,413702260,"Bulk","Pacific Fighter*",29538,1998,"Dalian Shipyard",,1744.01,"06-Jun-2007","USD",120,"Clients of Oldendorff","Germany","Clipper Group","Denmark",,,,8005,,"24-Sep-1996",,,,"Y",5,5,"N",36311,,"N",,1130,,29538,19354,9
12641413,9085895,374377000,"Bulk","Onego Spirit",16857,1997,"Tianjin Xingang HI",,,"05-Jun-2007",,,"Clients of Alpha Shpg.","Latvia","Fenwick Shpg Service","Hong Kong",,,,4507,,"01-Dec-1995",,,,"Y",4,4,"Y",19854,,,,,,16036,10490,10
12373161,8400531,353429000,"Bulk","Amber Wave",27652,1986,"MHI Nagasaki",,,"30-May-2007",,,"Undisclosed interests","Denmark","MMS Co. Ltd","Japan",,,,,,,,,,"Y",5,5,,34811,,,,,,27652,16582,21
12592269,9142095,574904000,"Bulk","Addu Star*",24034,1996,"Kanda Zosensho","#",1738.05,"29-May-2007",,,"Undisclosed interests","Singapore","Great Circle Shpg.","Thailand",,,,,,"01-Dec-1995",,,,"Y",4,4,,31101,,,,,,24034,14397,10
12649701,9172399,572852210,"Bulk","Addu Comet*",35362,1999,"Kanasashi K.K.","#",1738.06,"29-May-2007",,,"Undisclosed interests","South Korea","Precious Shpg. Ltd.","Thailand",,,,6656,,"01-May-1997",,,,"Y",5,5,,45494,,,,,,35362,20947,8
12398577,8403155,511103000,"Bulk","Addu Moon*",25564,1985,"Shin Kurushima","#",1738.03,"29-May-2007",,,"Undisclosed interests","Singapore","Great Circle Shpg.","Thailand",,"Pakistan",,5636,390,,"01-Dec-2020",,,"Y",4,4,,33909,,,"Pakistan",,,25589,15788,21
12675397,9191448,314590000,"Bulk","Addu Sun*",24838,1999,"Shikoku Dock.","#",1738.02,"29-May-2007",,,"Undisclosed interests","Singapore","Great Circle Shpg.","Thailand",,,,,,"25-Dec-1997",,,,"Y",4,4,,32341,,,,0,,24838,15200,7
12536247,9111371,312194000,"Bulk","Addu Shan*",27321,1995,"MHI Shimonoseki",,1738.01,"29-May-2007","USD",160,"Undisclosed interests","Greece","Shan King Maritime","Hong Kong",,,,,,"05-Aug-1994",,,,"Y",5,5,,34811,,,,,,27321,16418,11
12656309,9187368,441192000,"Bulk","Crystal Lily",48913,1999,"I.H.I. (Tokyo)",,,"25-May-2007","USD",39,"Undisclosed interests","South Korea","First Marine Service","Japan",,,,8427,,"26-Sep-1997",,24,"$m","Y",5,5,,61553,,"N",,0,,48913,28073,8
12711659,9241255,353708000,"Bulk","Nantor",48911,2001,"Nantong COSCO KHI",,,"24-May-2007","USD",45,"Clients of Thenamaris","Greece","Setaf-Saget","France",,,,,,"20-Aug-1999",,,,"Y",5,5,"N",59441,,"N",,,,48911,27198,6
16061170,9464168,538002977,"Bulk","N/B RESALE HULL",53627,2007,"Sinopacific Dayang",,,"24-May-2007","USD",51.25,"Clients of Neda Maritime","Greece","Anemi Maritime","Greece",,,,10086,,"17-Nov-2006",,35,"$m","Y",5,5,,65751,,,,,,53000,,0
11342519,9032642,441975000,"Tanker","Tataki",233592,1993,"COSCO Zhoushan",,,"24-May-2007","USD",45,"Clients of HOSCO","China P.R.","Dynacom Tankers Mngt","Greece","Tanker","Bangladesh",2008,36885,480,,"26-Apr-2019",,,"N",10,10,,122631,,,"Bangladesh",,,239999,138320,14
16059522,9425875,215468000,"Bulk","N/B RESALE HULL",57982,2010,"Tsuneishi Cebu",,,"23-May-2007","USD",30.18,"Clients of Bocimar","Belgium","Jinhui Shpg. & Trans","Hong Kong",,,,9820,,"03-Nov-2006",,30.7,"$m","Y",5,5,,72650,,,,,,58000,,-3
16086399,9492907,538009015,"Bulk","N/B RESALE HULL",57893,2013,"Tsuneishi Cebu",,,"23-May-2007","USD",33.56,"Clients of Bocimar","Belgium","Jinhui Shpg. & Trans","Hong Kong",,,,,,"01-Jan-2007",,,,"Y",5,5,,72689,,,,,,58000,,-6
12558281,9155315,636016776,"Bulk","Port Pirie*",27407,1997,"Hudong Shipyard",,1730.01,"22-May-2007","USD",72,"Clients of Tsangaris Bros","Greece","Pacific Basin Shpg.","Hong Kong",,"Bangladesh",,7356,361,"17-Feb-1995","12-Mar-2020",18.5,"$m","Y",5,5,,36848,,,"Bangladesh",,,28585,18070,10
12586905,9138642,377259000,"Bulk","Ocean Falls*",27827,1997,"Hudong Shipyard","#",1730.02,"22-May-2007",,,"Clients of Tsangaris Bros","Greece","Pacific Basin Shpg.","Hong Kong",,,,,,"30-Oct-1995",,20,"$m","Y",5,5,,36783,,,,,,27802,18108,9
12586871,9138630,352950000,"Bulk","Hawk Inlet*",27802,1997,"Hudong Shipyard","#",1730.03,"22-May-2007",,,"Clients of Tsangaris Bros","Greece","Pacific Basin Shpg.","Hong Kong",,"Pakistan",,7433,385,"30-Oct-1995","07-Feb-2020",20,"$m","Y",5,5,,36783,,,"Pakistan",0,,27802,18108,9
12712993,9216602,538002943,"Bulk","Atlantic Castle",24834,2001,"Wuhu Shipyard",,,"22-May-2007","USD",23.5,"Undisclosed interests","Croatia","Karl Schluter","Germany",,"Bangladesh",,7281,380,"31-Aug-1999","07-Feb-2020",,,"Y",5,5,"N",30518,"Y","N","Bangladesh",,,24834,16807,5
12602069,9149720,374172000,"Bulk","Pioneer",28399,1997,"Hakodate Dock",,,"18-May-2007","USD",32,"Korean interests","South Korea","Kristen Marine S.A.","Greece",,,,6845,,"23-Feb-1996",,18.7,"$m","Y",5,5,,38024,,,,,,28399,17542,9
12653229,9177492,357876000,"Bulk","Magdalena Oldendorff",24252,1998,"Tsuneishi Cebu",,,"18-May-2007",,,"Undisclosed interests","China P.R.","Egon Oldendorff","Germany",,,,,,"15-Aug-1997",,,,"Y",4,4,,30811,,,,0,,23515,14762,8
16062630,9422067,538003405,"Bulk","N/B RESALE HULL S1032*",169025,2008,"Sungdong SB","#",1723.04,"16-May-2007",,,"Clients of Metrostar","Greece","Arne Blystad AS","Norway",,,,,,"30-Nov-2006",,71,"$m","N",9,9,,191400,,"N",,,,170000,,-1
16084861,9444819,538003750,"Bulk","N/B RESALE HULL S1041*",169001,2010,"Sungdong SB",,1723.01,"16-May-2007","USD",400,"Clients of Metrostar","Greece","Arne Blystad AS","Norway",,,,,,"08-May-2007",,,,"N",9,9,,191400,,"N",,,,170000,,-2
16064247,9422081,538003664,"Bulk","N/B RESALE HULL S1034*",169021,2009,"Sungdong SB","#",1723.02,"16-May-2007",,,"Clients of Metrostar","Greece","Arne Blystad AS","Norway",,,,,,"15-Dec-2006",,,,"N",9,9,,191400,,"N",,,,170000,,-2
16062643,9422079,538003558,"Bulk","N/B RESALE HULL S1033*",169098,2009,"Sungdong SB","#",1723.03,"16-May-2007",,,"Clients of Metrostar","Greece","Arne Blystad AS","Norway",,,,,,"30-Nov-2006",,71,"$m","N",9,9,,191400,,"N",,,,170000,,-2
15456643,9301184,538002203,"Bulk","Thoi*",53533,2005,"Sinopacific Zhejiang",,1725.01,"15-May-2007","USD",80,"Undisclosed interests","Greece","Anemi Maritime","Greece",,,,10174,,"01-Aug-2003",,,,"Y",5,5,,65752,,"N",,0,,53533,31261,1
15456777,9301196,538002206,"Bulk","Primno*",53533,2005,"Sinopacific Zhejiang","#",1725.02,"15-May-2007",,,"Undisclosed interests","Greece","Anemi Maritime","Greece",,,,10174,,"01-Aug-2003",,,,"Y",5,5,,65752,,"N",,,,53533,31261,1
12572195,9134804,511100182,"Bulk","Gisela Oldendorff",20101,1997,"Wuhu Shipyard",,,"11-May-2007","USD",20,"Clients of Romeo Group","Italy","Egon Oldendorff","Germany",,,,6400,,"14-Jul-1995",,,,"Y",4,4,,23693,"Y","N",,900,,20101,13781,9
12720701,9218791,356389000,"Bulk","Marijeannie",74540,2001,"Daewoo (DSME)",,,"09-May-2007","USD",55.5,"Clients of Sea Justice","Greece","Chandris (Hellas)","Greece",,,,,,"24-Nov-1999",,22,"$m","N",7,7,,90599,"N","N",,,,74410,43300,6
12756397,9237204,355671000,"Bulk","Jin Kang",50212,2001,"Mitsui SB (Chiba)",,,"09-May-2007","USD",53.57,"Clients of Sunset Maritime","Malta","Goldbeam Intnl.","Hong Kong",,,,7927,,"01-Apr-2000",,,,"Y",5,5,"N",63198,"N","N",,,,50212,27993,5
12632361,9167631,542441110,"Bulk","Lilian G",24159,1997,"Kanda Zosensho",,,"04-May-2007","USD",26,"Greek interests","Greece","Pan Nautic S.A.","Switzerland",,,,5687,,"09-Jan-1997",,20,"$m","Y",4,4,,29463,,,,0,,24159,15350,9
16080889,9442770,477826500,"Bulk","N/B RESALE HULL",82509,2008,"Tsuneishi Zosen",,,"02-May-2007","USD",55.8,"Clients of Thenamaris","Greece","Kambara Kisen","Japan",,,,11271,,"01-Dec-2005",,,,"N",7,7,,97233,"N","N",,,,82800,43000,0
15784331,9330111,354992000,"Bulk","Delzoukre",53630,2006,"Sinopacific Dayang",,,"27-Apr-2007","USD",50,"Undisclosed interests","Greece","Meadway Shpg. & Trdg","Greece",,,,10086,,"02-Jul-2004",,22.5,"$m","Y",5,5,,65751,,"N",,,,53500,31261,0
