"Listing"

"WFR Listing"
"Created 16 February 2022 06:05"


"CVN","Hatches Total No","SOx Scrubber Details","NOx Detail","Main Engine LNG Capable","Alternative Fuel Type Ready","Dwt per TEU","Beta Deployment (Last 12 Months)","Beta Port (Last 12 Months)","Beta Country (Last 12 Months)","Beta Region (Last 12 Months)","Beta Global Zone Group (Last 12 Months)","West Coast N America Deployment (Time in Last 12 Months, %)","West Coast S America Deployment (Time in Last 12 Months, %)","East Coast N America Deployment (Time in Last 12 Months, %)","East Coast S America Deployment (Time in Last 12 Months, %)","West Coast Africa Deployment (Time in Last 12 Months, %)","UK/Cont Deployment (Time in Last 12 Months, %)","East Coast Africa Deployment (Time in Last 12 Months, %)","Med/Black Sea Deployment (Time in Last 12 Months, %)","Australasia Deployment (Time in Last 12 Months, %)","Middle East Deployment (Time in Last 12 Months, %)","East Asia Deployment (Time in Last 12 Months, %)","Indian Subcont Deployment (Time in Last 12 Months, %)","SE Asia Deployment (Time in Last 12 Months, %)","North Asia Deployment (Time in Last 12 Months, %)","Southern Ocean Deployment (Time in Last 12 Months, %)","Arctic Deployment (Time in Last 12 Months, %)","Aux Consumption at Ballast Speed (tpd)","Aux Consumption at Laden Speed (tpd)","Aux Consumption In Port - Idle (tpd)","Aux Consumption In Port - Working (tpd)","Aux Consumption In Port (tpd)","Aux Consumption at Service Speed (tpd)","Boiler Detail","Hatch Description","Emergency Engine Detail","Depth Moulded (m)","Group","Beam Ext (m)"
16210967,7,,,,,,"International",,,,"Asia",,,,,,,,,8,,27,,63,2,,,,,3,5,,,,"S","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x AC generator(s) at 180ekW total, (225kVA total) 450V at 60Hz",20.7,"Bulk Carrier",38.04
16177998,5,,,,,,"International",,,,"Asia",,,,,,,,,66,,16,,18,,,,,,,,,,"1 x Boiler, Oil/Gas fired - , 1 x Boiler, Exhaust Heated",,,20,"Bulk Carrier",38.04
16171433,7,,,,,,"International",,,,"Asia",,,,,,,,,29,,22,,50,,,,,,,,,,"1 x Boiler, Composite - Kangrim - 21m2 at 7.50 bar","S","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x AC generator(s) at 140ekW total, (175kVA total) 450V at 60Hz",20,"Bulk Carrier",38.04
16171446,7,,,,,,"International",,,,"Asia",,,,,,,,,23,,30,,46,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x AC generator(s) at 140ekW total, (175kVA total) 450V at 60Hz",20,"Bulk Carrier",38.04
16171459,7,,,,,,"International",,,,"Asia",,,,,,,,,13,,32,,55,,,,,,,,,,"1 x Boiler, Composite - Kangrim - 21m2 at 7.50 bar","S","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x AC generator(s) at 140ekW total, (175kVA total) 450V at 60Hz",20,"Bulk Carrier",38.04
16171462,7,,,,,,"International",,,,"Asia",,,,,,,,,32,,25,,43,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x AC generator(s) at 140ekW total, (175kVA total) 450V at 60Hz",20,"Bulk Carrier",38.04
16181582,7,,,,,,"International",,,,,14,,,,,,14,5,4,21,21,4,13,4,,,,,,,,,"1 x Boiler, Composite - Kangrim",,"1 x Emergency Diesel Gen. - Cummins Inc4-stroke  driving 1 x AC generator(s) at 120ekW total, (150kVA total) 450V at 60Hz",20.5,"Bulk Carrier",36.97
16185830,7,"1 x Exhaust Scrubber - SOx - AEC Maritime",,,,,"International",,,,,5,,,,,,,,8,,53,,26,8,,,3,3,4.8,,,,"1 x Boiler, Composite - Kangrim - 20m2 at 8 bar","S","1 x Emergency Diesel Gen. - Doosan Infracore AD136TI - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20.5,"Bulk Carrier",36.97
16112810,7,,,,,,"International",,,,,,,,8,,,5,,11,,35,,40,,,,,,,,,,"1 x Boiler, Composite - Kangrim - 328m2 at 6 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x Leroy Somer AC generator(s) at 120ekW total, (150kVA total) 450V at 60Hz",20.5,"Bulk Carrier",36.97
16112823,7,,,,,,"International",,,,,,,,23,6,,22,4,2,14,12,6,11,,,,,,,,,,"1 x Boiler, Composite - Kangrim - 328m2 at 6 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x Leroy Somer AC generator(s) at 120ekW total, (150kVA total) 450V at 60Hz",20.5,"Bulk Carrier",36.97
16095591,7,"1 x Exhaust Scrubber - SOx - Alfa Laval",,,,,"International",,,,,5,,,,5,15,11,,8,3,26,5,16,5,,,,,,,,,,,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-M2 - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 261mkW total at 1,800rpm driving 1 x AC generator(s) at 188ekW total, (235kVA total) 450V at 60Hz",20.5,"Bulk Carrier",36.97
16079696,7,"1 x Exhaust Scrubber - SOx - Alfa Laval",,,,,"International",,,,,6,,,,,,8,,25,,21,,37,2,,,,,,,,,"1 x Boiler, Composite - Kangrim - 328m2 at 6 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x Leroy Somer AC generator(s) at 120ekW total, (150kVA total) 450V at 60Hz",20.5,"Bulk Carrier",36.97
16081815,7,"1 x Exhaust Scrubber - SOx - AEC Maritime",,,,,"International",,,,,,,4,20,5,,13,5,8,2,15,2,26,,,,,,,,,,"1 x Boiler, Composite - Kangrim - 328m2 at 6 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x Leroy Somer AC generator(s) at 120ekW total, (150kVA total) 450V at 60Hz",20.5,"Bulk Carrier",36.97
16081828,7,"1 x Exhaust Scrubber - SOx - AEC Maritime",,,,,"International",,,,,,,,,,,11,,7,,64,3,15,1,,,,,,,,,"1 x Boiler, Composite - Kangrim - 328m2 at 6 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x Leroy Somer AC generator(s) at 120ekW total, (150kVA total) 450V at 60Hz",20.5,"Bulk Carrier",36.97
16202546,8,,,,,,"International",,,,,9,25,,14,3,,7,,,,33,,8,1,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC",,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,500rpm driving 1 x AC generator(s) at 50Hz",20.2,"Bulk Carrier",36.08
16178324,8,,,,,162.70,"International",,,,,,,,29,7,,12,,1,,36,1,14,,,,,,,,,,"1 x Boiler, Composite - Alfa Laval",,"1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x AC generator(s)",19.54,"Bulk Carrier",36.01
16224122,7,,,,,,"International",,,,,5,,7,16,9,0,13,2,6,2,15,8,15,1,,,,,,,,,"1 x Boiler, Composite - Kangrim PC3101P31","S",,20.2,"Bulk Carrier",32.72
16232051,7,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,"1 x Boiler, Composite - Saacke - 323m2 at 9 bar","S",,19.6,"Bulk Carrier",32.68
16206823,7,,,,,,"International",,,,,,,3,13,11,0,0,13,19,2,17,2,19,1,,,,,,,,,"1 x Boiler, Composite - Zhangjiagang Greens","S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",19.6,"Bulk Carrier",32.68
16206836,7,,,,,,"International",,,,,,2,27,26,13,15,,17,5,,,,2,,,,,,,,,,"1 x Boiler, Composite - Zhangjiagang Greens","S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",19.6,"Bulk Carrier",32.68
16206849,7,,,,,,"International",,,,,,,4,,2,8,6,40,4,2,11,4,16,3,,,,,,,3,,"1 x Boiler, Composite - Zhangjiagang Greens","S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",19.6,"Bulk Carrier",32.68
16206852,7,,,,,,"International",,,,,,,,39,17,26,7,4,,,,,7,,,,,,,,,,"1 x Boiler, Composite - Zhangjiagang Greens","S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",19.6,"Bulk Carrier",32.68
16077289,7,,,,,,"International",,,,,,,27,8,7,40,,7,,,,,,,,9,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC",,"1 x Emergency Diesel Gen. - Cummins Inc4-stroke  driving 1 x AC generator(s)",19.7,"Bulk Carrier",32.67
16193101,7,,,,,,"International",,,,,,,,17,6,,12,,7,,30,2,25,,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.6+1.1/7 at 9 bar","S","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 G - AC generator(s) at 130ekW total, (162.50kVA total) at 60Hz",20.1,"Bulk Carrier",32.65
16193114,7,,,,,,"International",,,,,,,,26,11,,17,,,,18,,23,5,,,,,,,,,"1 x Boiler, Composite - Saacke at 9 bar","S","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x Stamford Power UCM 274 F - AC generator(s) at 130ekW total, (162.50kVA total) at 60Hz",20.1,"Bulk Carrier",32.65
16193127,7,,,,,,"International",,,,,15,,,15,5,,17,0,2,2,23,11,10,3,,,,,,,,,"1 x Boiler, Composite - Saacke at 9 bar","S","1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20.1,"Bulk Carrier",32.65
16193130,7,,,,,,"International",,,,,,,,12,6,,23,,20,,12,13,15,,,,,,,,,,"1 x Boiler, Composite - Saacke at 9 bar","S","1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20.1,"Bulk Carrier",32.65
16185764,7,,,,,,"International",,,,,6,,,17,9,,12,,,,24,,30,2,,,,,,,,,"1 x Boiler, Exhaust Heated - Aalborg Mission™ OC-TCi at 9 bar, 1 x Boiler, Composite - Aalborg Mission™ OC-TCi at 9 bar",,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x Hyundai Electric AC generator(s)",19.7,"Bulk Carrier",32.62
16186132,5,,,,,,"International",,,,,,,,,0,57,,3,,,8,,,9,,23,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.6+1.1/7",,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",18.5,"Bulk Carrier",32.6
16156964,5,,,,,,"International",,,,,,,44,,11,0,0,27,,4,1,10,2,,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler at 7 bar",,"1 x Emergency Diesel Gen. - Deutz4-stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 80ekW total, (100kVA total) at 60Hz",18,"Bulk Carrier",32.36
16201936,7,,,,,,"International",,,,,7,,9,11,7,3,7,4,10,4,20,4,16,0,,,3,3,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.6+0.9/6 - 193m2 at 8 bar",,,20.1,"Bulk Carrier",32.33
16011838,5,,,,,,"International",,,,,13,,1,4,17,13,0,31,,2,14,2,1,1,,,,,,,,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x AC generator(s) at 100ekW total, (125kVA total) 450V at 60Hz",17.5,"Bulk Carrier",32.33
16189391,9,,,,,35.96,"International",,,,,,3,,23,13,14,25,,1,,15,1,6,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Kangrim - , 1 x Boiler, Exhaust Heated - Kangrim","F","1 x Emergency Diesel Gen. - Agco Sisu 645 DSBIG - 4-stroke 6-cyl. 111mm x 145mm bore/stroke 200mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",19,"Bulk Carrier",32.32
16203556,8,,,,,,"International",,,,,,,,43,18,15,3,24,,,2,,2,,,,,,,,,,"1 x Boiler, Composite",,"1 x Emergency Diesel Gen. - MAN Energy Solutions 6L23/30H Mk.2 - 4-stroke 6-cyl. 225mm x 300mm bore/stroke 1,050mkW total at 900rpm driving 1 x AC generator(s) at 998ekW total, (1,248kVA total) 450V at 60Hz",19.3,"Bulk Carrier",32.32
16203569,8,,,,,,"International",,,,,,,,37,20,5,7,22,,,3,,5,,,,,,,,,,"1 x Boiler, Composite",,"1 x Emergency Diesel Gen. - MAN Energy Solutions 6L23/30H Mk.2 - 4-stroke 6-cyl. 225mm x 300mm bore/stroke 1,050mkW total at 900rpm driving 1 x AC generator(s) at 998ekW total, (1,248kVA total) 450V at 60Hz",19.3,"Bulk Carrier",32.32
16203572,8,,,,,,"International",,,,,,,,29,11,,21,8,,,15,,16,,,,,,,,,,"1 x Boiler, Composite",,"1 x Emergency Diesel Gen. - MAN Energy Solutions 6L23/30H Mk.2 - 4-stroke 6-cyl. 225mm x 300mm bore/stroke 1,050mkW total at 900rpm driving 1 x AC generator(s) at 998ekW total, (1,248kVA total) 450V at 60Hz",19.3,"Bulk Carrier",32.32
16203585,8,,,,,,"International",,,,,,,,20,12,,22,0,2,,23,,20,,,,,,,,,,"1 x Boiler, Composite",,"1 x Emergency Diesel Gen. - MAN Energy Solutions 6L23/30H Mk.2 - 4-stroke 6-cyl. 225mm x 300mm bore/stroke 1,050mkW total at 900rpm driving 1 x AC generator(s) at 998ekW total, (1,248kVA total) 450V at 60Hz",19.3,"Bulk Carrier",32.32
16203598,8,,,,,,"International",,,,,,,,23,14,,26,,1,,15,,22,,,,,,,,,,"1 x Boiler, Composite",,"1 x Emergency Diesel Gen. - MAN Energy Solutions 6L23/30H Mk.2 - 4-stroke 6-cyl. 225mm x 300mm bore/stroke 1,050mkW total at 900rpm driving 1 x AC generator(s) at 998ekW total, (1,248kVA total) 450V at 60Hz",19.3,"Bulk Carrier",32.32
16216680,5,,,,,,"International",,,,,8,15,,,,,,,6,,38,,32,,,,,,2.3,4,,,"1 x Boiler, Composite - Saacke, 1 x Boiler, Composite - Saacke CMB-VS-1.2+0.9/7",,"1 x Emergency Diesel Gen. - Doosan Infracore4-stroke  at 1,800rpm driving 1 x AC generator(s) at 120ekW total, (150kVA total) at 60Hz",18.5,"Bulk Carrier",32.32
16189409,9,,,,,35.96,"International",,,,,10,9,23,15,3,,6,,1,,26,,7,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Kangrim - , 1 x Boiler, Exhaust Heated - Kangrim","F","1 x Emergency Diesel Gen. - Agco Sisu 645 DSBIG - 4-stroke 6-cyl. 111mm x 145mm bore/stroke 200mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",19,"Bulk Carrier",32.31
16189212,9,,,,,35.98,"International",,,,,10,4,28,13,3,,1,2,,2,23,2,12,0,,,,,,,,,"1 x Boiler, Oil/Gas fired - Kangrim - , 1 x Boiler, Exhaust Heated - Kangrim","F","1 x Emergency Diesel Gen. - Agco Sisu 645 DSBIG - 4-stroke 6-cyl. 111mm x 145mm bore/stroke 200mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",19,"Bulk Carrier",32.31
16189238,9,,,,,35.95,"International",,,,,17,,19,10,5,1,6,2,,2,27,2,9,1,,,,,,,,,"1 x Boiler, Oil/Gas fired - Kangrim - , 1 x Boiler, Exhaust Heated - Kangrim","F","1 x Emergency Diesel Gen. - Agco Sisu 645 DSBIG - 4-stroke 6-cyl. 111mm x 145mm bore/stroke 200mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",19,"Bulk Carrier",32.31
16187139,7,,,,,,"International",,,,,5,,7,,1,6,,,10,,46,,12,12,,,,,,,,,,"S",,20.2,"Bulk Carrier",32.31
16187142,7,,,,,,"International",,,,,,,,14,5,,25,,,,33,9,11,3,,,2.2,2.2,2.2,5,,,,"S",,20.2,"Bulk Carrier",32.31
16182455,5,,,,,,"International",,,,,,,,,0,13,0,13,,10,19,23,21,,,,,,3.9,6.4,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 60Hz",18,"Bulk Carrier",32.31
16182468,5,,,,,,"International",,,,,,,,,,,7,,,7,23,36,26,2,,,,,,,,,,,,18,"Bulk Carrier",32.31
16182471,5,,,,,,"International",,,,,,,,,11,,16,4,,7,19,18,24,,,,,,,,,,,,,18,"Bulk Carrier",32.31
16182484,5,,,,,,"International",,,,,,,7,20,4,3,15,10,,12,,21,9,,,,,,,,,,,,,18,"Bulk Carrier",32.31
16178287,7,,,,,,"International",,,,,,9,2,18,7,,11,3,11,3,17,7,13,,,,,,,,,,"1 x Boiler, Composite - Kangrim MC0501R20","S","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x AC generator(s)",20.2,"Bulk Carrier",32.31
16178290,7,,,,,,"International",,,,,0,7,2,17,14,24,8,,,,19,,7,,,1,,,,,,,"1 x Boiler, Composite - Kangrim MC0501R20","S","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x AC generator(s)",20.2,"Bulk Carrier",32.31
16164477,7,,,,,,"International",,,,,,,,20,10,,22,0,4,,18,5,21,,,,,,,,,,,"S",,20.2,"Bulk Carrier",32.31
16133136,7,,,,,,"International",,,,,,,,20,7,,12,7,6,8,20,7,10,3,,,2.5,2.5,2,,,,"1 x Boiler, Composite - Kangrim MC0501R20","S","1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20.2,"Bulk Carrier",32.31
16199329,7,,,,,,"International",,,,,,,,22,7,10,11,11,2,4,5,12,15,,,,,,,,,,,"S",,20.2,"Bulk Carrier",32.31
16234639,7,,,,,,"International",,,,,17,,,11,7,,15,,2,,24,3,17,5,,,,,,,,,"1 x Boiler, Exhaust Heated - Kangrim","S","1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x Leroy Somer LSAM 44.2 - AC generator(s) at 100ekW total, (125kVA total) at 60Hz",20.2,"Bulk Carrier",32.31
16234642,7,,,,,,"International",,,,,,,,26,5,19,9,2,,2,18,2,16,,,,,,,,,,"1 x Boiler, Exhaust Heated - Kangrim","S","1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 100ekW total, (125kVA total) at 60Hz",20.2,"Bulk Carrier",32.31
16234655,7,,,,,,"International",,,,,12,,6,10,6,,10,,11,3,17,6,17,2,,,,,,,,,"1 x Boiler, Composite - Kangrim MC0501P31 at 9 bar","S","1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x Leroy Somer LSAM 44.2 - AC generator(s) at 100ekW total, (125kVA total) 450V at 60Hz",20.2,"Bulk Carrier",32.31
90466926,7,,,,,,"International",,,,,12,,,4,5,8,3,2,,4,40,2,4,3,,13,,,,,,,"1 x Boiler, Exhaust Heated - Kangrim","S","1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",20.2,"Bulk Carrier",32.31
99500446,7,,,,,,"International",,,,,7,,,30,11,4,14,,,0,17,1,13,2,,,,,,,,,"1 x Boiler, Composite - Kangrim MC0501P31 at 9 bar","S","1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x Leroy Somer LSAM 44.2 - AC generator(s) at 100ekW total, (125kVA total) 450V at 60Hz",20.2,"Bulk Carrier",32.31
16189209,9,,,,,36.02,"International",,,,,25,8,6,20,3,,6,,,,26,,4,2,,,,,,,,,"1 x Boiler, Oil/Gas fired - Kangrim - , 1 x Boiler, Exhaust Heated - Kangrim","F","1 x Emergency Diesel Gen. - Agco Sisu 645 DSBIG - 4-stroke 6-cyl. 111mm x 145mm bore/stroke 200mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",19,"Bulk Carrier",32.31
16198085,7,,,,,,"International",,,,,,,,8,3,,13,7,8,4,26,12,20,,,,2.8,2.8,2.8,,,,"1 x Boiler, Composite",,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20.2,"Bulk Carrier",32.30
16198098,7,,,,,,"International",,,,,,,,27,16,25,3,11,3,,8,7,7,,,,2.8,2.8,2.8,,,,"1 x Boiler, Composite",,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20.2,"Bulk Carrier",32.30
16198119,7,,,,,,"International",,,,,,,,15,6,,11,6,,61,,1,,,,,2.8,2.8,2.8,,,,"1 x Boiler, Composite",,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20.2,"Bulk Carrier",32.30
16198122,7,,,,,,"International",,,,,36,,20,,,,,,,,42,,,2,,,2.8,2.8,2.8,,,,"1 x Boiler, Composite",,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20.2,"Bulk Carrier",32.30
16198135,7,,,,,,"International",,,,,,,,8,4,,7,12,,47,,23,,,,,2.8,2.8,2.8,,,,"1 x Boiler, Composite",,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",20.2,"Bulk Carrier",32.30
16121720,5,,,,,,"International",,,,,,,,,,,41,,,2,,56,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 120ekW total, (150kVA total) 440V at 60Hz",18.5,"Bulk Carrier",32.30
16121759,5,,,,,,"International",,,,,,,,,3,,23,,,25,,49,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 120ekW total, (150kVA total) 440V at 60Hz",18.5,"Bulk Carrier",32.30
16121775,5,,,,,,"International",,,,,,,,,1,,39,,,9,,46,5,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 120ekW total, (150kVA total) 440V at 60Hz",18.5,"Bulk Carrier",32.30
16189225,9,,,,,35.97,"International",,,,,23,,19,7,4,,3,2,,2,25,2,13,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Kangrim - , 1 x Boiler, Exhaust Heated - Kangrim","F","1 x Emergency Diesel Gen. - Agco Sisu 645 DSBIG - 4-stroke 6-cyl. 111mm x 145mm bore/stroke 200mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",19,"Bulk Carrier",32.30
16179268,5,,,,,,"International",,,,,,,,,,,,,,4,12,28,56,,,,,,,,,,"1 x Boiler, Composite - Alfa Laval Aalborg Mission™ OC-TCi at 9 bar","F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x Stamford Power AC generator(s) at 120ekW total, (150kVA total) 450V at 60Hz",18,"Bulk Carrier",32.3
16187371,7,,,,,,"International",,,,,11,,,10,4,,5,37,3,2,7,5,13,2,,,,,3,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.6+0.9/6 - 193m2 at 8 bar","S",,20.1,"Bulk Carrier",32.3
16187384,7,,,,,,"International",,,,,,,,22,7,,15,,7,,22,4,17,6,,,,,3,4,,,"1 x Boiler, Composite - Saacke CMB-VS-1.6+0.9/6 - 193m2 at 8 bar","S",,20.1,"Bulk Carrier",32.3
16187405,7,,,,,,"International",,,,,,,,7,0,,10,,4,1,29,2,55,,,,,,3,4,,,"1 x Boiler, Composite - Saacke CMB-VS-1.6+0.9/6 - 193m2 at 8 bar","S",,20.1,"Bulk Carrier",32.3
16187418,7,,,,,,"International",,,,,6,,8,13,8,2,3,5,,2,40,2,8,2,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.6+0.9/6 - 193m2 at 8 bar","S","1 x Emergency Diesel Gen. - 4-stroke 6-cyl. 180mkW total at 1,800rpm driving 1 x AC generator(s)",20.1,"Bulk Carrier",32.3
16206023,5,,,,,,"International",,,,,24,,22,,2,,,1,,2,20,12,18,2,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC","F","1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x AC generator(s) at 99ekW total, (124kVA total) at 60Hz",18,"Bulk Carrier",32.30
16215933,5,,,,,,"International",,,,,,,16,,35,22,,26,,,,,,,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+1.0/7","F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",18.3,"Bulk Carrier",32.30
16215946,5,,,,,,"International",,,,,6,,7,,26,0,7,8,1,11,13,10,12,,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+1.0/7","F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",18.3,"Bulk Carrier",32.30
16215959,5,,,,,,"International",,,,,,,12,4,24,18,,43,,,,,,,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+1.0/7","F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",18.3,"Bulk Carrier",32.30
