"Listing"

"WFR Listing"
"Created 16 February 2022 06:05"


"CVN","Hatches Total No","SOx Scrubber Details","NOx Detail","Main Engine LNG Capable","Alternative Fuel Type Ready","Dwt per TEU","Beta Deployment (Last 12 Months)","Beta Port (Last 12 Months)","Beta Country (Last 12 Months)","Beta Region (Last 12 Months)","Beta Global Zone Group (Last 12 Months)","West Coast N America Deployment (Time in Last 12 Months, %)","West Coast S America Deployment (Time in Last 12 Months, %)","East Coast N America Deployment (Time in Last 12 Months, %)","East Coast S America Deployment (Time in Last 12 Months, %)","West Coast Africa Deployment (Time in Last 12 Months, %)","UK/Cont Deployment (Time in Last 12 Months, %)","East Coast Africa Deployment (Time in Last 12 Months, %)","Med/Black Sea Deployment (Time in Last 12 Months, %)","Australasia Deployment (Time in Last 12 Months, %)","Middle East Deployment (Time in Last 12 Months, %)","East Asia Deployment (Time in Last 12 Months, %)","Indian Subcont Deployment (Time in Last 12 Months, %)","SE Asia Deployment (Time in Last 12 Months, %)","North Asia Deployment (Time in Last 12 Months, %)","Southern Ocean Deployment (Time in Last 12 Months, %)","Arctic Deployment (Time in Last 12 Months, %)","Aux Consumption at Ballast Speed (tpd)","Aux Consumption at Laden Speed (tpd)","Aux Consumption In Port - Idle (tpd)","Aux Consumption In Port - Working (tpd)","Aux Consumption In Port (tpd)","Aux Consumption at Service Speed (tpd)","Boiler Detail","Hatch Description","Emergency Engine Detail","Depth Moulded (m)","Group","Beam Ext (m)"
15678821,5,,,,,,"International",,,,,,,,,,,0,27,,8,12,48,5,,,,0.1,0.1,2.5,5,,,"1 x Boiler, Composite - Saacke - 205.80m2 at 9 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x Stamford Power ac generator(s) at 125ekW total, (156kVA total) 450V at 60Hz",17.5,"Bulk Carrier",32.30
15678955,5,,,,,,"International",,,,,,,,,,0,18,,1,,21,8,52,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Saacke -  at 9 bar",,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 541ekW total, (677kVA total)",17.5,"Bulk Carrier",32.30
15679031,5,,,,,,"International",,,,,,,,,,,,,,23,46,15,16,,,,,,,,,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 541ekW total, (677kVA total)",17.5,"Bulk Carrier",32.30
15679323,5,,,,,,"International",,,,,14,,14,,,,,,,6,36,25,5,0,,,,,,,,,"1 x Boiler, Composite - Saacke - 205.80m2 at 9 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm AC generator(s) at 125ekW total, (156kVA total) at 60Hz",17.5,"Bulk Carrier",32.30
15679457,5,,,,,,"International",,,,,,,,,0,17,0,7,,8,2,30,36,,,,,,,,,,"1 x Boiler, Composite - Saacke",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,500rpm driving 1 x AC generator(s) at 50Hz",17.5,"Bulk Carrier",32.30
12746901,7,,,,,,"International",,,,,6,,1,21,3,1,7,1,7,,23,2,29,,,,,,,,,,"1 x Boiler, Composite","S",,19.39,"Bulk Carrier",32.30
12704185,7,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,"S",,19.3,"Bulk Carrier",32.29
12708891,5,,,,,,"International",,,,,7,,9,26,3,,1,,,,43,,14,,,,,,,,,,,"F",,16.67,"Bulk Carrier",32.29
12719071,7,,,,,,"International",,,,,7,,,,,,,,12,,41,,25,15,,,,,,,,,,"S",,19.3,"Bulk Carrier",32.29
16130780,5,,,,,,"International",,,,,,,,,23,,11,,,0,40,5,20,,,,,,,,,,"1 x Boiler, Composite - Kangrim","F","1 x Emergency Diesel Gen. - Cummins Inc 4B3.9-D(M) - 4-stroke 4-cyl. 102mm x 120mm bore/stroke 69mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.3,"Bulk Carrier",32.26
16042311,11,,,,,34.36,"International",,,,,39,,,,,,,,,,54,,,7,,,,,,,,,"1 x Boiler, Exhaust Heated - Kangrim, 1 x Boiler, Oil/Gas fired - Kangrim - ","Pontoon","1 x Emergency Diesel Gen. - Cummins Inc4-stroke  driving 1 x generator(s)",19.5,"Bulk Carrier",32.25
16042324,11,,,,,34.32,"International",,,,,24,4,7,16,4,21,0,2,,2,14,2,4,2,,,,,,,,,"1 x Boiler, Exhaust Heated - Kangrim, 1 x Boiler, Oil/Gas fired - Kangrim - ","Pontoon","1 x Emergency Diesel Gen. - Cummins Inc4-stroke  driving 1 x generator(s)",19.5,"Bulk Carrier",32.25
12484889,7,,,,,,"International",,,,"Europe",,,,,0,4,,96,,,,,,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - Cummins Inc NT743-G - 4-stroke 6-cyl.  at 1,800rpm driving 1 x AC generator(s) at 50Hz",18.5,"Bulk Carrier",32.24
12656567,7,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 337ekW total, (421kVA total)",19.3,"Bulk Carrier",32.23
12723465,7,,,,,,"International",,,,,,,,22,2,,4,,,,34,,38,,,,,,,,,,,"S",,19.3,"Bulk Carrier",32.23
12723623,7,,,,,,"International",,,,,,,,,,,,5,,35,15,27,19,,,,,,2,2.5,,,"1 x Boiler, Composite - Osaka Boiler - 129m2 at 7 bar","S","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",19.3,"Bulk Carrier",32.23
12714997,7,,,,,,"International",,,,,,,,4,1,,0,23,,19,23,16,18,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",19.3,"Bulk Carrier",32.23
12715073,7,,,,,,"International",,,,,16,,8,,,,,,,,49,,27,,,,,,,,,,,"S",,19.3,"Bulk Carrier",32.23
12715107,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 120ekW total, (150kVA total) 450V at 60Hz",19.3,"Bulk Carrier",32.23
12715231,7,,,,,,"International",,,,,5,,7,27,13,,10,2,,10,16,,11,,,,,,,,,,,"S",,19.3,"Bulk Carrier",32.23
12715365,7,,,,,,"International",,,,,5,,,12,,,0,,20,21,10,18,14,1,,,,,,,,,,"S",,19.3,"Bulk Carrier",32.23
12715499,7,,,,,,"International",,,,,21,,10,11,2,0,9,2,5,3,23,3,11,6,,,,,,,,,,"S",,19.3,"Bulk Carrier",32.23
12715523,7,,,,,,"International",,,,,,,,12,3,,9,,,,37,,38,,,,,,,,,,,"S",,19.3,"Bulk Carrier",32.23
12715657,7,,,,,,"International",,,,,8,,,8,2,,15,6,8,4,25,6,16,2,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler - 129m2 at 6.87 bar","S",,19.3,"Bulk Carrier",32.23
12678769,7,,,,,,"International",,,,"Asia",,,,,,,,,16,,33,,34,17,,,,,,,,,,"S",,19.3,"Bulk Carrier",32.23
12678893,7,,,,,,"International",,,,,26,,,,,,,,,,41,,26,7,,,,,,,,,,"S","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x generator(s) at 307ekW total, (384kVA total)",19.3,"Bulk Carrier",32.23
12721461,7,,,,,,"International",,,,,9,,,17,4,,11,,,,34,,22,3,,,,,,,,,,"S",,19.3,"Bulk Carrier",32.23
12728549,7,,,,,,"International",,,,,,,,,,,0,5,,6,50,3,28,9,,,,,2,3.6,,,,"S",,19.3,"Bulk Carrier",32.23
12728673,7,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - Deutz BF6L913C - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 106mkW total at 1,800rpm driving 1 x AC generator(s)",19.3,"Bulk Carrier",32.23
14629233,7,,,,,,"International",,,,,,,,8,3,,9,,,,26,,53,,,,,,,,,,,"S",,19.3,"Bulk Carrier",32.23
14988433,7,,,,,,"International",,,,"Asia",,,,,,,,,,,42,,35,23,,,,,,,,,,"S",,19.3,"Bulk Carrier",32.23
14988567,7,,,,,,"International",,,,,,,,9,13,10,12,9,,12,16,7,11,,,,,,,,,,,"S",,19.3,"Bulk Carrier",32.23
14988725,7,,,,,,"International",,,,,,,,6,3,,7,7,,29,14,25,9,,,,1.96,1.96,4,4.5,,,"1 x Boiler, Composite - Osaka Boiler OVEC2","S","1 x Emergency Diesel Gen. - Deutz BF6L913C - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 106mkW total at 1,800rpm driving 1 x AC generator(s) at 96ekW total, (120kVA total) 450V at 60Hz",19.3,"Bulk Carrier",32.23
14988983,7,,,,,,"International",,,,,,,0,11,6,12,,10,,61,,,,,,,,,,,,,,"S",,19.3,"Bulk Carrier",32.23
15325143,7,,,,,,"International",,,,,6,,9,26,4,,7,2,2,3,24,3,13,,,,,,,,,,,"S",,19.3,"Bulk Carrier",32.23
15568021,7,,,,,,"International",,,,,11,,11,,3,0,0,2,3,2,38,2,28,0,,,,,,,,,,"S",,19.3,"Bulk Carrier",32.23
15772783,7,,,,,,"International",,,,,10,16,7,8,3,,10,,5,,15,1,24,,,,,,,,,,,"S","1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x ac generator(s) at 322ekW total, (403kVA total)",19.3,"Bulk Carrier",32.23
12558731,5,,,,,,"Port-based","Iskenderun","Turkey","Mediterranean / Black Sea","Europe",,,,,,,,100,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - MTU4-stroke  driving 1 x AC generator(s)",16.5,"Bulk Carrier",32
12558865,5,,,,,,"International",,,,,,,,1,17,,3,,,29,,50,0,,,,,,,,,,,,,16.53,"Bulk Carrier",32
12566381,5,,,,,,"International",,,,"Asia",,,,,,,,,,,46,,54,,,,1.7,1.7,2.7,,,,"1 x Boiler, Composite - Miura - 239m2 at 7 bar","Folding",,16.5,"Bulk Carrier",32
12566415,5,,,,,,"National",,"South Korea","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,,,16.5,"Bulk Carrier",32
12516049,11,,,,,23.38,"International",,,,,,,26,47,11,1,,15,,,,,,,,,,,,,,,"1 x Boiler, Exhaust Heated - Aalborg AQ-2, 1 x Boiler, Oil/Gas fired - Aalborg -  AQ-12","S","1 x Emergency Diesel Gen. - MAN Energy Solutions D2866TE - 4-stroke 6-cyl. 128mm x 155mm bore/stroke 170mkW total at 1,800rpm driving 1 x generator(s)",19,"Bulk Carrier",31.03
12501287,11,,,,,23.37,"International",,,,,,,,17,5,23,3,4,,9,29,6,4,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Aalborg - , 1 x Boiler, Exhaust Heated - Aalborg AQ-2","S","1 x Emergency Diesel Gen. - MAN Energy Solutions D2866TE - 4-stroke 6-cyl. 128mm x 155mm bore/stroke 170mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",19,"Bulk Carrier",31.03
12501311,11,,,,,23.37,"International",,,,,,,32,37,4,8,1,2,,4,9,2,2,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Aalborg -  AQ-12, 1 x Boiler, Exhaust Heated - Aalborg AQ-2","S","1 x Emergency Diesel Gen. - MAN Energy Solutions D2866TE - 4-stroke 6-cyl. 128mm x 155mm bore/stroke 170mkW total at 1,500rpm driving 1 x AC generator(s) at 50Hz",19,"Bulk Carrier",31.03
12515839,11,,,,,23.37,"International",,,,,,,,17,5,15,7,4,,4,29,3,16,,,,,,,,,,"1 x Boiler, Exhaust Heated - Aalborg AQ-2, 1 x Boiler, Oil/Gas fired - Aalborg -  AQ-12",,"1 x Emergency Diesel Gen. - MAN Energy Solutions D2866TE - 4-stroke 6-cyl. 128mm x 155mm bore/stroke 170mkW total at 1,800rpm driving 1 x generator(s)",19,"Bulk Carrier",31.03
12411843,11,,,,,22.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.21,"Bulk Carrier",30.59
12412187,11,,,,,22.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Boiler, Exhaust Heated, 1 x Boiler, Oil/Gas fired - Miura - ",,,16.21,"Bulk Carrier",30.59
12496729,8,,,,,,"International",,,,,,,,,,,,,,31,43,13,12,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x AC generator(s)",16.24,"Bulk Carrier",30.55
12497063,8,,,,,,"International",,,,,,,,,,,,,,28,46,14,13,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x AC generator(s) at 444ekW total, (555kVA total)",16.2,"Bulk Carrier",30.55
12497197,8,,,,,,"International",,,,,,,,,,,58,,,42,,,,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x AC generator(s) at 444ekW total, (555kVA total)",16.2,"Bulk Carrier",30.55
12497221,8,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,2,4,,,,"F","1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x AC generator(s)",16.2,"Bulk Carrier",30.55
12541009,8,,,,,,"International",,,,,,,,,27,,15,,,,41,,18,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x AC generator(s)",16.2,"Bulk Carrier",30.55
15234207,5,,,,,,"International",,,,"Asia",,,,,,,,,,,58,,40,1,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler 	OSV2-100/80-23 at 7 bar","F",,13.5,"Bulk Carrier",29.4
15234331,5,,,,,,"International",,,,,5,9,,3,,,,,,,54,,25,5,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler 	OSV2-100/80-23 at 7 bar","F",,13.5,"Bulk Carrier",29.4
15234915,5,,,,,,"International",,,,,28,,,,,,,,39,7,11,3,9,2,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler at 7 bar","F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s)",13.7,"Bulk Carrier",29.4
15235091,5,,,,,,"International",,,,,32,3,,,,,,,12,,33,,9,13,,,,,,,,,,"F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s)",13.7,"Bulk Carrier",29.4
15235125,5,,,,,,"International",,,,,,,41,20,28,10,,,,,,,,,,,,,,,,,"1 x Boiler, Exhaust Heated - Osaka Boiler at 7 bar","F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s)",13.7,"Bulk Carrier",29.4
15007717,5,,,,,,"International",,,,,,,,39,19,,4,25,,,,13,,,,,1.2,1.2,2.5,3.6,,,"1 x Boiler, Exhaust Heated - Osaka Boiler at 7 bar","F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s)",13.5,"Bulk Carrier",29.4
15880613,5,,,,,,"Regional",,,"East Coast South America","South America",,,,100,,,,,,,,,,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Osaka Boiler -  at 7 bar","F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",13.7,"Bulk Carrier",29.4
15880747,5,,,,,,"International",,,,,,,,,,,,,32,4,19,16,29,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Osaka Boiler -  at 7 bar","F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",13.7,"Bulk Carrier",29.4
15898689,5,,,,,,"International",,,,,6,,0,20,14,6,1,6,16,9,12,2,5,1,,,0.1,0.1,2,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",13.7,"Bulk Carrier",29.4
15898713,5,,,,,,"International",,,,"Asia",,,,,,,,,47,,36,,17,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",13.7,"Bulk Carrier",29.4
15898847,5,,,,,,"International",,,,"Asia",,,,,,,,,34,,30,,36,,,,,,2.2,5.4,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",13.7,"Bulk Carrier",29.4
15899057,5,,,,,,"International",,,,,14,,66,4,,,,,,,15,,,1,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",13.7,"Bulk Carrier",29.4
15899181,5,,,,,,"International",,,,,,,,,,,,,,5,35,17,43,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",13.7,"Bulk Carrier",29.4
16020977,5,,,,,,"International",,,,,,,42,14,10,6,,21,,6,3,1,1,1,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler","F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",13.7,"Bulk Carrier",29.4
16020980,5,,,,,,"International",,,,,4,,,,6,0,0,1,7,2,26,11,40,4,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",13.7,"Bulk Carrier",29.4
16020993,5,,,,,,"International",,,,,,,8,1,4,0,0,25,,9,13,27,11,3,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",13.7,"Bulk Carrier",29.4
15681713,5,,,,,,"International",,,,,19,,,,,,,,39,,22,,17,4,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",13.7,"Bulk Carrier",29.4
15596903,5,,,,,,"International",,,,,21,,,6,12,,5,3,0,8,28,2,10,4,,,1.2,1.2,2.1,,,,"1 x Boiler, Exhaust Heated - Osaka Boiler at 7 bar","F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s)",13.7,"Bulk Carrier",29.4
15597089,5,,,,,,"International",,,,,18,,,,,,,,42,,32,,6,3,,,,,,,,,"1 x Boiler, Exhaust Heated - Osaka Boiler at 7 bar","F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s)",13.7,"Bulk Carrier",29.4
15646075,5,,,,,,"International",,,,,7,,12,4,8,,,23,19,2,15,2,8,,,,,,2,4.5,,,,"F","1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x ac generator(s)",13.7,"Bulk Carrier",29.4
15646109,5,,,,,,"International",,,,,,,,,,,,,,14,14,37,35,0,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x ac generator(s)",13.7,"Bulk Carrier",29.4
15646233,5,,,,,,"International",,,,,,,,,,,0,24,,11,21,39,5,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x ac generator(s)",13.7,"Bulk Carrier",29.4
15653099,5,,,,,,"International",,,,,10,,,8,4,,0,12,14,6,31,2,12,2,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",13.7,"Bulk Carrier",29.4
15657963,5,,,,,,"International",,,,,16,,,,,,,,7,,52,,22,3,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x AC generator(s)",13.7,"Bulk Carrier",29.4
15743983,5,,,,,,"International",,,,,,,28,22,14,3,,36,,,,,,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x ac generator(s)",13.7,"Bulk Carrier",29.4
15744069,5,,,,,,"International",,,,,25,,12,7,2,0,0,3,,17,7,18,8,1,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz4-stroke  driving 1 x ac generator(s)",13.7,"Bulk Carrier",29.4
15744193,5,,,,,,"International",,,,"Europe",,,,,0,36,,64,,,,,,,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler - 147m2 at 6 bar","F",,13.7,"Bulk Carrier",29.4
16041701,5,,,,,,"International",,,,,,2,11,,13,38,,33,,,,,,,,5,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) 450V at 60Hz",13.7,"Bulk Carrier",29.4
16041714,5,,,,,,"International",,,,,,,,31,26,23,,20,,,,,,,,,,,2.5,3.6,,,"1 x Boiler, Composite - Osaka Boiler","F","1 x Emergency Diesel Gen. - Mitsui - MES DF6L9B - 4-stroke  driving 1 x AC generator(s)",13.7,"Bulk Carrier",29.4
16041727,5,,,,,,"International",,,,,,,,9,20,15,0,25,,8,9,11,2,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",13.7,"Bulk Carrier",29.4
16064021,5,,,,,,"International",,,,,,,,,3,14,0,42,,6,20,6,8,,,,,,2.2,5.4,,,,"F",,13.7,"Bulk Carrier",29.4
16064034,5,,,,,,"International",,,,,8,,9,21,16,,,36,0,,4,,4,1,,,,,2.2,5.4,,,"1 x Boiler, Oil/Gas fired - Osaka Boiler -  at 7 bar","F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",13.7,"Bulk Carrier",29.4
16068090,5,,,,,,"International",,,,,12,,,0,,,,,33,,26,,28,1,,,,,2.6,6,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",13.7,"Bulk Carrier",29.4
16068108,5,,,,,,"International",,,,,6,,10,24,15,7,6,11,,,5,,15,,,,,,1,3.6,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",13.7,"Bulk Carrier",29.4
16042966,5,,,,,,"International",,,,,,,10,16,18,25,4,15,,11,,,,,,,,,2.5,5,,,"1 x Boiler, Composite - Osaka Boiler at 7 bar","F",,13.7,"Bulk Carrier",29.4
16069550,5,,,,,,"International",,,,,,,15,13,36,7,4,24,,,,,1,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Deutz BF6L913 - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 85mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",13.7,"Bulk Carrier",29.4
16119130,5,,,,,,"International",,,,,,,19,19,7,53,,2,,,,,,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Agco Sisu4-stroke  driving 1 x ac generator(s) at 60Hz",15.1,"Bulk Carrier",28.58
16067835,5,,,,,,"International",,,,,,,2,20,12,48,,20,,,,,,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s) at 60Hz",15.1,"Bulk Carrier",28.58
16067848,5,,,,,,"International",,,,,,,30,13,15,42,,,,,,,,,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC","F","1 x Emergency Diesel Gen. - Agco Sisu4-stroke  driving 1 x ac generator(s) at 60Hz",15.1,"Bulk Carrier",28.58
15975399,5,,,,,,"International",,,,,,,10,46,12,24,,9,,,,,,,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC","F","1 x Emergency Diesel Gen. - Agco Sisu4-stroke  driving 1 x AC generator(s) at 60Hz",15.1,"Bulk Carrier",28.58
15975423,5,,,,,,"International",,,,,,,14,40,9,24,,13,,,,,,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Agco Sisu4-stroke  driving 1 x ac generator(s) at 60Hz",15.1,"Bulk Carrier",28.58
16034024,5,,,,,,"International",,,,,,,13,14,5,50,,18,,,,,,,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC","F","1 x Emergency Diesel Gen. - Agco Sisu4-stroke  driving 1 x ac generator(s) 450V at 60Hz",15.1,"Bulk Carrier",28.58
16034037,5,,,,,,"International",,,,,,,,26,12,36,,26,,,,,,,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC","F","1 x Emergency Diesel Gen. - Agco Sisu4-stroke  driving 1 x ac generator(s) at 60Hz",15.1,"Bulk Carrier",28.58
16052507,5,,,,,,"International",,,,,,,21,,13,18,,48,,,,,,,,1,,,,,,,,"F",,15.1,"Bulk Carrier",28.58
15350529,5,,,,,,"International",,,,,,,,24,10,55,,10,,,,,,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s) at 60Hz",15.1,"Bulk Carrier",28.58
15350653,5,,,,,,"International",,,,,,,,47,16,35,,1,,,,,,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Agco Sisu4-stroke  driving 1 x AC generator(s) at 60Hz",15.1,"Bulk Carrier",28.58
15350787,5,,,,,,"International",,,,,,,23,65,2,10,,,,,,,,,,,,,,,,,"1 x Boiler, Composite - Aalborg Mission™ OC","F","1 x Emergency Diesel Gen. - Agco Sisu 634 DSBG - 4-stroke 6-cyl. 108mm x 134mm bore/stroke 138mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",15.1,"Bulk Carrier",28.58
15350811,5,,,,,,"International",,,,,,,35,3,5,32,,25,,,,,,,,,,,,,,,"1 x Boiler, Composite - Alfa Laval Aalborg™ OC","F","1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s) at 60Hz",15.1,"Bulk Carrier",28.58
15350945,5,,,,,,"International",,,,,,,,35,18,47,,,,,,,,,,,,,,,,,,"F","1 x Emergency Diesel Gen. - Agco Sisu4-stroke  driving 1 x AC generator(s) at 60Hz",15.1,"Bulk Carrier",28.58
