"Listing"

"WFR Listing"
"Created 16 February 2022 06:06"


"CVN","Hatches Total No","SOx Scrubber Details","NOx Detail","Main Engine LNG Capable","Alternative Fuel Type Ready","Dwt per TEU","Beta Deployment (Last 12 Months)","Beta Port (Last 12 Months)","Beta Country (Last 12 Months)","Beta Region (Last 12 Months)","Beta Global Zone Group (Last 12 Months)","West Coast N America Deployment (Time in Last 12 Months, %)","West Coast S America Deployment (Time in Last 12 Months, %)","East Coast N America Deployment (Time in Last 12 Months, %)","East Coast S America Deployment (Time in Last 12 Months, %)","West Coast Africa Deployment (Time in Last 12 Months, %)","UK/Cont Deployment (Time in Last 12 Months, %)","East Coast Africa Deployment (Time in Last 12 Months, %)","Med/Black Sea Deployment (Time in Last 12 Months, %)","Australasia Deployment (Time in Last 12 Months, %)","Middle East Deployment (Time in Last 12 Months, %)","East Asia Deployment (Time in Last 12 Months, %)","Indian Subcont Deployment (Time in Last 12 Months, %)","SE Asia Deployment (Time in Last 12 Months, %)","North Asia Deployment (Time in Last 12 Months, %)","Southern Ocean Deployment (Time in Last 12 Months, %)","Arctic Deployment (Time in Last 12 Months, %)","Aux Consumption at Ballast Speed (tpd)","Aux Consumption at Laden Speed (tpd)","Aux Consumption In Port - Idle (tpd)","Aux Consumption In Port - Working (tpd)","Aux Consumption In Port (tpd)","Aux Consumption at Service Speed (tpd)","Boiler Detail","Hatch Description","Emergency Engine Detail","Depth Moulded (m)","Group","Beam Ext (m)"
16330461,5,,,,,,"International",,,,,15,10,18,6,4,0,,12,,,20,,14,,,,,,,,,,"1 x Boiler, Composite - Miura at 8 bar",,"1 x Emergency Diesel Gen. - 4-stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 72ekW total, (90kVA total) at 60Hz",19.15,"Bulk Carrier"
16330632,5,,,,,,"International",,,,,,,,,,,,,21,,32,7,40,,,,,,,,,,"1 x Boiler, Composite - Zhangjiagang Greens at 9 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CT8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 140mkW total at 1,800rpm driving 1 x AC generator(s) at 120ekW total, (150kVA total) at 60Hz",14.8,"Bulk Carrier"
16330711,4,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,"1 x Boiler, Composite - Wuxi Weilit LYF0.5/120-0.7/II - 131m2 at 7 bar",,"1 x Emergency Diesel Gen. - Nantong Diesel NT6135DR - 4-stroke 6-cyl. 135mm x 160mm bore/stroke 126mkW total at 1,500rpm driving 1 x Hyundai Electric AC generator(s) at 90ekW total, (112.50kVA total) 400V at 50Hz",14.35,"Bulk Carrier"
16331226,9,"1 x Exhaust Scrubber - SOx - Wartsila Moss","3 x Selective Catalytic Reduction - NOx - Yanmar, 1 x EGR Exhaust Gas Recirculation - NOx",,,,"International",,,,"Asia",,,,,,,,,25,,45,,30,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Osaka Boiler -  at 8 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",22.5,"Bulk Carrier"
16331934,2,,,,,,"International",,,,,,,,,0,80,,17,,,,,,,,3,,,,,,,,,"1 x Emergency Diesel Gen. - Caterpillar C7.1 ACERT™ - 4-stroke 6-cyl. 105mm x 135mm bore/stroke 164mkW total at 1,500rpm driving 1 x AC generator(s) at 150ekW total, (188kVA total) at 50Hz",12.2,"Bulk Carrier"
16386550,5,"1 x Exhaust Scrubber - SOx - Fuji Electric",,,,,"International",,,,,11,,1,,,,,,23,,30,,34,1,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar",,"1 x Emergency Diesel Gen. - Deutz F6L912 - 4-stroke 6-cyl. 100mm x 120mm bore/stroke 66mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",15,"Bulk Carrier"
16386563,5,,,,,,"International",,,,,,,35,9,12,18,,27,,,,,,,,,,,,,,,"1 x Boiler, Oil/Gas fired - Miura -  at 8 bar",,"1 x Emergency Diesel Gen. - Deutz F6L912 - 4-stroke 6-cyl. 100mm x 120mm bore/stroke 66mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",15,"Bulk Carrier"
16386918,5,,"2 x Selective Catalytic Reduction - NOx - Yanmar, 1 x EGR Exhaust Gas Recirculation - NOx",,,,"International",,,,,19,,,,0,12,,12,12,4,17,11,9,3,,,,,,,,,"1 x Boiler, Composite - Miura at 7 bar",,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.6,"Bulk Carrier"
16386921,5,,"2 x Selective Catalytic Reduction - NOx - Yanmar, 1 x EGR Exhaust Gas Recirculation - NOx",,,,"International",,,,,13,8,,16,6,8,9,2,13,2,11,2,9,1,,,,,,,,,"1 x Boiler, Composite - Miura at 7 bar",,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",18.6,"Bulk Carrier"
16386934,,"1 x Exhaust Scrubber - SOx",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s)",,"Bulk Carrier"
16386976,5,,,,,,"International",,,,,5,,13,,7,10,0,5,29,6,7,5,12,,,,,,,,,,"1 x Boiler, Composite - Alfa Laval Aalborg™ OC",,"1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x Leroy Somer LSAM 44.3 - AC generator(s) at 120ekW total, (150kVA total) at 60Hz",18.6,"Bulk Carrier"
16358278,7,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,,,3,5,12,6,14,3,7,2,27,5,22,,,,,,,,,,"1 x Boiler, Composite - Mitsubishi HI Mach",,"1 x Emergency Diesel Gen. - Cummins Inc NT855-D(M) - 4-stroke 6-cyl. 140mm x 152mm bore/stroke 280mkW total at 1,500rpm driving 1 x AC generator(s) at 50Hz",20.5,"Bulk Carrier"
16358281,7,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,13,,5,14,4,13,4,3,3,4,22,5,8,2,,4,,,,,,,"1 x Boiler, Composite - Mitsubishi HI Mach",,"1 x Emergency Diesel Gen. - Cummins Inc NT855-D(M) - 4-stroke 6-cyl. 140mm x 152mm bore/stroke 280mkW total at 1,500rpm driving 1 x AC generator(s) at 50Hz",20.5,"Bulk Carrier"
16358294,7,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,,,,10,8,7,14,,5,2,15,24,15,,,,,,,,,,"1 x Boiler, Composite - Mitsubishi HI Mach",,"1 x Emergency Diesel Gen. - Cummins Inc NT855-D(M) - 4-stroke 6-cyl. 140mm x 152mm bore/stroke 280mkW total at 1,500rpm driving 1 x AC generator(s) at 50Hz",20.5,"Bulk Carrier"
16358302,7,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,,,5,5,7,1,13,7,7,2,29,6,18,,,,,,,,,,"1 x Boiler, Composite - Mitsubishi HI Mach",,"1 x Emergency Diesel Gen. - Cummins Inc NT855-D(M) - 4-stroke 6-cyl. 140mm x 152mm bore/stroke 280mkW total at 1,500rpm driving 1 x AC generator(s) at 50Hz",20.5,"Bulk Carrier"
16358315,7,"1 x Exhaust Scrubber - SOx - Ecospray",,,,,"International",,,,,,,2,,2,0,1,12,17,12,9,17,28,,,,,,,,,,"1 x Boiler, Composite - Mitsubishi HI Mach",,"1 x Emergency Diesel Gen. - Cummins Inc NT855-D(M) - 4-stroke 6-cyl. 140mm x 152mm bore/stroke 280mkW total at 1,500rpm driving 1 x AC generator(s) at 50Hz",20.5,"Bulk Carrier"
16408461,7,,,,,,"International",,,,,,14,,86,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) 450V at 60Hz",20.2,"Bulk Carrier"
16408474,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Boiler, Composite - Alfa Laval Aalborg™ OC",,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s)",18.6,"Bulk Carrier"
16408487,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s)",,"Bulk Carrier"
16408511,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s)",,"Bulk Carrier"
16408524,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x AC generator(s) at 99ekW total, (124kVA total) at 60Hz",20.2,"Bulk Carrier"
16408537,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x AC generator(s) at 99ekW total, (124kVA total) at 60Hz",,"Bulk Carrier"
16408540,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x AC generator(s) at 99ekW total, (124kVA total) at 60Hz",,"Bulk Carrier"
16408553,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD136TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x AC generator(s) at 99ekW total, (124kVA total) at 60Hz",,"Bulk Carrier"
16408582,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s)",,"Bulk Carrier"
16408595,7,"1 x Exhaust Scrubber - SOx - PANASIA",,,,,"International",,,,,,28,,,,,,,47,,0,,24,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",20,"Bulk Carrier"
16408603,7,"1 x Exhaust Scrubber - SOx - PANASIA",,,,,"International",,,,,,,,,,100,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",20,"Bulk Carrier"
16408616,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Boiler, Composite - Osaka Boiler at 6.90 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",18.7,"Bulk Carrier"
16408629,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x ac generator(s) 450V at 60Hz",,"Bulk Carrier"
16408632,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",,"Bulk Carrier"
16408645,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",,"Bulk Carrier"
16408658,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",,"Bulk Carrier"
16408661,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",,"Bulk Carrier"
16408674,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz TCD914L06M - 4-stroke 6-cyl. 102mm x 132mm bore/stroke 129mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",,"Bulk Carrier"
16408687,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x AC generator(s) at 60Hz",,"Bulk Carrier"
16408753,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) 450V at 60Hz",,"Bulk Carrier"
16408766,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) 450V at 60Hz",,"Bulk Carrier"
16408795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 150ekW total, (187.50kVA total) 400V at 50Hz",12.6,"Bulk Carrier"
16408803,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s) at 50Hz",16.5,"Bulk Carrier"
16409071,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",,"Bulk Carrier"
16409084,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",,"Bulk Carrier"
16409097,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",,"Bulk Carrier"
16409105,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",,"Bulk Carrier"
16409118,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",,"Bulk Carrier"
16409121,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",,"Bulk Carrier"
16409134,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",,"Bulk Carrier"
16409268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",18.2,"Bulk Carrier"
16409271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",18.2,"Bulk Carrier"
16409284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",18.2,"Bulk Carrier"
16409297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",18.2,"Bulk Carrier"
16409350,,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  at 1,500rpm driving 1 x Kungfu Sci-Tech SB-HW4.D-150 - AC generator(s) at 150ekW total, (187.50kVA total) 400V at 50Hz",12.8,"Bulk Carrier"
16409468,5,,"1 x Selective Catalytic Reduction - NOx - HHI-EMD (HiMSEN), 3 x Selective Catalytic Reduction - NOx",,,,"International",,,,,,,,,,,100,,,,,,,,,,,,,,,,"1 x Boiler, Composite - Miura GK-2443S2-1500/350 - 25m2 at 8 bar",,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-GM175 - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 193mkW total at 1,800rpm driving 1 x AC generator(s) at 120ekW total, (150kVA total) at 60Hz",18.9,"Bulk Carrier"
16409471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",16.6,"Bulk Carrier"
16409550,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",25.2,"Bulk Carrier"
16409563,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",25.2,"Bulk Carrier"
16409842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,"Bulk Carrier"
16409918,9,,"1 x Selective Catalytic Reduction - NOx","LNG Capable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s)",18.25,"Bulk Carrier"
16409921,9,,"1 x Selective Catalytic Reduction - NOx","LNG Capable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s)",18.25,"Bulk Carrier"
16409989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",,"Bulk Carrier"
16410480,5,"1 x Exhaust Scrubber - SOx - Feen Marine Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",15.4,"Bulk Carrier"
16410493,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",,"Bulk Carrier"
16410569,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",,"Bulk Carrier"
16410572,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",,"Bulk Carrier"
16410585,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",,"Bulk Carrier"
16410598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz F6L912 - 4-stroke 6-cyl. 100mm x 120mm bore/stroke 66mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",,"Bulk Carrier"
16410622,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",,"Bulk Carrier"
16410635,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",,"Bulk Carrier"
16410648,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Deutz TD914L06M - 4-stroke 6-cyl. 102mm x 125mm bore/stroke 99mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",,"Bulk Carrier"
16410851,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",,"Bulk Carrier"
16410864,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",,"Bulk Carrier"
16410877,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",,"Bulk Carrier"
16410880,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",,"Bulk Carrier"
16411287,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,"Bulk Carrier"
16411379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",18.8,"Bulk Carrier"
16411395,4,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",12.6,"Bulk Carrier"
16411429,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",,"Bulk Carrier"
16411432,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",,"Bulk Carrier"
16411445,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD136TI - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",,"Bulk Carrier"
16411458,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Doosan Infracore AD136TI - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 138mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",,"Bulk Carrier"
16411461,5,,"1 x EGR Exhaust Gas Recirculation - NOx",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",,"Bulk Carrier"
16411524,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",,"Bulk Carrier"
16411661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",,"Bulk Carrier"
16411674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - Cummins Inc 6CTA8.3-D(M) - 4-stroke 6-cyl. 114mm x 135mm bore/stroke 180mkW total at 1,800rpm driving 1 x ac generator(s) at 60Hz",,"Bulk Carrier"
16411845,5,,,,,,"National",,"China P.R.","East Asia","Asia",,,,,,,,,,,100,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x ac generator(s) at 50Hz",16.5,"Bulk Carrier"
16411911,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",,"Bulk Carrier"
16411924,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",,"Bulk Carrier"
16411937,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",,"Bulk Carrier"
16411940,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",,"Bulk Carrier"
16411953,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",,"Bulk Carrier"
16411966,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",,"Bulk Carrier"
16411979,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",,"Bulk Carrier"
16411982,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",,"Bulk Carrier"
16411995,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",,"Bulk Carrier"
16412013,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",,"Bulk Carrier"
16412026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Emergency Diesel Gen. - 4-stroke  driving 1 x AC generator(s)",,"Bulk Carrier"
16412071,7,"1 x Exhaust Scrubber - SOx - PANASIA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 x Boiler, Composite - Saacke CMB-VS-1.5+1.05/6 at 6 bar",,"1 x Emergency Diesel Gen. - Doosan Infracore AD086TIS - 4-stroke 6-cyl. 111mm x 139mm bore/stroke 186mkW total at 1,800rpm driving 1 x Leroy Somer LSAM 46.3 - AC generator(s) at 150ekW total, (188kVA total) 450V at 60Hz",,"Bulk Carrier"
