mmsi,year,distance
538006065,2020,52179.04026051611
538006065,2021,65340.8362737596
538006067,2019,55228.46358588338
538006067,2020,48300.65670020878
538006067,2021,38681.89556220174
538006072,2019,67652.18341249228
538006072,2020,59669.5299642086
538006072,2021,43255.174034014344
538006083,2019,58110.33602593839
538006083,2020,56392.291486579925
538006083,2021,62584.23634284362
538006084,2019,65331.81567455642
538006084,2020,55462.56983456947
538006084,2021,53858.28003039956
538006085,2019,52373.55991123617
538006085,2020,48842.62548775971
538006085,2021,54175.56608429551
538006089,2019,44565.43842346221
538006089,2020,52716.8699336797
538006089,2021,50724.266835547984
538006090,2019,44974.7053686697
538006090,2020,56262.29649245739
538006090,2021,42249.41015807539
538006091,2019,43210.16455696523
538006091,2020,59693.27309279144
538006091,2021,46732.18098137528
538006096,2019,58267.41394843906
538006096,2020,67366.36430622637
538006096,2021,65267.20867457241
538006097,2019,55231.875255998224
538006097,2020,66885.99510275573
538006097,2021,72800.60933232307
538006098,2019,68861.88997474313
538006098,2020,51316.84618937969
538006098,2021,62677.853649139404
538006099,2019,62925.68003754318
538006099,2020,65902.42186552286
538006099,2021,67782.39813709259
538006103,2019,58804.84996633232
538006103,2020,54964.085078284144
538006103,2021,45720.01887202263
538006106,2019,51411.464381963015
538006106,2020,55845.73988532834
538006106,2021,58215.857182163745
538006108,2019,62394.72785487771
538006108,2020,57134.843165293336
538006108,2021,67633.1688375026
538006113,2019,75386.21348452568
538006113,2020,57446.781719934195
538006113,2021,60254.77637988329
538006124,2019,77655.28081115335
538006124,2020,77621.49707575142
538006124,2021,52386.39598685503
538006126,2019,59137.885310441256
538006126,2020,70202.16189727187
538006126,2021,71987.03958711028
538006140,2019,55598.210887014866
538006140,2020,58430.0964326188
538006140,2021,55488.55632404983
538006143,2019,56319.87592527643
538006143,2020,55857.14950334281
538006143,2021,63951.551233910024
538006145,2019,54135.795921079814
538006145,2020,62437.037012815475
538006145,2021,60108.10096466541
538006146,2019,59334.61463484727
538006146,2020,58208.602995336056
538006146,2021,80025.68623524532
538006155,2019,43864.571788817644
538006155,2020,45317.49026350677
538006155,2021,58167.67209357023
538006157,2019,55691.58392381668
538006157,2020,54586.305100142956
538006157,2021,44797.52231590822
538006159,2019,56342.56604099274
538006159,2020,30389.753253730014
538006159,2021,47733.62228201516
538006163,2019,58530.83335340023
538006163,2020,61606.25651406497
538006163,2021,63427.68109324202
538006164,2019,59851.50582654774
538006164,2020,54447.8837813884
538006164,2021,55096.652723282576
538006170,2019,57175.64792197198
538006170,2020,57482.35569013655
538006170,2021,23935.411411195993
538006171,2019,55065.71655844152
538006171,2020,50333.107553213835
538006171,2021,55933.01340402663
538006174,2019,52036.20224665105
538006174,2020,57283.947395548224
538006174,2021,61777.20162050426
538006175,2019,53342.46097564697
538006175,2020,58723.31535375118
538006175,2021,63215.93000474572
538006176,2019,45554.32566192001
538006176,2020,44758.54349172115
538006176,2021,60068.81853982806
538006205,2019,59849.391989812255
538006205,2020,64029.49404895678
538006205,2021,62802.5036833249
538006206,2019,55361.51049179956
538006206,2020,41459.279014617205
538006206,2021,43602.849758550525
538006208,2019,56715.95650421083
538006208,2020,58745.49489760399
538006208,2021,51093.8924151063
538006212,2019,57818.01861126721
538006212,2020,50991.88190327585
538006212,2021,55792.64409969002
538006215,2019,61973.53292246163
538006215,2020,60995.39379221201
538006215,2021,51812.571884036064
538006220,2019,68300.8772964701
538006220,2020,55526.370839674026
538006220,2021,56546.48889961839
538006221,2019,63411.22548609227
538006221,2020,41814.56545685604
538006221,2021,52252.76363901794
538006234,2019,60670.12382788956
538006234,2020,45113.5018119663
538006234,2021,6730.661303266883
538006242,2019,56361.2496965453
538006242,2020,57771.54913686216
538006242,2021,63084.78489366174
538006247,2019,55494.29663404077
538006247,2020,52075.15048599243
538006247,2021,44226.9199937433
538006268,2019,53975.947774112225
538006268,2020,63744.5904456079
538006268,2021,54748.91762934625
538006273,2019,58974.47315454483
538006273,2020,59391.24680699408
538006273,2021,54516.20951242
538006275,2019,57259.351669369265
538006275,2020,57565.82679884881
538006275,2021,66569.19802683592
538006278,2019,49205.25319416821
538006278,2020,55681.0155357793
538006278,2021,58925.270306013525
538006279,2019,75857.00765478611
538006279,2020,74058.05605374277
538006279,2021,68907.64886447787
538006280,2019,71525.4062242806
538006280,2020,77023.73175247014
538006280,2021,65091.13478145003
538006281,2019,73102.55636379495
538006281,2020,64835.48209736496
538006281,2021,60745.939141228795
538006286,2019,41986.87040242553
538006286,2020,57319.759294867516
538006286,2021,65812.74269911647
538006287,2019,54445.88623378426
538006287,2020,43476.63875035569
538006287,2021,52433.64326253533
538006289,2019,61730.04634858668
538006289,2020,50249.998244419694
538006289,2021,42625.77112197876
538006294,2019,59680.59703575075
538006294,2020,53950.81119810045
538006294,2021,57894.25611284375
538006295,2019,64113.18541651964
538006295,2020,40933.139053210616
538006295,2021,49088.04944497347
538006296,2019,43311.041257709265
538006296,2020,63183.25028023869
538006296,2021,52876.73675712198
538006297,2019,50691.994843393564
538006297,2020,59924.61648708582
538006297,2021,55799.59541165829
538006298,2019,57958.51663766056
538006298,2020,53152.606794923544
538006298,2021,49930.95963516086
538006301,2019,60851.87880823016
538006301,2020,59925.244050338864
538006301,2021,65471.63860350847
538006303,2019,62644.526936128736
538006303,2020,61438.97954883054
538006303,2021,60347.138207644224
538006304,2019,58236.096345968544
538006304,2020,57392.62472565472
538006304,2021,68935.40482333302
538006305,2019,58822.73035174608
538006305,2020,57657.73470335454
538006305,2021,61738.7923085317
538006309,2019,69519.05539133772
538006309,2020,81770.03532192856
538006309,2021,63968.99769049883
538006315,2019,50077.54777741432
538006315,2020,51270.00095283985
538006315,2021,63183.43598291278
538006335,2019,72774.45349837095
538006335,2020,71405.99107478932
538006335,2021,80777.53539094329
538006338,2019,54795.03709831834
538006338,2020,50655.40336250514
538006338,2021,65287.977525666356
538006339,2019,52450.6839954108
538006339,2020,43801.745320640504
538006339,2021,61857.29730309546
538006340,2019,50631.853186469525
538006340,2020,51809.71530273557
538006340,2021,54126.071535527706
538006347,2019,46176.20952618122
538006347,2020,46718.90148905106
538006347,2021,37730.55087757856
538006349,2019,54376.815751343966
538006349,2020,62065.30004328489
538006349,2021,59159.24434477091
538006351,2019,48573.61636535823
538006351,2020,51637.52979622036
538006351,2021,48011.684658139944
538006352,2019,47389.254066661
538006352,2020,48932.52143147215
538006352,2021,44506.81211639941
538006353,2019,54375.96982957423
538006353,2020,64652.54198744893
538006353,2021,55961.79104499519
538006354,2019,72397.04172550142
538006354,2020,69890.57181273401
538006354,2021,60276.20032413304
538006355,2019,73725.85936699063
538006355,2020,54466.13871913403
538006355,2021,71815.47417891026
538006363,2019,57629.203678019345
538006363,2020,31254.92008563131
538006363,2021,50016.7767056413
538006364,2019,60588.07134331763
538006364,2020,48498.4508087188
538006364,2021,53952.98217597231
538006365,2019,48228.59809733089
538006365,2020,50696.62861609459
538006365,2021,37081.01084783673
538006378,2019,65792.24483342096
538006378,2020,57492.21150366962
538006378,2021,63830.481966495514
538006385,2019,43749.62403649837
538006385,2020,59943.53074145317
538006385,2021,62285.22235637903
538006389,2019,56430.427542766556
538006389,2020,47068.67123055458
538006389,2021,48040.25905170292
538006396,2019,70885.82306867838
538006396,2020,51934.17039643228
538006396,2021,47502.42491836846
538006402,2019,70086.59139924496
538006402,2020,61041.02066338807
538006402,2021,49302.227522194386
538006404,2019,60364.33738234639
538006404,2020,52799.89892526716
538006404,2021,58266.74817804247
538006408,2019,60350.55760371499
538006408,2020,63222.008042085916
538006408,2021,60987.72056668252
538006409,2019,43810.013893425465
538006409,2020,63822.54558122158
538006409,2021,55601.52934335172
538006410,2019,52111.727739769965
538006410,2020,66709.40037221462
538006410,2021,46261.35007634014
538006411,2019,54192.4905462116
538006411,2020,46470.36613935232
538006411,2021,37804.65876542032
538006419,2019,58149.69702988863
538006419,2020,56517.73697896302
538006419,2021,56845.870875418186
538006420,2019,56585.80971901864
538006420,2020,60960.894754998386
538006420,2021,48463.45746603608
538006425,2019,45042.76991209015
538006425,2020,40748.60524761677
538006425,2021,52395.36827536672
538006427,2019,62103.482485957444
538006427,2020,48166.749967992306
538006427,2021,67313.51184597611
538006428,2019,56479.27537454292
538006428,2020,65361.07570570707
538006428,2021,58323.651184499264
538006429,2019,73282.47796168178
538006429,2020,47923.30750250816
538006429,2021,44458.85483306646
538006430,2019,54293.16191480681
538006430,2020,71426.17335189879
538006430,2021,62898.933682113886
538006431,2019,48898.88242687285
538006431,2020,75962.45480032265
538006431,2021,67091.02690204978
538006432,2019,40196.843667820096
538006432,2020,57712.792619645596
538006432,2021,61721.71156348288
538006433,2019,48942.32526023686
538006433,2020,62140.27017749846
538006433,2021,52520.658381938934
538006434,2019,50523.81994576752
538006434,2020,59698.27105470002
538006434,2021,49246.29483401775
538006435,2019,57795.94214383513
538006435,2020,52854.257540509105
538006435,2021,70010.02725706995
538006442,2019,53231.68067701161
538006442,2020,69910.5509043783
538006442,2021,68924.83876098692
538006443,2019,76090.14837961644
538006443,2020,53517.00258231163
538006443,2021,62654.516430050135
538006451,2019,57218.55018814653
538006451,2020,44974.309327404946
538006451,2021,56965.02418090496
538006453,2019,48454.29417946935
538006453,2020,41462.09145127237
538006453,2021,42000.473547525704
538006456,2019,50762.55398350954
538006456,2020,59639.21143087
538006456,2021,55806.177323035896
538006458,2019,64151.087949082255
538006458,2020,62999.662436679006
538006458,2021,37093.848989099264
538006462,2019,49759.01550600678
538006462,2020,51996.11849921942
538006462,2021,37523.04444647208
538006466,2019,56420.580967217684
538006466,2020,59361.327314943075
538006466,2021,50077.15429544449
538006467,2019,53169.435749195516
538006467,2020,63523.47182621807
538006467,2021,47685.22491570562
538006468,2019,53770.66974363476
538006468,2020,50052.56382147968
538006468,2021,50642.826831415296
538006469,2019,50279.81376954913
538006469,2020,58208.14785282314
538006469,2021,54838.965666636825
538006470,2019,57403.99406347051
538006470,2020,55430.68939482793
538006470,2021,56029.785082280636
538006471,2019,48988.94423068315
538006471,2020,61752.06374120992
538006471,2021,60135.36588986218
538006472,2019,50071.92610028386
538006472,2020,55082.71371072531
538006472,2021,61020.427312500775
538006473,2019,63433.61314891279
538006473,2020,49499.481325984
538006473,2021,59309.17878687382
538006474,2019,58742.11753925681
538006474,2020,64140.09147527814
538006474,2021,60091.759981393814
538006475,2019,50733.45934523642
538006475,2020,55472.264874115586
538006475,2021,36422.22194280103
538006477,2019,60277.48559061438
538006477,2020,51772.35552969575
538006477,2021,50303.616938620806
538006478,2019,46846.37603345886
538006478,2020,50217.66674346477
538006478,2021,46300.52713038027
538006480,2019,31022.55747565627
538006480,2020,55952.09565126896
538006480,2021,52368.6193895787
538006494,2019,55301.80643841997
538006494,2020,51251.24143335223
538006494,2021,50292.292783379555
538006508,2019,53995.39890693873
538006508,2020,63918.034008443356
538006508,2021,61968.68625887856
538006509,2019,54411.857277255505
538006509,2020,46956.09795443714
538006509,2021,55821.99807932973
538006519,2019,45679.56537633389
538006519,2020,44058.233236163855
538006519,2021,54280.53447748348
538006520,2019,40820.47321033478
538006520,2020,63821.45299194008
538006520,2021,56663.995440632105
538006521,2019,53934.509544799104
538006521,2020,47367.42160581052
538006521,2021,57190.13037548959
538006523,2019,42444.400522083044
538006523,2020,58158.614512749016
538006523,2021,53433.668735219166
538006527,2019,55159.88228812814
538006527,2020,61387.765953570604
538006527,2021,65786.82437509298
538006535,2019,50339.79212062061
538006535,2020,51727.82517632097
538006535,2021,48080.44260363281
538006538,2019,53168.71574436873
538006538,2020,54085.711249981076
538006538,2021,43794.61414760351
538006548,2019,58579.18095962331
538006548,2020,64258.34509263188
538006548,2021,45826.80393689126
538006596,2019,60745.821671023965
538006596,2020,62743.00470416993
538006596,2021,52348.58855240792
538006597,2019,57025.98451898992
538006597,2020,58143.948700264096
538006597,2021,45815.41169641912
538006600,2019,77720.93381413817
538006600,2020,77579.14933262765
538006600,2021,73511.24507486075
538006601,2019,53138.98027079925
538006601,2020,57979.24520665407
538006601,2021,35270.127948343754
538006602,2019,44887.698157668114
538006602,2020,46717.541988283396
538006602,2021,46690.50271549821
538006603,2019,49372.39266947657
538006603,2020,47382.37432462722
538006603,2021,59631.11285508424
538006604,2019,45183.45226025581
538006604,2020,42836.46744199842
538006604,2021,54563.367318212986
538006628,2019,60719.00629735738
538006628,2020,63052.87807151675
538006628,2021,63847.835335984826
538006629,2019,58224.93105138838
538006629,2020,62650.11642121337
538006629,2021,76563.7674279958
538006631,2019,66383.73551003635
538006631,2020,59746.417950909585
538006631,2021,66398.32519944012
538006652,2019,58876.75903096795
538006652,2020,62225.65492171049
538006652,2021,71821.92143550515
538006653,2019,39156.15733322501
538006653,2020,67486.48560857773
538006653,2021,57636.94978120178
538006654,2019,60709.912669979036
538006654,2020,64982.34867540002
538006654,2021,63137.07810422033
538006661,2019,42205.941571023315
538006661,2020,43664.258875370026
538006661,2021,45416.84751589596
538006663,2019,58531.530323043466
538006663,2020,58816.53431627154
538006663,2021,62014.200142242014
538006665,2019,58078.72542792559
538006665,2020,73638.62024576217
538006665,2021,69479.51507246494
538006676,2019,59090.68490304425
538006676,2020,59179.965883634984
538006676,2021,43200.467060789466
538006677,2019,26784.7846634984
538006677,2020,63107.97186366469
538006677,2021,48452.137176036835
538006678,2019,51251.55381885171
538006678,2020,52834.9509890154
538006678,2021,50681.41365116835
538006680,2019,55542.300343975425
538006680,2020,49260.53838245571
538006680,2021,61416.12615594268
538006683,2019,45633.90854598582
538006683,2020,51984.629973724484
538006683,2021,45837.532385349274
538006685,2019,71218.5030157417
538006685,2020,69570.26917998493
538006685,2021,60540.4708750397
538006686,2019,49343.81803851575
538006686,2020,36307.44297516346
538006686,2021,48366.159261383116
538006687,2019,40154.23733705282
538006687,2020,40855.66180497408
538006687,2021,47783.09934386611
538006689,2019,38367.44864213467
538006689,2020,44728.3149308376
538006689,2021,40438.56440393627
538006690,2019,48385.36549244076
538006690,2020,32423.327872395515
538006690,2021,11126.467913389206
538006694,2019,43034.64392735809
538006694,2020,42230.80657542497
538006694,2021,52352.893395364285
538006697,2019,52517.42922715843
538006697,2020,48555.61009699851
538006697,2021,56694.4209478423
538006703,2019,61956.68493633717
538006703,2020,63210.33121800423
538006703,2021,57394.14102131128
538006704,2019,59497.366289928555
538006704,2020,58271.5352871567
538006704,2021,46743.88998159766
538006707,2019,65503.3189752996
538006707,2020,53332.051987499
538006707,2021,56351.81390604377
538006708,2019,52468.50949246064
538006708,2020,48560.60089147417
538006708,2021,55340.290418729186
538006710,2019,33226.85697646439
538006710,2020,39463.755485884845
538006710,2021,37584.25528657995
538006713,2019,68936.24358957261
538006713,2020,64052.1501044929
538006713,2021,52470.50993771106
538006714,2019,43922.6322670877
538006714,2020,39472.9470461905
538006714,2021,54807.477097302675
538006720,2019,75790.18822259456
538006720,2020,48621.7208481133
538006720,2021,59036.02808460966
538006721,2019,73910.07678612694
538006721,2020,70099.74636118114
538006721,2021,49649.467245817184
538006722,2019,54623.16669613123
538006722,2020,67345.72740902752
538006722,2021,58835.49156393856
538006748,2019,68634.66202588007
538006748,2020,57862.30120963603
538006748,2021,70532.02426656708
538006749,2019,65621.50186927617
538006749,2020,77269.39400534332
538006749,2021,84842.5449500233
538006750,2019,38393.30415794253
538006750,2020,46531.692306280136
538006750,2021,45463.55946646631
538006751,2019,56986.29204878211
538006751,2020,53418.131785303354
538006751,2021,70761.35661692917
538006752,2019,48890.94504639506
538006752,2020,64590.38905951381
538006752,2021,76703.05075445771
538006753,2019,50760.93327522278
538006753,2020,53529.53543731198
538006753,2021,54469.649225473404
538006759,2019,75551.29834936559
538006759,2020,77560.46949984878
538006759,2021,71621.80837017298
538006760,2019,65269.53698709607
538006760,2020,63852.708884984255
538006760,2021,69675.18768648803
538006774,2019,64155.04423895478
538006774,2020,54575.433483064175
538006774,2021,54700.8245434612
538006778,2019,52369.35905839503
538006778,2020,55525.81338148564
538006778,2021,57363.85343134403
538006779,2019,59428.47603114694
538006779,2020,51037.77183943987
538006779,2021,51152.501815110445
538006780,2019,56917.60614904761
538006780,2020,54601.16733108461
538006780,2021,45477.18557187915
538006781,2019,55406.86105132103
538006781,2020,49599.973195143044
538006781,2021,43598.8382794708
538006782,2019,52463.10870952904
538006782,2020,60285.22076126933
538006782,2021,51772.22904455662
538006783,2019,53538.19746448845
538006783,2020,53938.12347314507
538006783,2021,48476.42043079436
538006784,2019,52752.40118583292
538006784,2020,58706.34966877848
538006784,2021,48856.54372781515
538006785,2019,46408.17072683573
538006785,2020,59724.51953025535
538006785,2021,56714.67081667483
538006786,2019,43043.84521681443
538006786,2020,54836.91086470336
538006786,2021,50519.880894869566
538006787,2019,52184.14736562967
538006787,2020,56020.55533150956
538006787,2021,43557.54760412872
538006796,2019,64990.0921513848
538006796,2020,60597.78672045469
538006796,2021,26975.059680871665
538006798,2019,58427.649653054774
538006798,2020,63282.34160117805
538006798,2021,56799.93282878399
538006799,2019,67019.57579889894
538006799,2020,69536.97569855303
538006799,2021,52021.78964494169
538006800,2019,71358.94125697017
538006800,2020,65307.79621940106
538006800,2021,68889.80292899162
538006801,2019,60665.308860078454
538006801,2020,63245.44728256762
538006801,2021,55654.057632781565
538006802,2019,55259.86859742552
538006802,2020,58318.51634298265
538006802,2021,48436.20283173025
538006811,2019,40129.68474821746
538006811,2020,41618.30966949463
538006811,2021,53656.234692875296
538006813,2019,52971.55003207922
538006813,2020,49656.295200154185
538006813,2021,53575.9631588608
538006814,2019,58043.139270003885
538006814,2020,56556.81322608888
538006814,2021,60069.36518624425
538006815,2019,62821.96684716642
538006815,2020,67123.45184732974
538006815,2021,42859.991945296526
538006817,2019,37975.430587008595
538006817,2020,35211.82568371296
538006817,2021,30528.052286490798
538006823,2019,51804.2434399426
538006823,2020,54459.6263256073
538006823,2021,49001.44772450626
538006824,2019,61393.03703652322
538006824,2020,54566.32284786552
538006824,2021,53303.284949317575
538006829,2019,43918.57057720423
538006829,2020,33168.682514071465
538006829,2021,52085.48382908106
538006845,2019,58160.251250714064
538006845,2020,58851.325105983764
538006845,2021,49202.71269977093
538006850,2019,55457.88384674862
538006850,2020,47113.726281911135
538006850,2021,40695.466303005815
538006857,2019,69378.75944788381
538006857,2020,61920.60939993337
538006857,2021,57211.6470887661
538006859,2019,65683.96628648043
538006859,2020,66725.90277434886
538006859,2021,68455.93098449707
538006860,2019,75332.47008937597
538006860,2020,56757.57056426443
538006860,2021,58910.54587498307
538006861,2019,81265.26903360337
538006861,2020,56789.06070108712
538006861,2021,71521.00699751079
538006862,2019,65233.12265255675
538006862,2020,63360.58190175891
538006862,2021,58014.18724758923
538006864,2019,61675.365908294916
538006864,2020,60853.0428997539
538006864,2021,54196.59812949598
538006865,2019,64136.028387740254
538006865,2020,39495.95315590501
538006865,2021,42850.62051649392
538006867,2019,49250.11407215893
538006867,2020,52907.1173049286
538006867,2021,53930.39991287142
538006870,2019,54479.49497298896
538006870,2020,57948.37049502134
538006870,2021,54312.83895146847
538006871,2019,56980.24851693958
538006871,2020,50554.423433460295
538006871,2021,47143.91550236195
538006902,2019,51712.85075902939
538006902,2020,53427.3374337554
538006902,2021,51495.98031627387
538006903,2019,49742.59355601668
538006903,2020,53433.37801722437
538006903,2021,37539.02522017807
538006904,2019,77645.36235717684
538006904,2020,72650.39188804477
538006904,2021,68725.38691221178
538006906,2019,50552.871926832944
538006906,2020,68776.54893417656
538006906,2021,63820.042368873954
538006910,2019,54963.272276982665
538006910,2020,60069.050435855985
538006910,2021,65948.3327794224
538006917,2019,52378.63521037623
538006917,2020,63241.18554915488
538006917,2021,54413.09923092276
538006925,2019,69004.51855348796
538006925,2020,65048.60684977472
538006925,2021,65873.93542273343
538006933,2019,68302.76046629995
538006933,2020,72632.00545556843
538006933,2021,62811.406783148646
538006935,2019,44495.8210978657
538006935,2020,49550.81126343459
538006935,2021,34005.14517967403
538006936,2019,55593.07907997072
538006936,2020,63270.31570857763
538006936,2021,36614.16777609289
538006937,2019,42706.360931403935
538006937,2020,48142.574058145285
538006937,2021,44358.90390969999
538006938,2019,44214.55912230909
538006938,2020,53563.399552210234
538006938,2021,45622.11289985478
538006940,2019,62432.47605359368
538006940,2020,60363.71196010709
538006940,2021,66899.64116546512
538006941,2019,80431.50536966324
538006941,2020,11483.165527760983
538006949,2019,46251.4180380404
538006949,2020,43507.48658480495
538006949,2021,50911.294915005565
538006950,2019,58093.07409020327
538006950,2020,52167.408128436655
538006950,2021,50334.55092956126
538006951,2019,56410.36661761999
538006951,2020,43265.41148892045
538006951,2021,37784.094345748425
538006952,2019,40592.77489352971
538006952,2020,52176.50338783115
538006952,2021,33493.8386952728
538006954,2019,44983.36513436586
538006954,2020,55685.215634673834
538006954,2021,58447.281178586185
538006958,2019,55261.943022593856
538006958,2020,58409.18696656078
538006958,2021,63072.49412302673
538006959,2019,56770.90552505851
538006959,2020,65108.85835452378
538006959,2021,62310.12077984214
538006962,2019,61594.7342385333
538006962,2020,68730.77121715248
538006962,2021,61475.802338302135
538006963,2019,69494.857974872
538006963,2020,71083.33868633956
538006963,2021,65124.9708442688
538006967,2019,59162.52938465774
538006967,2020,72479.26645965129
538006967,2021,51348.084106206894
538006969,2019,28146.98696026206
538006969,2020,45421.09326247312
538006969,2021,26381.48533659242
538006970,2019,61316.03179829568
538006970,2020,59078.56975224614
538006970,2021,38255.328052937984
538006973,2019,52450.13225470111
538006973,2020,53676.92061698437
538006973,2021,57314.49669303559
538006982,2019,59279.265230603516
538006982,2020,65841.82815222442
538006982,2021,52161.22963690758
538006983,2019,58241.08224543184
538006983,2020,75335.02816277742
538006983,2021,55846.96155150235
538006995,2019,67703.67174093425
538006995,2020,59605.811375198886
538006995,2021,56193.50019830465
538006997,2019,64653.41986641288
538006997,2020,70578.76749770343
538006997,2021,37443.52062721178
538006998,2019,51448.49929492921
538006998,2020,45391.10331748426
538006998,2021,53869.441722139716
538007004,2019,40782.72605404258
538007004,2020,45482.555288523436
538007004,2021,54081.3525929749
538007006,2019,29978.35128880292
538007006,2020,41248.10528462753
538007006,2021,53123.73117768392
538007011,2019,67132.44247536361
538007011,2020,58179.44510897994
538007011,2021,64228.374280542135
538007019,2019,41759.35188437998
538007019,2020,46434.56555145979
538007019,2021,35999.51128810644
538007022,2019,47021.73718063161
538007022,2020,54803.959547549486
538007022,2021,45684.71617217362
538007023,2019,43354.24212782085
538007023,2020,37349.490262687206
538007023,2021,44833.56848090887
538007024,2019,60877.849922671914
538007024,2020,58816.31049276143
538007024,2021,67792.8803101927
538007025,2019,57395.07818400115
538007025,2020,58960.87690216303
538007025,2021,51272.242537632585
538007026,2019,53023.454579629004
538007026,2020,66774.61287738383
538007026,2021,43312.12382493913
538007029,2019,59768.9619365558
538007029,2020,72058.84417140484
538007029,2021,62330.27746319771
538007030,2019,53930.01949560642
538007030,2020,74191.82478544489
538007030,2021,64120.923427805305
538007036,2019,62502.466459691525
538007036,2020,49617.67432928085
538007036,2021,58016.74104048312
538007065,2019,70533.0188680552
538007065,2020,70262.14238996059
538007065,2021,68408.77903391421
538007067,2019,76558.7458999604
538007067,2020,65745.49186135083
538007067,2021,64147.29519596696
538007072,2019,57849.58807929605
538007072,2020,58740.13829315454
538007072,2021,66826.54612256587
538007079,2019,68049.3189715296
538007079,2020,68191.96588101983
538007079,2021,54786.67126867175
538007082,2019,39037.84126316011
538007082,2020,46164.67584595084
538007082,2021,49824.82609213889
538007088,2019,71876.01343328506
538007088,2020,79661.75342613459
538007088,2021,75187.4343214482
538007091,2019,44385.123338252306
538007091,2020,53939.77786500752
538007091,2021,58118.652991205454
538007092,2019,60874.37256394327
538007092,2020,51462.50978587568
538007092,2021,66992.13017529249
538007093,2019,52313.33376380429
538007093,2020,54791.54455520213
538007093,2021,61467.22789905965
538007096,2019,48502.00295934081
538007096,2020,51279.06529073417
538007096,2021,52731.61482144892
538007098,2019,66404.82449897379
538007098,2020,61649.175539363176
538007098,2021,51166.085153356194
538007099,2019,59479.15214894712
538007099,2020,60420.8051930666
538007099,2021,61476.78222250193
538007100,2019,48964.81698005088
538007100,2020,59481.061579070985
538007100,2021,45986.58917354047
538007101,2019,62532.838703323156
538007101,2020,52307.97282033414
538007101,2021,61558.05213326216
538007104,2019,52415.950173374265
538007104,2020,60280.529619559646
538007104,2021,54759.52634117007
538007109,2019,52290.09137490392
538007109,2020,49785.368143707514
538007109,2021,52946.81469177455
538007114,2019,57181.631039857864
538007114,2020,67852.2246876806
538007114,2021,57101.677898626775
538007116,2019,58734.95543378219
538007116,2020,58351.172469988465
538007116,2021,70538.44852852076
538007117,2019,54069.18724170327
538007117,2020,54364.25970107317
538007117,2021,48288.471459656954
538007118,2019,51993.90316559374
538007118,2020,51940.28216205537
538007118,2021,48421.80724706501
538007120,2019,49624.46177792549
538007120,2020,50555.00963823497
538007120,2021,43291.70328900218
538007121,2019,41857.07110247761
538007121,2020,70678.10089287162
538007121,2021,48423.56334617734
538007122,2019,49224.425190761685
538007122,2020,50605.40704101324
538007122,2021,48582.11154255271
538007123,2019,55194.01609785855
538007123,2020,29536.930151596665
538007123,2021,54730.60382206738
538007128,2019,61242.95433866978
538007128,2020,76258.97669991851
538007128,2021,59691.42491953075
538007135,2019,65171.218100473285
538007135,2020,72196.46517180651
538007135,2021,72410.33244048059
538007138,2019,70227.84713484347
538007138,2020,74929.06468049437
538007138,2021,71484.0277685523
538007139,2019,52683.35835207254
538007139,2020,63090.07117217779
538007139,2021,66609.02407687902
538007141,2019,43575.073507241905
538007141,2020,55121.897933490574
538007141,2021,30546.08604106307
538007142,2019,52584.40281752497
538007142,2020,44235.14846101403
538007142,2021,47917.727768570185
538007143,2019,42902.978799209
538007143,2020,36510.17090572417
538007143,2021,45939.43314045668
538007144,2019,58175.873483888805
538007144,2020,51439.39202079177
538007144,2021,52796.09771911055
538007145,2019,50671.74229364097
538007145,2020,47005.78736991435
538007145,2021,53075.566960409284
538007147,2019,30511.17646830529
538007147,2020,40962.83306863904
538007147,2021,46691.73992523551
538007149,2019,37461.723414141685
538007149,2020,45870.343249976635
538007149,2021,54010.10207037628
538007150,2019,48436.66414383054
538007150,2020,49916.08048912138
538007150,2021,54472.43615154922
538007152,2019,58085.376189783216
538007152,2020,50760.067669928074
538007152,2021,51765.5353756845
538007155,2019,62047.406767465174
538007155,2020,57683.62921497971
538007155,2021,56815.5065754503
538007156,2019,59635.97458188981
538007156,2020,52053.13295851648
538007156,2021,71360.7450633049
538007158,2019,47834.70180379599
538007158,2020,63325.66752245277
538007158,2021,48577.99798811972
538007166,2019,57344.647401601076
538007166,2020,46586.962434738874
538007166,2021,47070.174749717116
538007169,2019,53705.060420788825
538007169,2020,53672.05160930753
538007169,2021,59853.13350559771
538007170,2019,64811.864953018725
538007170,2020,71692.61913187802
538007170,2021,72077.82140617445
538007173,2019,69813.87092603743
538007173,2020,68894.63526086695
538007173,2021,56442.89551590383
538007174,2019,72221.94094689377
538007174,2020,70577.6909532249
538007174,2021,56210.25114528835
538007176,2019,48677.21098682284
538007176,2020,50873.45956496894
538007176,2021,57618.07300324738
538007177,2019,74435.87404677086
538007177,2020,73092.25494277477
538007177,2021,66155.36358775198
538007182,2019,69788.27261096984
538007182,2020,56034.401295274496
538007182,2021,71270.44471433759
538007185,2019,50685.557475242764
538007185,2020,58826.090808048844
538007185,2021,61383.7432281822
538007190,2019,41190.20051833987
538007190,2020,50478.60527882725
538007190,2021,63851.52115166187
538007191,2019,68743.9131392762
538007191,2020,75680.11719611287
538007191,2021,66342.29817327857
538007192,2019,51360.10928462446
538007192,2020,51599.58650353551
538007192,2021,50755.136242590845
538007193,2019,51942.37635760009
538007193,2020,64188.72589945793
538007193,2021,65064.183838777244
538007194,2019,63593.93935453892
538007194,2020,67132.31700497866
